,Live Spectrum 8/25/2018 8:53:00 PM,
Wavelength [nm],Intensity,
222.167,41.396,
222.599,49.439,
223.031,62.05,
223.464,67.283,
223.896,65.366,
224.328,66.661,
224.761,65.454,
225.193,59.056,
225.625,53.962,
226.058,50.754,
226.490,46.705,
226.922,43.563,
227.355,41.873,
227.787,47.868,
228.219,61.328,
228.652,77.719,
229.084,83.121,
229.516,71.048,
229.949,58.036,
230.381,56.164,
230.813,68.861,
231.246,70.072,
231.678,67.588,
232.110,61.441,
232.543,56.286,
232.975,54.307,
233.407,49.947,
233.840,56.773,
234.272,53.479,
234.704,53.438,
235.136,64.116,
235.569,80.844,
236.001,73.547,
236.433,68.467,
236.866,65.059,
237.298,63.92,
237.730,66.382,
238.163,66.058,
238.595,61.686,
239.027,61.29,
239.460,65.612,
239.892,70.885,
240.324,66.756,
240.757,61.158,
241.189,54.105,
241.621,54.218,
242.054,64.573,
242.486,65.059,
242.918,53.325,
243.351,41.442,
243.783,41.497,
244.215,54.117,
244.648,62.711,
245.080,55.81,
245.512,48.079,
245.945,42.935,
246.377,44.358,
246.809,55.364,
247.242,63.317,
247.674,67.38,
248.106,62.468,
248.539,51.994,
248.971,44.347,
249.403,55.392,
249.836,60.517,
250.268,64.768,
250.700,67.844,
251.133,68.436,
251.565,64.778,
251.997,72.403,
252.430,66.8,
252.862,63.537,
253.294,63.571,
253.727,56.181,
254.159,54.229,
254.591,51.128,
255.024,55.661,
255.456,64.672,
255.888,71.751,
256.320,74.927,
256.753,72.81,
257.185,71.604,
257.617,66.052,
258.050,56.747,
258.482,54.392,
258.914,53.74,
259.347,53.279,
259.779,55.029,
260.211,60.867,
260.644,70.399,
261.076,69.42,
261.508,61.82,
261.941,66.292,
262.373,68.456,
262.805,57.106,
263.238,43.393,
263.670,53.065,
264.102,50.394,
264.535,50.021,
264.967,54.97,
265.399,57.839,
265.832,59.8,
266.264,51.071,
266.696,41.776,
267.129,39.591,
267.561,45.613,
267.993,46.267,
268.426,60.532,
268.858,64.796,
269.290,65.916,
269.723,67.125,
270.155,67.396,
270.587,74.845,
271.020,74.75,
271.452,72.152,
271.884,69.173,
272.317,66.962,
272.749,66.224,
273.181,61.313,
273.614,60.178,
274.046,55.263,
274.478,50.933,
274.911,58.435,
275.343,58.927,
275.775,66.269,
276.208,71.77,
276.640,72.921,
277.072,69.307,
277.504,61.511,
277.937,77.083,
278.369,72.234,
278.801,62.645,
279.234,60.873,
279.666,72.075,
280.098,81.603,
280.531,73.764,
280.963,64.405,
281.395,58.471,
281.828,54.962,
282.260,47.78,
282.692,50.741,
283.125,56.307,
283.557,62.328,
283.989,68.189,
284.422,72.479,
284.854,69.352,
285.286,62.315,
285.719,52.529,
286.151,48.467,
286.583,53.22,
287.016,62.184,
287.448,52.217,
287.880,50.562,
288.313,53.568,
288.745,57.457,
289.177,61.04,
289.610,67.087,
290.042,70.963,
290.474,57.386,
290.907,55.576,
291.339,63.033,
291.771,68.815,
292.204,76.984,
292.636,74.2,
293.068,63.177,
293.501,57.474,
293.933,57.709,
294.365,56.309,
294.798,55.566,
295.230,67.771,
295.662,66.723,
296.095,64.861,
296.527,66.498,
296.959,62.861,
297.392,74.519,
297.824,68.833,
298.256,64.512,
298.688,64.156,
299.121,67.183,
299.553,74.304,
299.985,69.835,
300.418,61.869,
300.850,62.548,
301.282,71.915,
301.715,80.891,
302.147,71.863,
302.579,71.452,
303.012,73.449,
303.444,71.492,
303.876,62.881,
304.309,52.074,
304.741,59.701,
305.173,52.704,
305.606,57.284,
306.038,61.084,
306.470,63.995,
306.903,71.911,
307.335,65.686,
307.767,71.389,
308.200,80.315,
308.632,80.801,
309.064,70.573,
309.497,57.463,
309.929,55.22,
310.361,59.931,
310.794,67.674,
311.226,69.759,
311.658,63.838,
312.091,55.847,
312.523,56.429,
312.955,70.332,
313.388,70.867,
313.820,59.141,
314.252,48.196,
314.685,53.265,
315.117,50.268,
315.549,53.468,
315.982,55.975,
316.414,57.132,
316.846,57.086,
317.279,55.889,
317.711,58.556,
318.143,64.567,
