,Live Spectrum 8/25/2018 9:02:28 PM,
Wavelength [nm],Intensity,
222.167,48.226,
222.599,44.445,
223.031,54.789,
223.464,59.835,
223.896,57.926,
224.328,62.079,
224.761,56.927,
225.193,57.535,
225.625,52.829,
226.058,43.504,
226.490,37.182,
226.922,36.457,
227.355,37.448,
227.787,39.378,
228.219,41.552,
228.652,44.75,
229.084,60.472,
229.516,52.641,
229.949,41.215,
230.381,39.877,
230.813,52.119,
231.246,46.955,
231.678,48.019,
232.110,51.283,
232.543,60.568,
232.975,72.608,
233.407,64.21,
233.840,48.886,
234.272,46.785,
234.704,49.893,
235.136,52.14,
235.569,53.513,
236.001,50.082,
236.433,46.667,
236.866,39.345,
237.298,37.243,
237.730,57.161,
238.163,57.97,
238.595,52.446,
239.027,47.901,
239.460,48.323,
239.892,54.331,
240.324,55.383,
240.757,55.736,
241.189,66.525,
241.621,72.77,
242.054,61.668,
242.486,46.276,
242.918,56.372,
243.351,55.421,
243.783,53.727,
244.215,55.259,
244.648,46.908,
245.080,65.936,
245.512,78.73,
245.945,81.063,
246.377,75.624,
246.809,69.663,
247.242,61.791,
247.674,57.876,
248.106,49.867,
248.539,45.926,
248.971,53.954,
249.403,54.929,
249.836,60.071,
250.268,62.633,
250.700,66.182,
251.133,73.029,
251.565,80.263,
251.997,80.108,
252.430,76.744,
252.862,72.143,
253.294,66.314,
253.727,57.797,
254.159,47.058,
254.591,52.448,
255.024,58.859,
255.456,59.322,
255.888,51.456,
256.320,38.429,
256.753,46.793,
257.185,54.45,
257.617,59.874,
258.050,62.88,
258.482,61.813,
258.914,59.286,
259.347,55.998,
259.779,55.55,
260.211,55.733,
260.644,53.231,
261.076,61.388,
261.508,64.704,
261.941,60.875,
262.373,60.237,
262.805,65.893,
263.238,59.608,
263.670,61.884,
264.102,65.939,
264.535,62.288,
264.967,53.916,
265.399,53.667,
265.832,71.97,
266.264,79.099,
266.696,73.967,
267.129,66.963,
267.561,66.059,
267.993,64.015,
268.426,50.002,
268.858,57.71,
269.290,60.866,
269.723,53.911,
270.155,51.629,
270.587,47.209,
271.020,59.747,
271.452,67.466,
271.884,72.261,
272.317,77.443,
272.749,72.036,
273.181,62.691,
273.614,50.515,
274.046,37.615,
274.478,30.154,
274.911,35.833,
275.343,52.069,
275.775,58.068,
276.208,60.205,
276.640,60.587,
277.072,60.493,
277.504,61.314,
277.937,58.577,
278.369,59.689,
278.801,54.418,
279.234,49.362,
279.666,58.472,
280.098,76.543,
280.531,68.637,
280.963,63.397,
281.395,63.392,
281.828,65.424,
282.260,64.6,
282.692,63.696,
283.125,61.722,
283.557,62.004,
283.989,65.419,
284.422,71.641,
284.854,80.199,
285.286,77.655,
285.719,64.603,
286.151,48.101,
286.583,42.518,
287.016,60.766,
287.448,72.133,
287.880,76.779,
288.313,71.737,
288.745,63.447,
289.177,58.499,
289.610,59.632,
290.042,59.879,
290.474,52.303,
290.907,48.97,
291.339,49.49,
291.771,49.913,
292.204,51.563,
292.636,51.15,
293.068,53.813,
293.501,54.458,
293.933,56.237,
294.365,64.761,
294.798,65.917,
295.230,71.19,
295.662,77.696,
296.095,82.79,
296.527,83.942,
296.959,79.052,
297.392,65.741,
297.824,61.348,
298.256,62.52,
298.688,62.434,
299.121,56.026,
299.553,43.905,
299.985,57.478,
300.418,59.959,
300.850,62.077,
301.282,60.484,
301.715,53.42,
302.147,56.568,
302.579,61.911,
303.012,68.259,
303.444,64.495,
303.876,59.12,
304.309,63.552,
304.741,60.484,
305.173,51.282,
305.606,54.491,
306.038,63.191,
306.470,70.533,
306.903,71.911,
307.335,63.86,
307.767,54.968,
308.200,59.029,
308.632,60.847,
309.064,59.373,
309.497,65.824,
309.929,67.735,
310.361,66.056,
310.794,66.989,
311.226,67.921,
311.658,65.961,
312.091,60.719,
312.523,60.636,
312.955,57.903,
313.388,55.847,
313.820,60.223,
314.252,68.026,
314.685,67.257,
315.117,57.268,
315.549,63.17,
315.982,71.555,
316.414,80.444,
316.846,86.521,
317.279,83.715,
317.711,78.049,
318.143,68.092,
318.576,68.718,
319.008,69.245,
319.440,63.37,
319.872,57.376,
320.305,56.709,
320.737,58.159,
321.169,60.927,
321.602,66.097,
322.034,70.415,
322.466,67.842,
322.899,72.935,
323.331,74.781,
323.763,71.385,
324.196,68.894,
324.628,66.4,
325.060,56.93,
325.493,55.928,
325.925,60.333,
326.357,57.422,
326.790,55.935,
327.222,59.528,
327.654,62.498,
328.087,53.547,
328.519,61.211,
328.951,62.877,
329.384,58.471,
329.816,53.71,
330.248,52.915,
330.681,45.714,
331.113,40.967,
331.545,52.051,
331.978,55.576,
332.410,50.141,
332.842,47.744,
333.275,50.762,
333.707,43.194,
334.139,43.833,
334.572,49.108,
335.004,54.135,
335.436,55.329,
335.869,52.611,
336.301,57.479,
336.733,51.185,
337.166,49.678,
337.598,54.851,
338.030,59.364,
338.463,53.886,
338.895,70.939,
339.327,78.913,
339.760,79.365,
340.192,78.374,
340.624,81.165,
341.056,88.108,
341.489,86.174,
341.921,73.829,
342.353,56.976,
342.786,46.567,
343.218,44.568,
343.650,46.382,
344.083,49.665,
344.515,61.046,
344.947,56.742,
345.380,54.243,
345.812,52.802,
346.244,49.156,
346.677,51.307,
347.109,59.735,
347.541,62.88,
347.974,64.76,
348.406,69.194,
348.838,72.83,
349.271,67.029,
349.703,54.881,
350.135,64.067,
350.568,73.11,
351.000,75.881,
351.432,76.346,
351.865,78.708,
352.297,73.879,
352.729,66.784,
353.162,59.062,
353.594,55.254,
354.026,55.235,
354.459,58.23,
354.891,63.926,
355.323,63.926,
355.756,72.285,
356.188,71.456,
356.620,61.941,
357.053,49.294,
357.485,42.591,
357.917,55.287,
358.350,60.812,
358.782,77.021,
359.214,86.406,
359.647,89.972,
360.079,91.246,
360.511,86.741,
360.944,69.708,
361.376,69.464,
361.808,70.51,
362.240,76.84,
362.673,81.304,
363.105,74.242,
363.537,62.762,
363.970,64.968,
364.402,62.838,
364.834,63.952,
365.267,70.935,
365.699,81.818,
366.131,91.911,
366.564,98.96,
366.996,93.608,
367.428,88.427,
367.861,82.994,
368.293,80.938,
368.725,84.267,
369.158,88.101,
369.590,90.823,
370.022,90.068,
370.455,87.786,
370.887,80.492,
371.319,74.096,
371.752,77.672,
372.184,87.309,
372.616,77.689,
373.049,60.577,
373.481,60.709,
373.913,66.084,
374.346,71.132,
374.778,82.8,
375.210,80.499,
375.643,69.2,
376.075,59.842,
376.507,65.867,
376.940,78.729,
377.372,86.67,
377.804,86.578,
378.237,69,
378.669,65.755,
379.101,63.471,
379.534,61.468,
379.966,63.645,
380.398,73.195,
380.831,87.219,
381.263,87.134,
381.695,83.252,
382.128,78.853,
382.560,83.463,
382.992,94.902,
383.424,100.91,
383.857,89.334,
384.289,84.287,
384.721,89.201,
385.154,88.338,
385.586,94.937,
386.018,113.6,
386.451,129.36,
386.883,112.11,
387.315,90.528,
387.748,95.987,
388.180,96.918,
388.612,86.44,
389.045,81.914,
389.477,94.663,
389.909,94.731,
390.342,112.65,
390.774,106.69,
391.206,100.36,
391.639,90.75,
392.071,82.952,
392.503,85.386,
392.936,91.957,
393.368,86.72,
393.800,106.84,
394.233,114.94,
394.665,113.67,
395.097,113.32,
395.530,116.71,
395.962,114.11,
396.394,118.32,
396.827,113.21,
397.259,115.57,
397.691,110.13,
398.124,100.04,
398.556,95.535,
398.988,94.475,
399.421,98.348,
399.853,101.42,
400.285,107.61,
400.718,122.83,
401.150,134.91,
401.582,137.49,
402.015,141.76,
402.447,139.61,
402.879,163.99,
403.312,171.58,
403.744,167.91,
404.176,163.44,
404.608,165.3,
405.041,173.34,
405.473,180.11,
405.905,177.09,
406.338,175.09,
406.770,190.25,
407.202,208.01,
407.635,217.99,
408.067,223.33,
408.499,232.56,
408.932,254.85,
409.364,263.34,
409.796,267.69,
410.229,279.33,
410.661,306.33,
411.093,336.17,
411.526,339.98,
411.958,349.15,
412.390,368.62,
412.823,405.14,
413.255,435.19,
413.687,458.24,
414.120,485.56,
414.552,521.68,
414.984,548.56,
415.417,587.89,
415.849,638,
416.281,681.34,
416.714,718.53,
417.146,759.42,
417.578,811.81,
418.011,871.71,
418.443,922.03,
418.875,972.35,
419.308,1038,
419.740,1094.9,
420.172,1155.3,
420.605,1236.8,
421.037,1335.1,
421.469,1420.2,
421.902,1512.2,
422.334,1602.4,
422.766,1702.3,
423.199,1808.4,
423.631,1903.2,
424.063,1982.2,
424.496,2067.1,
424.928,2169.3,
425.360,2295.6,
425.792,2420,
426.225,2540.9,
426.657,2640,
427.089,2726.6,
427.522,2828.2,
427.954,2954.6,
428.386,3087,
428.819,3219.2,
429.251,3369.3,
429.683,3521.7,
430.116,3670.2,
430.548,3808.6,
430.980,3933,
431.413,4054.3,
431.845,4195.4,
432.277,4254.5,
432.710,4449.6,
433.142,4658.7,
433.574,4823,
434.007,4945.7,
434.439,5051.5,
434.871,5181.9,
435.304,5349.7,
435.736,5528.7,
436.168,5745.2,
436.601,5942.8,
437.033,6100.3,
437.465,6233,
437.898,6381.5,
438.330,6612.1,
438.762,6809.8,
439.195,7010.8,
439.627,7155.2,
440.059,7302.9,
440.492,7483.5,
440.924,7626.2,
441.356,7641.2,
441.789,7638.2,
442.221,7734,
442.653,7952,
443.086,8111.3,
443.518,8204.8,
443.950,8232.5,
444.383,8223.1,
444.815,8235.9,
445.247,8290.4,
445.679,8291.4,
446.112,8166.2,
446.544,8068.3,
446.976,8036.7,
447.409,7943.8,
447.841,7765.6,
448.273,7633,
448.706,7613.6,
449.138,7525.9,
449.570,7261.8,
450.003,6959.6,
450.435,6656.1,
450.867,6428.9,
451.300,6266.5,
451.732,6087.6,
452.164,5848.2,
452.597,5544.9,
453.029,5218.3,
453.461,4928.9,
453.894,4676.8,
454.326,4446.9,
454.758,4252,
455.191,4095.6,
455.623,3945,
456.055,3778.6,
456.488,3611.8,
456.920,3468,
457.352,3298.6,
457.785,3141,
458.217,2998.5,
458.649,2892.6,
459.082,2838.7,
459.514,2775.5,
459.946,2714.7,
460.379,2634.7,
460.811,2573.8,
461.243,2501,
461.676,2403.6,
462.108,2313,
462.540,2253.5,
462.973,2199.9,
463.405,2115.4,
463.837,2051.1,
464.270,2023.2,
464.702,1985,
465.134,1948.1,
465.567,1894.4,
465.999,1823.7,
466.431,1760.1,
466.863,1715.3,
467.296,1671.6,
467.728,1610.7,
468.160,1565.8,
468.593,1531.9,
469.025,1507.8,
469.457,1472.1,
469.890,1436.2,
470.322,1422.4,
470.754,1395,
471.187,1374.1,
471.619,1369.2,
472.051,1346.2,
472.484,1308.1,
472.916,1279.5,
473.348,1262.8,
473.781,1251.4,
474.213,1244.8,
474.645,1238,
475.078,1209.1,
475.510,1204,
475.942,1199.8,
476.375,1179.2,
476.807,1173.6,
477.239,1173.9,
477.672,1166.7,
478.104,1165.1,
478.536,1173.3,
478.969,1158.3,
479.401,1167.2,
479.833,1171.3,
480.266,1170.5,
480.698,1172.9,
481.130,1185.8,
481.563,1199.2,
481.995,1202.6,
482.427,1213.5,
482.860,1235.4,
483.292,1242.8,
483.724,1224.3,
484.157,1243.6,
484.589,1261.5,
485.021,1281.3,
485.454,1307.7,
485.886,1329.4,
486.318,1350.4,
486.751,1388.7,
487.183,1426.3,
487.615,1445.8,
488.047,1471.4,
488.480,1512.5,
488.912,1557.4,
489.344,1591.7,
489.777,1618.5,
490.209,1651.1,
490.641,1687.2,
491.074,1742.4,
491.506,1770,
491.938,1797.5,
492.371,1848.3,
492.803,1901.3,
493.235,1951.2,
493.668,2003.3,
494.100,2054.4,
494.532,2096.3,
494.965,2143.4,
495.397,2221.5,
495.829,2276.9,
496.262,2333,
496.694,2401.7,
497.126,2471.8,
497.559,2530.4,
497.991,2583.2,
498.423,2642.2,
498.856,2697.2,
499.288,2748.9,
499.720,2826.3,
500.153,2906,
500.585,2978.4,
501.017,3051,
501.450,3114.8,
501.882,3174.7,
502.314,3238.8,
502.747,3300.8,
503.179,3357.4,
503.611,3426.1,
504.044,3497.3,
504.476,3567.1,
504.908,3628.2,
505.341,3680.5,
505.773,3739.7,
506.205,3813.9,
506.638,3888.7,
507.070,3947.9,
507.502,4002.3,
507.935,4051.9,
508.367,4132.1,
508.799,4171,
509.231,4217.4,
509.664,4269.2,
510.096,4337.5,
510.528,4414.6,
510.961,4480.4,
511.393,4529.8,
511.825,4578.1,
512.258,4629.4,
512.690,4705.5,
513.122,4743.2,
513.555,4796.2,
513.987,4872,
514.419,4918,
514.852,4942.4,
515.284,4977.4,
515.716,5031,
516.149,5093.1,
516.581,5155.4,
517.013,5216.8,
517.446,5261.5,
517.878,5301.4,
518.310,5341.8,
518.743,5369.7,
519.175,5393.1,
519.607,5435.9,
520.040,5491.2,
520.472,5529,
520.904,5557.8,
521.337,5604.4,
521.769,5670.3,
522.201,5685.1,
522.634,5692.3,
523.066,5713.9,
523.498,5756.1,
523.931,5798.6,
524.363,5822.7,
524.795,5830.8,
525.228,5843.3,
525.660,5873.8,
526.092,5895.8,
526.525,5933.3,
526.957,5948.3,
527.389,5977.6,
527.822,6017.1,
528.254,6039.2,
528.686,6050,
529.119,6065.6,
529.551,6082.1,
529.983,6089.8,
530.415,6102,
530.848,6120,
531.280,6133.6,
531.712,6144.1,
532.145,6149.5,
532.577,6144.1,
533.009,6160.9,
533.442,6191.3,
533.874,6209,
534.306,6207.1,
534.739,6196.4,
535.171,6193.3,
535.603,6228.7,
536.036,6292.9,
536.468,6287.8,
536.900,6269.8,
537.333,6264.9,
537.765,6290.3,
538.197,6306.3,
538.630,6304.4,
539.062,6293.7,
539.494,6278.9,
539.927,6270.9,
540.359,6289.6,
540.791,6331.3,
541.224,6332.2,
541.656,6304,
542.088,6294.1,
542.521,6296.1,
542.953,6297.8,
543.385,6305.5,
543.818,6317.5,
544.250,6326.4,
544.682,6337.7,
545.115,6355.5,
545.547,6350.4,
545.979,6306,
546.412,6318.4,
546.844,6343,
547.276,6320.1,
547.709,6335.7,
548.141,6343.5,
548.573,6319.2,
549.006,6308.4,
549.438,6323.7,
549.870,6337.6,
550.303,6338.7,
550.735,6327.3,
551.167,6320.3,
551.599,6318.2,
552.032,6300,
552.464,6259.2,
552.896,6257.7,
553.329,6257.6,
553.761,6259.7,
554.193,6255.8,
554.626,6252.6,
555.058,6264.1,
555.490,6270.5,
555.923,6253.7,
556.355,6266.4,
556.787,6250.5,
557.220,6225.3,
557.652,6252.2,
558.084,6240.8,
558.517,6216.7,
558.949,6202.8,
559.381,6199,
559.814,6193.3,
560.246,6176.5,
560.678,6158.1,
561.111,6153.9,
561.543,6158.3,
561.975,6155.5,
562.408,6146.4,
562.840,6133.7,
563.272,6124.4,
563.705,6113.5,
564.137,6091,
564.569,6075.2,
565.002,6061.6,
