,Live Spectrum 8/25/2018 10:29:49 PM,
Wavelength [nm],Intensity,
222.167,110.1,
222.599,113.8,
223.031,111.47,
223.464,110.1,
223.896,109.66,
224.328,104.53,
224.761,105.49,
225.193,107.66,
225.625,108.32,
226.058,111.33,
226.490,122.23,
226.922,116.11,
227.355,115.99,
227.787,113.98,
228.219,112.6,
228.652,116.64,
229.084,117.04,
229.516,115.3,
229.949,116.49,
230.381,120.38,
230.813,123.73,
231.246,116.63,
231.678,113.29,
232.110,117.03,
232.543,121.44,
232.975,122.94,
233.407,128.67,
233.840,120.71,
234.272,109.74,
234.704,109.69,
235.136,119.42,
235.569,116.43,
236.001,116.48,
236.433,123.75,
236.866,127.15,
237.298,124.74,
237.730,122.77,
238.163,129,
238.595,123.74,
239.027,117.81,
239.460,113.6,
239.892,110.67,
240.324,116.42,
240.757,120,
241.189,120.95,
241.621,117.73,
242.054,109.4,
242.486,96.839,
242.918,108.35,
243.351,112.61,
243.783,109.22,
244.215,101.36,
244.648,92.686,
245.080,106.01,
245.512,111.39,
245.945,111,
246.377,110.05,
246.809,114.73,
247.242,120.33,
247.674,120.29,
248.106,120.24,
248.539,117.9,
248.971,111.83,
249.403,116.62,
249.836,109.64,
250.268,103.04,
250.700,98.055,
251.133,97.433,
251.565,109.63,
251.997,128.26,
252.430,130.45,
252.862,127.16,
253.294,121.62,
253.727,110.97,
254.159,112.19,
254.591,117.8,
255.024,118.93,
255.456,117.25,
255.888,115.52,
256.320,105.91,
256.753,96.304,
257.185,95.652,
257.617,101.77,
258.050,111.04,
258.482,120.21,
258.914,121.68,
259.347,121.37,
259.779,115.52,
260.211,107.77,
260.644,104.97,
261.076,105.62,
261.508,119.01,
261.941,121.18,
262.373,119.75,
262.805,119.72,
263.238,105.51,
263.670,111.21,
264.102,122.79,
264.535,127.79,
264.967,124.18,
265.399,117.77,
265.832,103.63,
266.264,96.156,
266.696,98.609,
267.129,107.21,
267.561,115.12,
267.993,113.57,
268.426,114.13,
268.858,116.28,
269.290,118.4,
269.723,119.95,
270.155,121.51,
270.587,123.06,
271.020,125.45,
271.452,124.31,
271.884,120.65,
272.317,115.13,
272.749,103.17,
273.181,105.22,
273.614,111.61,
274.046,119.35,
274.478,123.08,
274.911,116.78,
275.343,104.07,
275.775,110.92,
276.208,111.66,
276.640,109.1,
277.072,109.69,
277.504,112.56,
277.937,116.24,
278.369,119.87,
278.801,120.96,
279.234,118.48,
279.666,112.69,
280.098,104.64,
280.531,107.55,
280.963,115.7,
281.395,116.77,
281.828,112.44,
282.260,123.11,
282.692,116.45,
283.125,129.77,
283.557,136.36,
283.989,133.48,
284.422,129.61,
284.854,135.7,
285.286,130.92,
285.719,133.68,
286.151,134.3,
286.583,132.48,
287.016,136.19,
287.448,144.84,
287.880,134.26,
288.313,120.07,
288.745,117.34,
289.177,129,
289.610,139.76,
290.042,142.06,
290.474,139.56,
290.907,134.2,
291.339,128.13,
291.771,123.9,
292.204,125.06,
292.636,128.59,
