,Live Spectrum 8/25/2018 10:30:39 PM,
Wavelength [nm],Intensity,
222.167,111.8,
222.599,105.93,
223.031,104.32,
223.464,105.36,
223.896,103.73,
224.328,91.847,
224.761,86.454,
225.193,92.833,
225.625,100.84,
226.058,105.23,
226.490,104.43,
226.922,105,
227.355,111.04,
227.787,127.67,
228.219,142.66,
228.652,139.75,
229.084,124.84,
229.516,125.39,
229.949,115.02,
230.381,99.868,
230.813,93.349,
231.246,103.19,
231.678,102.1,
232.110,102.79,
232.543,105.52,
232.975,108.29,
233.407,108.21,
233.840,115.28,
234.272,124.72,
234.704,128.96,
235.136,122.93,
235.569,105.56,
236.001,110.93,
236.433,117.42,
236.866,117.53,
237.298,111.77,
237.730,107.12,
238.163,105.18,
238.595,102.78,
239.027,103.41,
239.460,108.98,
239.892,117.8,
240.324,109.79,
240.757,109.05,
241.189,109.71,
241.621,112.69,
242.054,116.93,
242.486,110.2,
242.918,109.48,
243.351,113.38,
243.783,116.83,
244.215,115.62,
244.648,107.68,
245.080,103.91,
245.512,105.03,
245.945,103.58,
246.377,102.43,
246.809,110.56,
247.242,109.83,
247.674,115.61,
248.106,119.85,
248.539,124.45,
248.971,132.19,
249.403,133.65,
249.836,125.68,
250.268,124.71,
250.700,128.68,
251.133,130.93,
251.565,121.9,
251.997,117.97,
252.430,120.65,
252.862,116.73,
253.294,110.4,
253.727,118.27,
254.159,124.62,
254.591,127.12,
255.024,121.1,
255.456,112.19,
255.888,107.86,
256.320,108.27,
256.753,109.34,
257.185,107.01,
257.617,103.51,
258.050,101.28,
258.482,101.59,
258.914,100.29,
259.347,103.68,
259.779,109.08,
260.211,115.43,
260.644,121.39,
261.076,116.17,
261.508,105.82,
261.941,102.32,
262.373,109.79,
262.805,123.41,
263.238,123.98,
263.670,123.84,
264.102,126.06,
264.535,123.84,
264.967,114.97,
265.399,102.73,
265.832,103.14,
266.264,114.72,
266.696,127.37,
267.129,128.74,
267.561,116.77,
267.993,116.61,
268.426,107.14,
268.858,109,
269.290,110.03,
269.723,110.12,
270.155,119.08,
270.587,117.28,
271.020,107.03,
271.452,101.48,
271.884,100.14,
272.317,99.199,
272.749,96.987,
273.181,109.34,
273.614,121.26,
274.046,123.64,
274.478,120.46,
274.911,123.78,
275.343,124.76,
275.775,119.96,
276.208,115.06,
276.640,113.51,
277.072,115.2,
277.504,114.22,
277.937,106.44,
278.369,104.16,
278.801,104.04,
279.234,103.09,
279.666,101.04,
280.098,109.34,
280.531,119.77,
280.963,121.19,
281.395,118.12,
281.828,113.5,
282.260,104.51,
282.692,94.397,
283.125,97.178,
283.557,100.92,
283.989,107.57,
284.422,119.83,
284.854,125.42,
285.286,119.21,
285.719,117.64,
286.151,119.04,
286.583,119.87,
287.016,117.6,
287.448,119.74,
287.880,120.07,
288.313,128.74,
288.745,134.64,
289.177,131.45,
289.610,126.65,
290.042,107.69,
290.474,116.47,
