,Live Spectrum 8/25/2018 9:11:41 PM,
Wavelength [nm],Intensity,
222.167,5.4694,
222.599,8.6868,
223.031,5.8164,
223.464,2.8493,
223.896,1.9258,
224.328,1.7556,
224.761,1.2726,
225.193,2.1189,
225.625,4.1593,
226.058,4.8516,
226.490,1.4222,
226.922,7.2224,
227.355,6.4205,
227.787,6.2618,
228.219,8.2306,
228.652,10.694,
229.084,6.8243,
229.516,9.654,
229.949,7.5895,
230.381,5.3972,
230.813,8.8793,
231.246,10.412,
231.678,9.4829,
232.110,7.8471,
232.543,8.1916,
232.975,10.663,
233.407,8.9672,
233.840,4.6076,
234.272,8.4451,
234.704,10.75,
235.136,10.635,
235.569,21.867,
236.001,17.484,
236.433,17.04,
236.866,19.85,
237.298,20.725,
237.730,12.618,
238.163,18.361,
238.595,19.339,
239.027,17.375,
239.460,16.309,
239.892,19.192,
240.324,17.411,
240.757,22.767,
241.189,26.239,
241.621,28.738,
242.054,30.873,
242.486,24.635,
242.918,23.869,
243.351,28.418,
243.783,33.404,
244.215,36.304,
244.648,39.141,
245.080,39.651,
245.512,38.664,
245.945,35.844,
246.377,30.96,
246.809,24.254,
247.242,20.603,
247.674,18.963,
248.106,18.614,
248.539,19.594,
248.971,21.26,
249.403,18.905,
249.836,25.396,
250.268,28.522,
250.700,28.001,
251.133,26.323,
251.565,27.542,
251.997,22.404,
252.430,32.251,
252.862,37.323,
253.294,33.948,
253.727,32.022,
254.159,22.665,
254.591,23.567,
255.024,22.423,
255.456,22.331,
255.888,27.571,
256.320,26.187,
256.753,26.069,
257.185,23.718,
257.617,19.809,
258.050,15.48,
258.482,11.686,
258.914,14.864,
259.347,14.935,
259.779,15.379,
260.211,19.178,
260.644,26.422,
261.076,20.875,
261.508,18.888,
261.941,17.261,
262.373,16.373,
262.805,15.737,
263.238,11.492,
263.670,15.096,
264.102,19.177,
264.535,22.448,
264.967,23.101,
265.399,20.32,
265.832,27.837,
266.264,21.056,
266.696,17.927,
267.129,16.361,
267.561,12.279,
267.993,11.216,
268.426,14.376,
268.858,18.931,
269.290,22.959,
269.723,24.98,
270.155,24.705,
270.587,29.698,
271.020,29.985,
271.452,26.652,
271.884,22.515,
272.317,19.454,
272.749,15.522,
273.181,17.889,
273.614,16.142,
274.046,15.891,
274.478,19.368,
274.911,24.444,
275.343,22.886,
275.775,22.669,
276.208,24.985,
276.640,27.52,
277.072,27.935,
277.504,25.801,
277.937,30.54,
278.369,26.885,
278.801,26.863,
279.234,30.867,
279.666,32.321,
280.098,31.006,
280.531,31.753,
280.963,32.181,
281.395,31.738,
281.828,30.245,
282.260,27.442,
282.692,16.013,
283.125,17.477,
283.557,15.442,
283.989,11.407,
284.422,11.691,
284.854,14.242,
285.286,9.9905,
285.719,13.489,
286.151,17.897,
286.583,18.461,
287.016,15.058,
287.448,17.117,
287.880,15.418,
288.313,15.49,
288.745,16.689,
289.177,18.662,
289.610,23.363,
290.042,31.525,
290.474,33.604,
290.907,31.748,
291.339,31.002,
291.771,33.238,
292.204,28.452,
292.636,34.779,
293.068,29.41,
293.501,33.21,
293.933,41.07,
294.365,34.869,
294.798,34.869,
295.230,35.318,
295.662,38.515,
296.095,38.603,
296.527,34.095,
296.959,29.84,
297.392,30.915,
297.824,27.883,
298.256,26.302,
298.688,28.025,
299.121,28.664,
299.553,16.737,
299.985,20.048,
300.418,25.04,
300.850,25.619,
301.282,23.807,
301.715,23.801,
302.147,26.617,
302.579,26.1,
303.012,27.573,
303.444,28.987,
303.876,30.556,
304.309,34.252,
304.741,43.207,
305.173,35.412,
305.606,39.019,
306.038,40.799,
306.470,37.837,
306.903,35.102,
307.335,26.637,
307.767,27.728,
308.200,33.445,
308.632,35.226,
309.064,33.994,
309.497,36.666,
309.929,30.851,
310.361,33.485,
310.794,33.527,
311.226,31.662,
311.658,31.855,
312.091,37.651,
312.523,39.73,
312.955,38.792,
313.388,32.464,
313.820,27.73,
314.252,27.787,
314.685,29.471,
315.117,33.383,
315.549,30.37,
315.982,20.644,
316.414,14.069,
316.846,16.617,
317.279,25.094,
317.711,22.678,
318.143,23.096,
318.576,27.125,
319.008,30.621,
319.440,30.717,
319.872,28.553,
320.305,33.724,
320.737,38.093,
321.169,41.332,
321.602,41.812,
322.034,38.828,
322.466,34.124,
322.899,38.466,
323.331,36.755,
323.763,36.829,
324.196,36.897,
324.628,35.63,
325.060,34.62,
325.493,38.297,
325.925,38.745,
326.357,38.3,
326.790,37.038,
327.222,37.872,
327.654,43.322,
328.087,38.554,
328.519,40.016,
328.951,36.569,
329.384,32.064,
329.816,30.454,
330.248,32.857,
330.681,35.621,
331.113,30.143,
331.545,33.017,
331.978,36.973,
332.410,37.223,
332.842,33.925,
333.275,32.5,
333.707,48.718,
334.139,48.051,
334.572,40.443,
335.004,36.181,
335.436,37.814,
335.869,34.187,
336.301,29.487,
336.733,30.819,
337.166,34.38,
337.598,38.308,
338.030,38.416,
338.463,29.17,
338.895,38.831,
339.327,27.617,
339.760,24.559,
340.192,26.703,
340.624,27.458,
341.056,25.123,
341.489,22.936,
341.921,24.556,
342.353,27.851,
342.786,29.156,
343.218,29.843,
343.650,32.94,
344.083,35.129,
344.515,34.921,
344.947,33.599,
345.380,32.152,
345.812,33.134,
346.244,36.663,
346.677,37.911,
347.109,38.838,
347.541,35.278,
347.974,38.121,
348.406,43.953,
348.838,45.084,
349.271,38.866,
349.703,51.015,
350.135,49.908,
350.568,44.531,
351.000,40.63,
351.432,38.646,
351.865,37.788,
352.297,42.559,
352.729,40.954,
353.162,40.322,
353.594,43.301,
354.026,52.324,
354.459,60.627,
354.891,54.379,
355.323,53.364,
355.756,47.211,
356.188,50.271,
356.620,55.296,
357.053,57.966,
357.485,59.141,
357.917,60.665,
358.350,52.483,
358.782,53.663,
359.214,51.806,
359.647,49.746,
360.079,51.989,
360.511,56.369,
360.944,56.369,
361.376,52.887,
361.808,51.683,
362.240,51.006,
362.673,50.306,
363.105,50.649,
363.537,53.032,
363.970,50.741,
364.402,52.146,
364.834,53.653,
365.267,52.268,
365.699,50.167,
366.131,52.704,
366.564,54.572,
366.996,49.434,
367.428,49.61,
367.861,49.108,
368.293,48.579,
368.725,47.823,
369.158,40.248,
369.590,46.115,
370.022,42.537,
370.455,36.258,
370.887,38.463,
371.319,47.58,
371.752,53.86,
372.184,54.901,
372.616,57.541,
373.049,52.335,
373.481,55.775,
373.913,56.211,
374.346,49.138,
374.778,46.515,
375.210,57.424,
375.643,53.312,
376.075,53.183,
376.507,53.888,
376.940,54.898,
377.372,56.755,
377.804,59.176,
378.237,61.138,
378.669,64.137,
379.101,61.554,
379.534,63.145,
379.966,66.577,
380.398,66.409,
380.831,64.463,
381.263,56.603,
381.695,60.053,
382.128,61.018,
382.560,58.109,
382.992,60.29,
383.424,71.59,
383.857,77.04,
384.289,76.526,
384.721,70.843,
385.154,65.804,
385.586,65.232,
386.018,67.558,
386.451,68.988,
386.883,68.997,
387.315,67.455,
387.748,69.379,
388.180,71.534,
388.612,72.283,
389.045,72.555,
389.477,74.095,
389.909,76.238,
390.342,71.093,
390.774,69.791,
391.206,66.023,
391.639,65.225,
392.071,69.686,
392.503,77.141,
392.936,84.58,
393.368,86.726,
393.800,84.837,
394.233,88.263,
394.665,88.804,
395.097,86.568,
395.530,87.734,
395.962,93.687,
396.394,99.962,
396.827,99.793,
397.259,102.31,
397.691,103.82,
398.124,110.73,
398.556,122.47,
398.988,119.76,
399.421,121.92,
399.853,124.71,
400.285,130.45,
400.718,135.47,
401.150,136.22,
401.582,134.38,
402.015,135.61,
402.447,132.68,
402.879,143.6,
403.312,152.16,
403.744,154.58,
404.176,158.39,
404.608,165.73,
405.041,171.36,
405.473,181.07,
405.905,181.24,
406.338,184.99,
406.770,197.4,
407.202,213.78,
407.635,224.62,
408.067,228.99,
408.499,246.38,
408.932,270.06,
409.364,276.66,
409.796,291.32,
410.229,306.24,
410.661,322.27,
411.093,343.51,
411.526,366.46,
411.958,388.95,
412.390,404.14,
412.823,423.83,
413.255,447.21,
413.687,471.76,
414.120,500.84,
414.552,537.71,
414.984,568.28,
415.417,610.39,
415.849,665.31,
416.281,711.15,
416.714,757.92,
417.146,810.04,
417.578,865.68,
418.011,926.71,
418.443,996.19,
418.875,1057.7,
419.308,1124.2,
419.740,1193.8,
420.172,1269.8,
420.605,1350.2,
421.037,1432.3,
421.469,1529.1,
421.902,1627.6,
422.334,1727.8,
422.766,1846.3,
423.199,1962.7,
423.631,2079.3,
424.063,2202.1,
424.496,2325.4,
424.928,2470.5,
425.360,2618.5,
425.792,2787,
426.225,2951.9,
426.657,3103.2,
427.089,3256.2,
427.522,3424,
427.954,3591.7,
428.386,3782.7,
428.819,3981.5,
429.251,4194.7,
429.683,4424.1,
430.116,4663.7,
430.548,4902.4,
430.980,5131.8,
431.413,5356.2,
431.845,5607.7,
432.277,5829,
432.710,6129.6,
433.142,6424.4,
433.574,6704.2,
434.007,6979.6,
434.439,7243.1,
434.871,7517.4,
435.304,7818.8,
435.736,8123.4,
436.168,8471.1,
436.601,8818.1,
437.033,9154.3,
437.465,9483.1,
437.898,9807.2,
438.330,10159,
438.762,10488,
439.195,10870,
439.627,11191,
440.059,11519,
440.492,11864,
440.924,12175,
441.356,12420,
441.789,12660,
442.221,12914,
442.653,13237,
443.086,13549,
443.518,13857,
443.950,14129,
444.383,14361,
444.815,14606,
445.247,14876,
445.679,15116,
446.112,15298,
446.544,15504,
446.976,15741,
447.409,15915,
447.841,16040,
448.273,16226,
448.706,16460,
449.138,16684,
449.570,16802,
450.003,16861,
450.435,16878,
450.867,16921,
451.300,16983,
451.732,17018,
452.164,17024,
452.597,16923,
453.029,16748,
453.461,16517,
453.894,16268,
454.326,16007,
454.758,15766,
455.191,15545,
455.623,15306,
456.055,15080,
456.488,14816,
456.920,14537,
457.352,14197,
457.785,13841,
458.217,13471,
458.649,13104,
459.082,12756,
459.514,12391,
459.946,12071,
460.379,11732,
460.811,11430,
461.243,11096,
461.676,10742,
462.108,10388,
462.540,10039,
462.973,9688.3,
463.405,9324.8,
463.837,9010.4,
464.270,8711.2,
464.702,8409.1,
465.134,8136.9,
465.567,7867.9,
465.999,7597.1,
466.431,7343.4,
466.863,7100.2,
467.296,6865.5,
467.728,6621.2,
468.160,6414.6,
468.593,6215.9,
469.025,6026.7,
469.457,5841.5,
469.890,5661.6,
470.322,5499.2,
470.754,5356.6,
471.187,5219.3,
471.619,5083.3,
472.051,4938.9,
472.484,4795.8,
472.916,4657,
473.348,4524,
473.781,4400.6,
474.213,4285.9,
474.645,4165.2,
475.078,4025,
475.510,3904,
475.942,3792.8,
476.375,3689.7,
476.807,3590.2,
477.239,3503,
477.672,3422.1,
478.104,3332.9,
478.536,3254,
478.969,3174.9,
479.401,3099.6,
479.833,3027.2,
480.266,2954.5,
480.698,2890.2,
481.130,2827.7,
481.563,2764.8,
