,Live Spectrum 8/25/2018 9:02:03 PM,
Wavelength [nm],Intensity,
222.167,32.994,
222.599,36.533,
223.031,39.525,
223.464,45.897,
223.896,52.253,
224.328,49.886,
224.761,60.109,
225.193,58.749,
225.625,58.184,
226.058,62.408,
226.490,69.545,
226.922,68.74,
227.355,59.878,
227.787,51.525,
228.219,50.115,
228.652,57.358,
229.084,48.731,
229.516,40.103,
229.949,39.032,
230.381,39.472,
230.813,34.001,
231.246,24.561,
231.678,31.344,
232.110,40.193,
232.543,46.817,
232.975,49.799,
233.407,50.929,
233.840,37.524,
234.272,33.067,
234.704,34.627,
235.136,38.103,
235.569,40.77,
236.001,38.151,
236.433,38.774,
236.866,43.813,
237.298,49.536,
237.730,49.709,
238.163,66.21,
238.595,68.741,
239.027,57.768,
239.460,42.627,
239.892,35.622,
240.324,39.912,
240.757,48.331,
241.189,50.624,
241.621,49.371,
242.054,49.826,
242.486,55.659,
242.918,48.597,
243.351,45.254,
243.783,50.525,
244.215,60.286,
244.648,58.908,
245.080,63.712,
245.512,56.852,
245.945,51.582,
246.377,49.451,
246.809,43.704,
247.242,47.275,
247.674,41.319,
248.106,35.632,
248.539,37.12,
248.971,46.653,
249.403,44.054,
249.836,35.459,
250.268,32.612,
250.700,34.646,
251.133,40.831,
251.565,54.486,
251.997,48.358,
252.430,53.865,
252.862,55.422,
253.294,50.679,
253.727,48.723,
254.159,44.085,
254.591,45.994,
255.024,55.799,
255.456,70.659,
255.888,83.132,
256.320,74.339,
256.753,68.749,
257.185,60.543,
257.617,51.087,
258.050,46.696,
258.482,58.685,
258.914,56.892,
259.347,56.685,
259.779,50.725,
260.211,39.611,
260.644,30.924,
261.076,46.421,
261.508,59.43,
261.941,54.393,
262.373,45.31,
262.805,44.498,
263.238,46.049,
263.670,57.035,
264.102,52.338,
264.535,45.321,
264.967,43.317,
265.399,45.697,
265.832,38.916,
266.264,40.116,
266.696,36.644,
267.129,31.44,
267.561,30.608,
267.993,36.823,
268.426,40.145,
268.858,41.775,
269.290,38.696,
269.723,31.47,
270.155,25.185,
270.587,38.446,
271.020,48.801,
271.452,49.531,
271.884,39.172,
272.317,21.422,
272.749,7.8234,
273.181,14.303,
273.614,27.544,
274.046,41.078,
274.478,49.247,
274.911,48.524,
275.343,45.162,
275.775,44.624,
276.208,46.279,
276.640,51.296,
277.072,57.192,
277.504,53.745,
277.937,40.433,
278.369,32.762,
278.801,30.004,
279.234,33.182,
279.666,41.269,
280.098,34.862,
280.531,42.879,
280.963,43.15,
281.395,41.919,
281.828,44.279,
282.260,47.6,
282.692,68.731,
283.125,66.213,
283.557,58.873,
283.989,53.717,
284.422,51.767,
284.854,51.603,
285.286,46.981,
285.719,41.277,
286.151,41.479,
286.583,46.174,
287.016,48.429,
287.448,54.278,
287.880,57.452,
288.313,57.41,
288.745,51.252,
289.177,42.799,
289.610,45.21,
290.042,41.665,
290.474,41.462,
290.907,34.342,
291.339,27.718,
291.771,32.633,
292.204,49.549,
292.636,46.781,
293.068,43.169,
293.501,36.023,
293.933,28.734,
294.365,28.208,
294.798,34.32,
295.230,43.202,
295.662,46.052,
296.095,46.455,
296.527,48.223,
296.959,51.808,
297.392,42.879,
297.824,31.895,
298.256,41.645,
298.688,55.804,
299.121,59.183,
299.553,56.902,
299.985,52.433,
300.418,49.376,
300.850,56.998,
301.282,66.449,
301.715,65.805,
302.147,54.21,
302.579,49.279,
303.012,42.163,
303.444,45.661,
303.876,53.005,
304.309,51.377,
304.741,46.734,
305.173,50.977,
305.606,48.13,
306.038,41.809,
306.470,38.881,
306.903,44.672,
307.335,53.221,
307.767,60.394,
308.200,55.911,
308.632,48.391,
309.064,42.303,
309.497,35.751,
309.929,25.699,
310.361,10.785,
310.794,18.308,
311.226,34.533,
311.658,49.896,
312.091,65.278,
312.523,68.521,
312.955,62.786,
313.388,56.393,
313.820,54.873,
314.252,61.127,
314.685,73.539,
315.117,74.122,
315.549,65.737,
315.982,56.247,
316.414,52.951,
316.846,55.585,
317.279,55.368,
317.711,48.119,
318.143,45.74,
318.576,45.867,
319.008,49.075,
319.440,49.706,
319.872,38.303,
320.305,43.807,
320.737,44.129,
321.169,52.631,
321.602,57.539,
322.034,53.236,
322.466,48.955,
322.899,63.148,
323.331,60.218,
323.763,55.9,
324.196,49.849,
324.628,43.75,
325.060,43.623,
325.493,50.226,
325.925,47.889,
326.357,44.487,
326.790,35.047,
327.222,28.233,
327.654,38.856,
328.087,38.521,
328.519,43.418,
328.951,44.349,
329.384,37.879,
329.816,28.233,
330.248,25.168,
330.681,39.237,
331.113,55.447,
331.545,57.037,
331.978,52.459,
332.410,47.304,
332.842,43.68,
333.275,43.596,
333.707,48.026,
334.139,41.282,
334.572,38.589,
335.004,43.53,
335.436,52.45,
335.869,60.508,
336.301,49.85,
336.733,50.144,
337.166,54.398,
337.598,52.676,
338.030,43.111,
338.463,36.985,
338.895,44.882,
339.327,42.305,
339.760,37.672,
340.192,35.318,
340.624,36.053,
341.056,38.007,
341.489,40.782,
341.921,46.355,
342.353,41.837,
342.786,42.597,
343.218,50.994,
343.650,56.369,
344.083,45.595,
344.515,43.742,
344.947,37.646,
345.380,35.509,
345.812,36.547,
346.244,36.686,
346.677,34.846,
347.109,40.408,
347.541,40.688,
347.974,43.499,
348.406,48.706,
348.838,56.545,
349.271,66.751,
349.703,62.027,
350.135,62.714,
350.568,60.606,
351.000,58.627,
351.432,59.515,
351.865,63.165,
352.297,65.047,
352.729,57.867,
353.162,70.356,
353.594,73.046,
354.026,67.884,
354.459,62.904,
354.891,57.663,
355.323,47.263,
355.756,42.997,
356.188,44.568,
356.620,49.726,
357.053,55.205,
357.485,60.143,
357.917,71.061,
358.350,75.652,
358.782,74.63,
359.214,64.119,
359.647,62.292,
360.079,68.109,
360.511,52.295,
360.944,45.855,
361.376,51.485,
361.808,55.345,
362.240,53.59,
362.673,49.464,
363.105,49.301,
363.537,56.35,
363.970,53.635,
364.402,57.175,
364.834,53.646,
365.267,51.718,
365.699,52.761,
366.131,47.694,
366.564,54.064,
366.996,43.844,
367.428,36.84,
367.861,36.614,
368.293,39.475,
368.725,43.228,
369.158,52.102,
369.590,49.126,
370.022,42.522,
370.455,39.342,
370.887,38.64,
371.319,38.232,
371.752,39.947,
372.184,54.562,
372.616,60.182,
373.049,51.894,
373.481,50.115,
373.913,47.052,
374.346,44.483,
374.778,54.818,
375.210,54.989,
375.643,49.959,
376.075,43.47,
376.507,40.417,
376.940,35.008,
377.372,28.792,
377.804,35.482,
378.237,43.93,
378.669,44.096,
379.101,49.845,
379.534,47.2,
379.966,42.532,
380.398,44.754,
380.831,46.22,
381.263,47.843,
381.695,44.74,
382.128,43.291,
382.560,51.565,
382.992,56.252,
383.424,49.09,
383.857,54.978,
384.289,49.503,
384.721,43.191,
385.154,37.575,
385.586,36.61,
386.018,42.031,
386.451,52.305,
386.883,62.66,
387.315,55.551,
387.748,63.584,
388.180,70.887,
388.612,66.83,
389.045,57.115,
389.477,51.618,
389.909,44.248,
390.342,38.76,
390.774,49.098,
391.206,57.28,
391.639,55.453,
392.071,48.097,
392.503,42.583,
392.936,36.902,
393.368,46.775,
393.800,33.123,
394.233,37.426,
394.665,45.866,
395.097,52.208,
395.530,56.475,
395.962,48.271,
396.394,35.893,
396.827,33.529,
397.259,38.413,
397.691,51.871,
398.124,60.782,
398.556,56.978,
398.988,53.02,
399.421,37.786,
399.853,34.617,
400.285,39.904,
400.718,42.06,
401.150,43.551,
401.582,48.268,
402.015,50.929,
402.447,45.5,
402.879,47.202,
403.312,50.705,
403.744,48.607,
404.176,49.995,
404.608,57.453,
405.041,59.604,
405.473,48.078,
405.905,44.367,
406.338,44.743,
406.770,39.933,
407.202,37.901,
407.635,41.776,
408.067,47.262,
408.499,51.568,
408.932,43.878,
409.364,44.957,
409.796,49.145,
410.229,45.487,
410.661,38.083,
411.093,38.067,
411.526,49.289,
411.958,59.67,
412.390,60.426,
412.823,57.434,
413.255,51.494,
413.687,48.919,
414.120,49.153,
414.552,44.775,
414.984,36.309,
415.417,40.295,
415.849,48.297,
416.281,51.881,
416.714,62.03,
417.146,70.361,
417.578,64.884,
418.011,54.894,
418.443,54.894,
418.875,47.691,
419.308,44.107,
419.740,47.028,
420.172,48.181,
420.605,46.484,
421.037,47.286,
421.469,43.505,
421.902,48.457,
422.334,53.874,
422.766,51.561,
423.199,49.238,
423.631,55.11,
424.063,64.189,
424.496,59.245,
424.928,40.979,
425.360,51.559,
425.792,63.021,
426.225,63.346,
426.657,59.164,
427.089,58.573,
427.522,63.609,
427.954,68.599,
428.386,51.09,
428.819,43.994,
429.251,44.928,
429.683,48.401,
430.116,48.352,
