,Live Spectrum 8/25/2018 8:53:40 PM,
Wavelength [nm],Intensity,
222.167,43.97,
222.599,47.107,
223.031,43.243,
223.464,39.65,
223.896,41.627,
224.328,52.12,
224.761,60.894,
225.193,57.199,
225.625,49.018,
226.058,45.008,
226.490,51.525,
226.922,39.28,
227.355,36.475,
227.787,42.136,
228.219,48.915,
228.652,50.263,
229.084,65.662,
229.516,64.14,
229.949,63.564,
230.381,69.014,
230.813,77.611,
231.246,67.687,
231.678,70.002,
232.110,68.294,
232.543,58.355,
232.975,45.486,
233.407,53.318,
233.840,61.989,
234.272,62.92,
234.704,60.766,
235.136,59.196,
235.569,58.873,
236.001,49.9,
236.433,51.082,
236.866,48.382,
237.298,43.562,
237.730,51.169,
238.163,69.611,
238.595,74.476,
239.027,79.882,
239.460,81.518,
239.892,69.928,
240.324,57.462,
240.757,60.528,
241.189,62.926,
241.621,61.641,
242.054,59.321,
242.486,66.531,
242.918,63.771,
243.351,64.966,
243.783,64.62,
244.215,60.281,
244.648,57.2,
245.080,53.958,
245.512,58.941,
245.945,57.851,
246.377,49.437,
246.809,43.658,
247.242,57.048,
247.674,57.759,
248.106,53.977,
248.539,53.658,
248.971,60.463,
249.403,59.651,
249.836,59.058,
250.268,55.662,
250.700,52.436,
251.133,51.74,
251.565,53.04,
251.997,51.322,
252.430,51.599,
252.862,56.784,
253.294,62.286,
253.727,58.493,
254.159,48.649,
254.591,47.24,
255.024,51.916,
255.456,52.673,
255.888,42.78,
256.320,37.976,
256.753,46.59,
257.185,54.989,
257.617,57.522,
258.050,57.477,
258.482,69.07,
258.914,69.07,
259.347,56.573,
259.779,42.761,
260.211,40.049,
260.644,55.702,
261.076,63.125,
261.508,61.863,
261.941,65.404,
262.373,65.999,
262.805,59.154,
263.238,57.031,
263.670,52.926,
264.102,51.992,
264.535,54.839,
264.967,62.991,
265.399,75.938,
265.832,64.58,
266.264,64.397,
266.696,66.297,
267.129,70.628,
267.561,77.26,
267.993,78.323,
268.426,68.436,
268.858,56.186,
269.290,48.406,
269.723,43.956,
270.155,36.654,
270.587,43.857,
271.020,44.139,
271.452,46.682,
271.884,47.16,
272.317,46.372,
272.749,67.835,
273.181,65.52,
273.614,58.722,
274.046,58.538,
274.478,63.224,
274.911,62.12,
275.343,57.774,
275.775,59.782,
276.208,60.133,
276.640,58.95,
277.072,58.237,
277.504,59.55,
277.937,59.246,
278.369,48.279,
278.801,42.005,
279.234,47.305,
279.666,61.181,
280.098,62.167,
280.531,66.833,
280.963,59.323,
281.395,52.146,
281.828,54.264,
282.260,62.342,
282.692,68.344,
283.125,56.173,
283.557,53.446,
283.989,62.733,
284.422,73.916,
284.854,71.777,
285.286,71.357,
285.719,69.575,
286.151,65.514,
286.583,62.854,
287.016,65.192,
287.448,49.048,
287.880,44.178,
288.313,53.57,
288.745,64.384,
289.177,67.521,
289.610,65.594,
290.042,62.378,
290.474,51.74,
290.907,47.855,
291.339,51.771,
291.771,56.795,
292.204,51.184,
292.636,56.924,
293.068,60.575,
293.501,65.429,
293.933,66.731,
294.365,58.646,
294.798,61.867,
295.230,57.604,
295.662,53.828,
296.095,55.178,
296.527,57.189,
296.959,48.949,
297.392,51.677,
297.824,44.07,
298.256,45.853,
298.688,54.906,
299.121,62.88,
299.553,61.857,
299.985,51.512,
300.418,47.149,
300.850,45.92,
301.282,41.57,
301.715,33.786,
302.147,39.17,
302.579,39.107,
303.012,45.422,
303.444,52.873,
303.876,63.671,
304.309,77.031,
304.741,66.418,
305.173,68.937,
305.606,62.011,
306.038,62.023,
306.470,67.245,
306.903,65.038,
307.335,64.789,
307.767,59.8,
308.200,52.916,
308.632,47.569,
309.064,44.273,
309.497,41.922,
309.929,47.238,
310.361,54.201,
310.794,62.911,
311.226,62.34,
311.658,56.696,
312.091,63.273,
312.523,65.602,
312.955,52.991,
313.388,44.338,
313.820,47.706,
314.252,57.694,
314.685,59.116,
315.117,63.611,
315.549,62.93,
315.982,62.357,
316.414,58.246,
316.846,52.002,
317.279,52.242,
317.711,58.741,
318.143,59.57,
318.576,57.496,
319.008,58.235,
319.440,58.655,
319.872,48.636,
320.305,60.313,
320.737,59.725,
321.169,54.736,
321.602,54.023,
322.034,60.205,
322.466,67.501,
322.899,62.993,
323.331,57.819,
323.763,55.08,
324.196,57.866,
324.628,67.634,
325.060,81.204,
325.493,75.271,
325.925,70.839,
