,Live Spectrum 8/25/2018 9:04:05 PM,
Wavelength [nm],Intensity,
222.167,64.965,
222.599,52.095,
223.031,46.347,
223.464,42.432,
223.896,42.493,
224.328,54.094,
224.761,55.141,
225.193,57.264,
225.625,57.357,
226.058,51.51,
226.490,37.414,
226.922,38.219,
227.355,53.75,
227.787,65.301,
228.219,67.315,
228.652,60.666,
229.084,51.394,
229.516,45.437,
229.949,44.11,
230.381,46.049,
230.813,50.632,
231.246,64.268,
231.678,65.303,
232.110,65.856,
232.543,66.465,
232.975,64.261,
233.407,52.068,
233.840,41.319,
234.272,38.108,
234.704,36.445,
235.136,36.275,
235.569,47.265,
236.001,51.449,
236.433,55.694,
236.866,54.13,
237.298,52.007,
237.730,61.917,
238.163,58.52,
238.595,52.315,
239.027,49.226,
239.460,52.591,
239.892,62.081,
240.324,62.243,
240.757,58.626,
241.189,57.778,
241.621,59.678,
242.054,62.549,
242.486,64.332,
242.918,61.991,
243.351,57.412,
243.783,53.575,
244.215,52.536,
244.648,54.644,
245.080,53.942,
245.512,45.722,
245.945,38.072,
246.377,31.988,
246.809,24.104,
247.242,31.57,
247.674,40.849,
248.106,48.868,
248.539,56.712,
248.971,63.748,
249.403,54.49,
249.836,56.489,
250.268,60.772,
250.700,63.928,
251.133,65.491,
251.565,68.986,
251.997,67.317,
252.430,62.186,
252.862,54.914,
253.294,44.451,
253.727,29.793,
254.159,37.116,
254.591,41.604,
255.024,54.7,
255.456,68.793,
255.888,71.478,
256.320,57.636,
256.753,49.979,
257.185,48.045,
257.617,52.347,
258.050,56.779,
258.482,46.608,
258.914,55.166,
259.347,65.311,
259.779,76.899,
260.211,82.191,
260.644,72.554,
261.076,61.298,
261.508,50.182,
261.941,49.854,
262.373,52.652,
262.805,52.649,
263.238,56.649,
263.670,55.575,
264.102,57.824,
264.535,60.913,
264.967,61.699,
265.399,57.161,
265.832,44.823,
266.264,50.184,
266.696,54.899,
267.129,54.785,
267.561,52.21,
267.993,55.808,
268.426,56.356,
268.858,60.546,
269.290,66.402,
269.723,69.913,
270.155,66.675,
270.587,59.39,
271.020,60.826,
271.452,63.651,
271.884,66.287,
272.317,67.59,
272.749,63.33,
273.181,52.849,
273.614,50.247,
274.046,51.601,
274.478,52.551,
274.911,50.556,
275.343,52.934,
275.775,48.11,
276.208,38.701,
276.640,34.245,
277.072,41.225,
277.504,56.242,
277.937,56.788,
278.369,61.145,
278.801,62.764,
279.234,63.838,
279.666,70.399,
280.098,76.889,
280.531,80.214,
280.963,74.807,
281.395,71.548,
281.828,71.1,
282.260,57.767,
282.692,57.849,
283.125,58.934,
283.557,51.025,
283.989,40.761,
284.422,38.077,
284.854,41.78,
285.286,50.644,
285.719,49.858,
286.151,56.333,
286.583,72.373,
287.016,86.004,
287.448,85.345,
287.880,74.204,
288.313,66.355,
288.745,63.402,
289.177,61.786,
289.610,55.228,
290.042,70.564,
290.474,65.507,
290.907,60.874,
291.339,56.758,
291.771,51.486,
292.204,63.121,
292.636,56.261,
293.068,61.363,
293.501,61.705,
293.933,55.331,
294.365,52.795,
294.798,64.193,
295.230,65.19,
295.662,68.441,
296.095,77.563,
296.527,86.336,
296.959,81.682,
297.392,74.323,
297.824,60.946,
298.256,57.684,
298.688,60.605,
299.121,64.064,
299.553,69.032,
299.985,82.025,
300.418,77.136,
300.850,73.164,
301.282,75.883,
301.715,79.997,
302.147,67.988,
302.579,66.789,
303.012,63.613,
303.444,62.764,
303.876,59.686,
304.309,48.649,
304.741,37.539,
305.173,39.088,
305.606,52.411,
306.038,69.359,
306.470,81.857,
306.903,83.401,
307.335,68.629,
307.767,57.83,
308.200,54.032,
308.632,53.125,
309.064,50.415,
309.497,43.33,
309.929,38.18,
310.361,53.519,
310.794,62.917,
311.226,64.635,
311.658,63.275,
312.091,64.383,
312.523,62.304,
312.955,60.298,
313.388,58.699,
313.820,61.882,
314.252,68.483,
314.685,70.627,
315.117,67.548,
315.549,60.603,
315.982,63.501,
316.414,68.572,
316.846,68.1,
317.279,62.182,
317.711,67.931,
318.143,67.719,
318.576,66.3,
319.008,64.164,
319.440,63.669,
319.872,68.666,
320.305,67.331,
320.737,57.235,
321.169,61.919,
321.602,66.929,
322.034,62.873,
322.466,56.788,
322.899,58.29,
323.331,63.779,
323.763,63.257,
324.196,59.013,
324.628,53.219,
325.060,46.504,
325.493,49.011,
325.925,47.462,
326.357,51.797,
326.790,61.785,
327.222,71.833,
327.654,74.732,
328.087,70.968,
328.519,71.742,
328.951,74.914,
329.384,79.734,
329.816,86.688,
330.248,93.966,
330.681,86.848,
331.113,76.084,
331.545,68.135,
331.978,59.262,
332.410,56.183,
332.842,63.517,
333.275,59.745,
333.707,51.13,
334.139,51.374,
334.572,52.365,
335.004,52.568,
335.436,56.835,
335.869,74.276,
336.301,86.361,
336.733,78.828,
337.166,66.892,
337.598,63.964,
338.030,69.94,
338.463,68.532,
338.895,71.22,
339.327,70.832,
339.760,63.174,
340.192,62.543,
340.624,71.395,
341.056,76.439,
341.489,70.889,
341.921,56.637,
342.353,57.856,
342.786,60.743,
343.218,63.133,
343.650,67.44,
344.083,54.898,
344.515,53.343,
344.947,50.792,
345.380,52.269,
345.812,61.542,
346.244,71.697,
346.677,61.93,
347.109,52.322,
347.541,52.195,
347.974,50.057,
348.406,46.301,
348.838,42.32,
349.271,38.54,
349.703,42.674,
350.135,53.947,
350.568,56.336,
351.000,60.312,
351.432,70.802,
351.865,81.29,
352.297,72.495,
352.729,61.937,
353.162,53.323,
353.594,54.955,
354.026,62.87,
354.459,67.721,
354.891,63.049,
355.323,68.461,
355.756,82.386,
356.188,76.171,
356.620,66.591,
357.053,63.178,
357.485,66.383,
357.917,81.618,
358.350,83.859,
358.782,73.352,
359.214,69.862,
359.647,72.603,
360.079,74.439,
360.511,72.83,
360.944,77.83,
361.376,71.378,
361.808,67.687,
362.240,65.773,
362.673,67.685,
363.105,72.806,
363.537,66.978,
363.970,67.827,
364.402,70.95,
364.834,66.121,
365.267,60.384,
365.699,61.591,
366.131,70.188,
366.564,78.341,
366.996,70.63,
367.428,69.189,
367.861,61.995,
368.293,56.438,
368.725,57.679,
369.158,50.316,
369.590,55.758,
370.022,60.899,
370.455,70.368,
370.887,85.393,
371.319,98.02,
371.752,96.951,
372.184,79.85,
372.616,70.4,
373.049,71.86,
373.481,76.906,
373.913,78.156,
374.346,76.006,
374.778,74.66,
375.210,60.512,
375.643,64.44,
