,Live Spectrum 8/25/2018 8:50:39 PM,
Wavelength [nm],Intensity,
222.167,56.591,
222.599,45.17,
223.031,48.236,
223.464,50.421,
223.896,48.148,
224.328,48.049,
224.761,50.061,
225.193,34.603,
225.625,32.14,
226.058,38.867,
226.490,33.269,
226.922,39.472,
227.355,48.251,
227.787,59.23,
228.219,67.128,
228.652,65.777,
229.084,56.344,
229.516,49.051,
229.949,47.833,
230.381,46.497,
230.813,40.688,
231.246,45.045,
231.678,42.16,
232.110,44.93,
232.543,51.912,
232.975,60.153,
233.407,68.793,
233.840,74.466,
234.272,69.21,
234.704,61.431,
235.136,56.49,
235.569,53.419,
236.001,54.833,
236.433,63.234,
236.866,65.676,
237.298,62.548,
237.730,65.307,
238.163,77.197,
238.595,67.804,
239.027,54.245,
239.460,43.06,
239.892,35.887,
240.324,34.834,
240.757,53.025,
241.189,63.592,
241.621,63.413,
242.054,57.996,
242.486,61.155,
242.918,72.338,
243.351,70.278,
243.783,67.719,
244.215,70.846,
244.648,70.198,
245.080,67.783,
245.512,66.086,
245.945,59.865,
246.377,50.69,
246.809,45.55,
247.242,51.636,
247.674,58.395,
248.106,57.909,
248.539,52.211,
248.971,45.156,
249.403,31.187,
249.836,42.66,
250.268,51.577,
250.700,58.333,
251.133,63.921,
251.565,62.621,
251.997,64.657,
252.430,61.849,
252.862,58.892,
253.294,56.503,
253.727,52.83,
254.159,62.023,
254.591,64.064,
255.024,67.762,
255.456,72.148,
255.888,73.073,
256.320,67.374,
256.753,68.531,
257.185,66.572,
257.617,57.325,
258.050,46.763,
258.482,53.546,
258.914,64.223,
259.347,62.849,
259.779,60.377,
260.211,60.919,
260.644,62.582,
261.076,53.365,
261.508,63.583,
261.941,71.623,
262.373,70.977,
262.805,65.877,
263.238,75.999,
263.670,74.23,
264.102,63.149,
264.535,51.662,
264.967,44.83,
265.399,44.325,
265.832,57.072,
266.264,69.959,
266.696,73.052,
267.129,72.346,
267.561,74.35,
267.993,74.677,
268.426,78.837,
268.858,79.871,
269.290,75.524,
269.723,69.497,
270.155,68.784,
270.587,62.727,
271.020,58.884,
271.452,59.124,
271.884,58.315,
272.317,52.276,
272.749,44.494,
273.181,45.688,
273.614,61.628,
274.046,72.672,
274.478,73.228,
274.911,70.693,
275.343,68.233,
275.775,71.351,
276.208,72.37,
276.640,66.062,
277.072,54.992,
277.504,55.484,
277.937,44.009,
278.369,31.219,
278.801,35.159,
279.234,48.496,
279.666,51.657,
280.098,48.7,
280.531,55.825,
280.963,61.057,
281.395,59.865,
281.828,54.612,
282.260,54.908,
282.692,62.473,
283.125,51.196,
283.557,39.004,
283.989,35.962,
284.422,43.113,
284.854,45.664,
285.286,55.957,
285.719,69.078,
286.151,71.422,
286.583,63.375,
287.016,56.671,
287.448,55.353,
287.880,62.059,
