,Live Spectrum 8/25/2018 9:07:19 PM,
Wavelength [nm],Intensity,
222.167,12.864,
222.599,11.899,
223.031,7.7069,
223.464,5.743,
223.896,7.1095,
224.328,8.9129,
224.761,3.6,
225.193,2.3377,
225.625,8.0049,
226.058,14.877,
226.490,13.477,
226.922,15.33,
227.355,11.967,
227.787,11.369,
228.219,15.34,
228.652,22.05,
229.084,22.937,
229.516,23.41,
229.949,22.57,
230.381,19.924,
230.813,16.197,
231.246,16.439,
231.678,13.422,
232.110,15.453,
232.543,17.011,
232.975,15.119,
233.407,18.187,
233.840,23.92,
234.272,24.697,
234.704,27.504,
235.136,33.032,
235.569,31.577,
236.001,28.841,
236.433,23.595,
236.866,20.664,
237.298,21.796,
237.730,25.875,
238.163,30.728,
238.595,29.118,
239.027,30.352,
239.460,31.221,
239.892,25.771,
240.324,28.847,
240.757,27.235,
241.189,23.104,
241.621,17.92,
242.054,13.629,
242.486,14.034,
242.918,10.615,
243.351,7.8959,
243.783,6.4789,
244.215,6.5812,
244.648,8.4459,
245.080,11.275,
245.512,9.8154,
245.945,8.9319,
246.377,10.037,
246.809,11.54,
247.242,11.135,
247.674,13.48,
248.106,13.506,
248.539,10.349,
248.971,5.999,
249.403,7.7858,
249.836,10.377,
250.268,11.59,
250.700,13.253,
251.133,17.115,
251.565,23.617,
251.997,28.611,
252.430,24.334,
252.862,22.658,
253.294,23.719,
253.727,18.707,
254.159,19.439,
254.591,27.529,
255.024,25.45,
255.456,18.78,
255.888,18.389,
256.320,23.437,
256.753,19.392,
257.185,14.057,
257.617,8.4797,
258.050,5.1108,
258.482,9.133,
258.914,3.0203,
259.347,6.168,
259.779,11.462,
260.211,11.558,
260.644,2.8092,
261.076,4.2773,
261.508,8.1664,
261.941,11.459,
262.373,12.617,
262.805,11.716,
263.238,11.471,
263.670,26.211,
264.102,23.97,
264.535,23.303,
264.967,27.154,
265.399,25.391,
265.832,23.021,
266.264,21.623,
266.696,19.834,
267.129,18.104,
267.561,16.842,
267.993,15.043,
268.426,10.975,
268.858,9.144,
269.290,8.1622,
269.723,8.1741,
270.155,10.497,
270.587,10.988,
271.020,14.525,
271.452,15.758,
271.884,14.87,
272.317,12.711,
272.749,7.4682,
273.181,15.769,
273.614,13.573,
274.046,11.517,
274.478,15.028,
274.911,21.518,
275.343,12.252,
275.775,10.188,
276.208,9.1274,
276.640,9.5738,
277.072,12.116,
277.504,14.331,
277.937,11.858,
278.369,13.09,
278.801,16.192,
279.234,18.039,
279.666,16.811,
280.098,20.754,
280.531,27.935,
280.963,25.512,
281.395,20.753,
281.828,17.592,
282.260,11.11,
282.692,16.208,
283.125,24.715,
283.557,30.574,
283.989,32.796,
284.422,31.123,
284.854,20.59,
285.286,17.484,
285.719,16.28,
286.151,18.706,
286.583,21.483,
287.016,18.985,
287.448,20.303,
287.880,23.934,
288.313,24.608,
288.745,24.176,
289.177,22.939,
289.610,16.888,
290.042,9.4679,
290.474,10.538,
290.907,12.652,
291.339,14.965,
291.771,19.541,
292.204,28.618,
292.636,21.661,
293.068,18.526,
293.501,17.898,
293.933,19.363,
294.365,22.903,
294.798,23.233,
295.230,23.938,
295.662,23.819,
296.095,25.129,
296.527,26.44,
296.959,22.894,
297.392,21.819,
297.824,22.089,
298.256,21.248,
298.688,18.662,
299.121,15.74,
299.553,16.129,
299.985,19.274,
300.418,13.746,
300.850,13.766,
301.282,16.37,
301.715,16.002,
302.147,18.321,
302.579,14.949,
303.012,16.41,
303.444,16.441,
303.876,16.859,
304.309,21.295,
304.741,22.787,
305.173,18.067,
305.606,16.333,
306.038,19.671,
306.470,23.917,
306.903,22.626,
307.335,17.563,
307.767,21.064,
308.200,17.803,
308.632,12.426,
309.064,7.6283,
309.497,4.3816,
309.929,19.003,
310.361,21.137,
310.794,12.624,
311.226,6.2643,
311.658,6.3366,
312.091,7.5455,
312.523,18.772,
312.955,14.545,
313.388,15.687,
313.820,17.505,
314.252,19.145,
314.685,27.467,
