,Live Spectrum 8/25/2018 10:42:55 PM,
Wavelength [nm],Intensity,
222.167,34.3,
222.599,28.509,
223.031,34.528,
223.464,42.235,
223.896,44.328,
224.328,36.914,
224.761,37.397,
225.193,37.31,
225.625,37.901,
226.058,40.14,
226.490,44.501,
226.922,47.804,
227.355,50.843,
227.787,48.977,
228.219,46.488,
228.652,49.064,
229.084,45.597,
229.516,45.722,
229.949,44.16,
230.381,43.91,
230.813,47.379,
231.246,45.765,
231.678,44.296,
232.110,43.056,
232.543,43.924,
232.975,47.221,
233.407,48.998,
233.840,47.654,
234.272,50.954,
234.704,52.369,
235.136,50.018,
235.569,50.099,
236.001,51.381,
236.433,48.288,
236.866,41.964,
237.298,37.467,
237.730,42.031,
238.163,47.37,
238.595,45.658,
239.027,50.391,
239.460,54.562,
239.892,46.561,
240.324,48.18,
240.757,50.849,
241.189,50.422,
241.621,52.194,
242.054,60.087,
242.486,66.892,
242.918,68,
243.351,69.936,
243.783,68.335,
244.215,64.442,
244.648,69.55,
245.080,68.877,
245.512,64.157,
245.945,57.857,
246.377,54.382,
246.809,58.319,
247.242,60.348,
247.674,61.237,
248.106,60.679,
248.539,60.743,
248.971,62.637,
249.403,59.876,
249.836,65.669,
250.268,62.953,
250.700,61.721,
251.133,67.338,
251.565,68.963,
251.997,56.684,
252.430,56.903,
252.862,58.132,
253.294,55.887,
253.727,53.067,
254.159,55.914,
254.591,51.473,
255.024,50.957,
255.456,50.781,
255.888,46.438,
256.320,50.183,
256.753,45.431,
257.185,43.14,
257.617,41.801,
258.050,39.637,
258.482,36.826,
258.914,41.961,
259.347,47.287,
259.779,51.229,
260.211,52.385,
260.644,50.046,
261.076,46.457,
261.508,47.851,
261.941,47.967,
262.373,49.257,
262.805,52.496,
263.238,50.945,
263.670,55.181,
264.102,53.68,
264.535,51.83,
264.967,51.163,
265.399,49.728,
265.832,48.748,
266.264,44.921,
266.696,44.425,
267.129,44.348,
267.561,42.425,
267.993,44.797,
268.426,51.001,
268.858,53.54,
269.290,52.092,
269.723,49.111,
270.155,48.506,
270.587,48.587,
271.020,47.839,
271.452,44.945,
271.884,45.997,
272.317,53.174,
272.749,53.584,
273.181,51.08,
273.614,48.883,
274.046,48.881,
274.478,50.668,
274.911,51.823,
275.343,48.379,
275.775,49.171,
276.208,46.752,
276.640,47.255,
277.072,52.381,
277.504,48.36,
277.937,51.13,
278.369,49.786,
278.801,48.555,
279.234,48.853,
279.666,49.521,
280.098,47.057,
280.531,47.021,
280.963,50.614,
281.395,55.298,
281.828,56.788,
282.260,50.53,
282.692,55.052,
283.125,54.029,
283.557,53.689,
283.989,55.804,
284.422,58.488,
284.854,54.785,
285.286,53.192,
285.719,54.071,
286.151,53.529,
286.583,50.088,
287.016,46.039,
287.448,54.111,
287.880,51.919,
288.313,49.552,
288.745,51.494,
289.177,56.615,
289.610,57.582,
290.042,61.045,
290.474,62.436,
290.907,58.606,
291.339,54.809,
291.771,57.993,
292.204,70.04,
292.636,64.546,
293.068,62.071,
293.501,62.123,
293.933,61.601,
294.365,58.071,
294.798,57.823,
295.230,58.099,
295.662,60.556,
296.095,60.575,
296.527,56.543,
296.959,51.155,
297.392,44.375,
297.824,44.32,
298.256,42.827,
298.688,45.511,
299.121,51.413,
299.553,44.355,
299.985,51.886,
300.418,47.854,
300.850,48.702,
301.282,52.397,
301.715,51.612,
302.147,45.317,
302.579,47.07,
303.012,52.954,
303.444,51.814,
303.876,47.429,
304.309,48.085,
304.741,47.339,
305.173,52.254,
305.606,51.753,
306.038,50.288,
306.470,53.061,
306.903,60.667,
307.335,54.858,
307.767,48.436,
308.200,47.195,
308.632,45.006,
309.064,43.187,
309.497,48.488,
309.929,52.226,
310.361,50.357,
310.794,48.327,
311.226,47.646,
311.658,46.456,
312.091,42.712,
312.523,55.435,
312.955,57.194,
313.388,61.729,
313.820,64.58,
314.252,62.502,
314.685,58.149,
315.117,57.483,
315.549,50.547,
315.982,44.911,
316.414,45.025,
316.846,49.014,
317.279,49.672,
317.711,53.422,
318.143,46.993,
318.576,49.333,
319.008,53.515,
319.440,52.587,
319.872,47.843,
320.305,48.427,
320.737,47.478,
321.169,46.197,
321.602,43.825,
322.034,42.958,
322.466,48.83,
322.899,54.09,
323.331,53.297,
323.763,53.889,
324.196,56.212,
324.628,56.252,
325.060,49.672,
325.493,50.424,
325.925,60.942,
326.357,61.346,
326.790,61.02,
327.222,62.15,
327.654,58.319,
328.087,58.487,
328.519,67.732,
328.951,62.923,
329.384,58.62,
329.816,60.297,
330.248,63.975,
330.681,73.772,
331.113,68.594,
331.545,71.196,
331.978,72.149,
332.410,66.431,
332.842,56.61,
333.275,53.173,
333.707,48.422,
334.139,50.103,
334.572,54.089,
335.004,59.326,
335.436,64.184,
335.869,62.615,
336.301,57.747,
336.733,55.929,
337.166,55.234,
337.598,54.404,
338.030,53.527,
338.463,54.365,
338.895,60.246,
339.327,61.659,
339.760,63.103,
340.192,61.974,
340.624,57.601,
341.056,53.627,
341.489,57.411,
341.921,59.331,
342.353,63.385,
342.786,60.179,
343.218,53.68,
343.650,53.001,
344.083,50.644,
344.515,51.674,
344.947,55.175,
345.380,62.059,
345.812,61.205,
346.244,51.084,
346.677,54.369,
347.109,64.735,
347.541,55.849,
347.974,59.667,
348.406,62.852,
348.838,57.759,
349.271,55.273,
349.703,62.866,
350.135,62.302,
350.568,64.388,
351.000,66.792,
351.432,64.511,
351.865,56.991,
352.297,55.934,
352.729,61.087,
353.162,66.448,
353.594,64.242,
354.026,61.316,
354.459,61.102,
354.891,56.623,
355.323,51.296,
355.756,56.705,
356.188,58.316,
356.620,56.824,
357.053,54.042,
357.485,51.627,
357.917,52.896,
358.350,59.736,
358.782,60.931,
359.214,61.76,
359.647,63.577,
360.079,64.258,
360.511,60.871,
360.944,61.634,
361.376,58.063,
361.808,55.508,
362.240,62.345,
362.673,69.83,
363.105,67.216,
363.537,67.814,
363.970,68.662,
364.402,72.496,
364.834,71.314,
365.267,67.811,
365.699,64.616,
366.131,61.477,
366.564,63.685,
366.996,69.76,
367.428,67.86,
367.861,65.646,
368.293,65.909,
368.725,67.753,
369.158,69.604,
369.590,65.012,
370.022,67.296,
370.455,65.653,
370.887,66.286,
371.319,68.322,
371.752,65.368,
372.184,57.871,
372.616,63.746,
373.049,62.275,
373.481,63.56,
373.913,63.508,
374.346,60.678,
374.778,59.957,
375.210,61.065,
375.643,59.284,
376.075,66.155,
376.507,65.142,
376.940,60.663,
377.372,59.492,
377.804,58.796,
378.237,61.612,
378.669,61.402,
379.101,59.09,
379.534,64.147,
379.966,67.438,
380.398,62.787,
380.831,64.785,
381.263,67.177,
381.695,67.787,
382.128,71.739,
382.560,71.482,
382.992,68.02,
383.424,67.083,
383.857,70.049,
384.289,79.544,
384.721,78.319,
385.154,81.912,
385.586,78.607,
386.018,74.097,
386.451,77.441,
386.883,72.344,
387.315,73.286,
387.748,73.325,
388.180,72.934,
388.612,74.895,
389.045,72.086,
389.477,63.029,
389.909,72.458,
390.342,78.203,
390.774,81.839,
391.206,82.678,
391.639,84.29,
392.071,88.755,
392.503,92.384,
392.936,85.291,
393.368,85.119,
393.800,81.598,
394.233,79.632,
394.665,81.353,
395.097,84.24,
395.530,84.428,
395.962,81.803,
396.394,83.35,
396.827,90.8,
397.259,90.863,
397.691,88.608,
398.124,89.248,
398.556,92.226,
398.988,91.6,
399.421,91.6,
399.853,101.75,
400.285,99.877,
400.718,97.496,
401.150,98.892,
401.582,103.01,
402.015,108.05,
402.447,105.98,
402.879,110.88,
403.312,112.59,
403.744,111.57,
404.176,113.87,
404.608,118.29,
405.041,117.92,
405.473,120.51,
405.905,123.19,
406.338,123.31,
406.770,134.47,
407.202,140.14,
407.635,137.92,
408.067,138.9,
408.499,141.41,
408.932,147.03,
409.364,155.52,
409.796,168.88,
410.229,180.1,
410.661,189.55,
411.093,198.26,
411.526,203.1,
411.958,217.9,
412.390,224.72,
412.823,238.24,
413.255,248.76,
413.687,259.16,
414.120,271.89,
