,Live Spectrum 8/25/2018 10:35:01 PM,
Wavelength [nm],Intensity,
222.167,60.7,
222.599,55.15,
223.031,52.339,
223.464,51.896,
223.896,49.634,
224.328,38.869,
224.761,34.281,
225.193,33.427,
225.625,34.639,
226.058,35.832,
226.490,35.186,
226.922,38.247,
227.355,36.951,
227.787,40.242,
228.219,43.059,
228.652,37.772,
229.084,39.546,
229.516,38.073,
229.949,39.488,
230.381,40.546,
230.813,39.005,
231.246,47.073,
231.678,45.799,
232.110,45.797,
232.543,46.331,
232.975,46.54,
233.407,49.528,
233.840,48.026,
234.272,49.775,
234.704,50.295,
235.136,49.167,
235.569,52.965,
236.001,49.877,
236.433,52.146,
236.866,55.228,
237.298,55.668,
237.730,51.467,
238.163,43.783,
238.595,37.011,
239.027,39.606,
239.460,44.055,
239.892,39.834,
240.324,47.2,
240.757,49.18,
241.189,46.339,
241.621,45.563,
242.054,50.742,
242.486,51.633,
242.918,47.501,
243.351,45.092,
243.783,48.525,
244.215,56.334,
244.648,59.172,
245.080,54.061,
245.512,54.458,
245.945,54.395,
246.377,53.018,
246.809,53.577,
247.242,56.579,
247.674,51.061,
248.106,54.617,
248.539,60.539,
248.971,57.317,
249.403,52.119,
249.836,50.942,
250.268,51.57,
250.700,50.27,
251.133,47.107,
251.565,49.545,
251.997,51.825,
252.430,45.351,
252.862,42.484,
253.294,45.994,
253.727,50.038,
254.159,52.398,
254.591,54.015,
255.024,50.201,
255.456,46.236,
255.888,47.607,
256.320,46.955,
256.753,43.322,
257.185,47.924,
257.617,54.073,
258.050,56.075,
258.482,53.43,
258.914,59.216,
259.347,58.597,
259.779,55.657,
260.211,55.467,
260.644,60.685,
261.076,55.465,
261.508,60.709,
261.941,62.203,
262.373,59.474,
262.805,54.391,
263.238,47.208,
263.670,58.496,
264.102,58.697,
264.535,57.198,
264.967,56.677,
265.399,53.848,
265.832,54.502,
266.264,48.838,
266.696,45.43,
267.129,47.89,
267.561,53.823,
267.993,49.489,
268.426,50.082,
268.858,49.1,
269.290,50.392,
269.723,53.205,
270.155,52.57,
270.587,47.659,
271.020,50.43,
271.452,52.204,
271.884,51.707,
272.317,51.492,
272.749,58.045,
273.181,52.867,
273.614,52.675,
274.046,53.799,
274.478,52.969,
274.911,48.87,
275.343,44.77,
275.775,58.11,
276.208,60.215,
276.640,56.692,
277.072,55.28,
277.504,50.274,
277.937,56.831,
278.369,55.441,
278.801,56.944,
279.234,60.302,
279.666,59.146,
280.098,63.089,
280.531,66.37,
280.963,63.886,
281.395,61.707,
281.828,60.605,
282.260,52.368,
282.692,54.753,
283.125,50.122,
283.557,47.011,
283.989,47.371,
284.422,49.84,
284.854,51.897,
285.286,46.917,
285.719,47.315,
286.151,51.884,
286.583,55.871,
287.016,54.692,
287.448,58.975,
287.880,64.705,
288.313,60.848,
288.745,56.297,
289.177,57.854,
289.610,61.893,
290.042,48.949,
290.474,46.099,
290.907,47.676,
291.339,52.015,
291.771,56.726,
292.204,52.848,
292.636,55.478,
293.068,54.342,
293.501,53.689,
293.933,56.248,
294.365,61.066,
294.798,57.349,
295.230,57.524,
295.662,57.757,
296.095,59.765,
296.527,61.516,
296.959,57.348,
297.392,55.033,
297.824,56.966,
298.256,56.562,
298.688,58.841,
299.121,62.474,
299.553,52.26,
299.985,60.039,
300.418,52.02,
300.850,45.349,
301.282,44.022,
301.715,45.609,
302.147,46.189,
302.579,46.2,
303.012,51.076,
303.444,53.283,
303.876,52.999,
304.309,53.879,
304.741,55.04,
305.173,55.729,
305.606,56.701,
306.038,55.018,
306.470,53.702,
306.903,57.463,
307.335,57.961,
307.767,65.952,
308.200,61.797,
308.632,56.024,
309.064,54.939,
309.497,56.093,
309.929,49.281,
310.361,54.059,
310.794,57.405,
311.226,57.516,
311.658,55.207,
312.091,52.531,
312.523,54.028,
312.955,57.144,
313.388,59.903,
313.820,60.321,
314.252,59.51,
314.685,60.988,
315.117,58.242,
315.549,62.566,
315.982,64.918,
316.414,65.203,
316.846,62.057,
317.279,52.769,
317.711,57.852,
318.143,55.446,
318.576,55.533,
319.008,55.633,
319.440,53.548,
319.872,50.969,
320.305,50.552,
320.737,49.478,
321.169,52.543,
321.602,56.796,
322.034,58.126,
322.466,55.057,
322.899,60.651,
323.331,53.328,
323.763,50.787,
324.196,48.466,
324.628,46.46,
325.060,51.871,
325.493,54.712,
325.925,54.624,
326.357,60.725,
326.790,62.306,
327.222,59.279,
327.654,61.097,
328.087,57.583,
328.519,60.839,
328.951,56.93,
329.384,52.947,
329.816,51.552,
330.248,51.34,
330.681,58.039,
331.113,53.804,
331.545,47.37,
331.978,45.704,
332.410,52.409,
332.842,63.366,
333.275,59.678,
333.707,63.621,
334.139,67.4,
334.572,65.017,
335.004,60.528,
335.436,58.417,
335.869,53.769,
336.301,52.007,
336.733,50.452,
337.166,56.134,
337.598,59.663,
338.030,57.143,
338.463,59.435,
338.895,51.959,
339.327,51.22,
339.760,50.67,
340.192,50.448,
340.624,50.952,
341.056,51.485,
341.489,52.242,
341.921,53.776,
342.353,56.858,
342.786,54.549,
343.218,49.719,
343.650,50.098,
344.083,54.812,
344.515,53.826,
344.947,58.613,
345.380,61.611,
345.812,62.382,
346.244,63.408,
346.677,65.854,
347.109,73.692,
347.541,65.969,
347.974,62.543,
348.406,66.56,
348.838,69.485,
349.271,61.123,
349.703,63.063,
350.135,66.808,
350.568,74.712,
351.000,77.855,
351.432,72.144,
351.865,62.213,
352.297,62.764,
352.729,57.273,
353.162,58.941,
353.594,61.234,
354.026,62.2,
354.459,61.371,
354.891,58.259,
355.323,54.454,
355.756,65.604,
356.188,63.218,
356.620,58.583,
357.053,58.933,
357.485,62.245,
357.917,62.499,
358.350,59.462,
358.782,63.044,
359.214,66.083,
359.647,66.408,
