,Live Spectrum 8/25/2018 9:14:12 PM,
Wavelength [nm],Intensity,
222.167,10.273,
222.599,8.3422,
223.031,5.8636,
223.464,6.3503,
223.896,7.3677,
224.328,2.1195,
224.761,7.2713,
225.193,6.6636,
225.625,4.7086,
226.058,4.4225,
226.490,7.064,
226.922,1.9888,
227.355,4.0441,
227.787,5.8058,
228.219,6.2904,
228.652,7.545,
229.084,14.478,
229.516,13.124,
229.949,12.172,
230.381,10.693,
230.813,5.8793,
231.246,-2.8346,
231.678,-0.32303,
232.110,6.3399,
232.543,12.089,
232.975,12.847,
233.407,6.0639,
233.840,7.0425,
234.272,10.885,
234.704,16.862,
235.136,23.082,
235.569,25.748,
236.001,25.452,
236.433,26.652,
236.866,27.306,
237.298,25.896,
237.730,21.778,
238.163,19.594,
238.595,24.918,
239.027,26.725,
239.460,28.419,
239.892,36.51,
240.324,32.867,
240.757,31.533,
241.189,31.835,
241.621,28.672,
242.054,21.194,
242.486,25.082,
242.918,22.224,
243.351,23.749,
243.783,24.142,
244.215,21.336,
244.648,21.174,
245.080,16.596,
245.512,14.061,
245.945,13.598,
246.377,14.693,
246.809,16.497,
247.242,18.607,
247.674,23.804,
248.106,25.449,
248.539,25.056,
248.971,25.386,
249.403,20.919,
249.836,20.546,
250.268,17.8,
250.700,16.185,
251.133,18.317,
251.565,22.381,
251.997,19.056,
252.430,21.333,
252.862,20.721,
253.294,17.049,
253.727,16.911,
254.159,15.853,
254.591,17.023,
255.024,19.335,
255.456,21.89,
255.888,23.726,
256.320,23.4,
256.753,21.658,
257.185,23.424,
257.617,25.61,
258.050,24.393,
258.482,16.819,
258.914,25.784,
259.347,30.627,
259.779,32.812,
260.211,32.731,
260.644,30.407,
261.076,27.715,
261.508,30.79,
261.941,28.161,
262.373,27.427,
262.805,31.64,
263.238,25.355,
263.670,18.989,
264.102,21.334,
264.535,22.722,
264.967,22.193,
265.399,25.247,
265.832,23.531,
266.264,24.175,
266.696,23.908,
267.129,25.115,
267.561,29.166,
267.993,30.801,
268.426,39.321,
268.858,35.971,
269.290,33.051,
269.723,32.498,
270.155,26.663,
270.587,25.026,
271.020,25.742,
271.452,27.808,
271.884,25.678,
272.317,17.964,
272.749,16.817,
273.181,16.221,
273.614,15.769,
274.046,13.056,
274.478,8.1463,
274.911,4.2914,
275.343,14.459,
275.775,13.472,
276.208,16.368,
276.640,18.52,
277.072,16.541,
277.504,19.331,
277.937,17.109,
278.369,18.776,
278.801,21.785,
279.234,24.443,
279.666,26.298,
280.098,29.173,
280.531,27.191,
280.963,26.317,
281.395,25.893,
281.828,24.709,
282.260,22.623,
282.692,27.886,
283.125,34.285,
283.557,33.44,
283.989,32.091,
284.422,36.098,
284.854,29.597,
285.286,22.939,
285.719,23.956,
286.151,26.672,
286.583,27.797,
287.016,27.565,
287.448,27.483,
287.880,30.22,
288.313,25.913,
288.745,22.289,
289.177,22.502,
289.610,17.737,
290.042,20.458,
290.474,17.161,
