,Live Spectrum 8/25/2018 10:35:29 PM,
Wavelength [nm],Intensity,
222.167,42.7,
222.599,42.62,
223.031,37.669,
223.464,38.469,
223.896,43.511,
224.328,41.856,
224.761,57.875,
225.193,51.995,
225.625,42.262,
226.058,35.312,
226.490,31.132,
226.922,33.307,
227.355,32.776,
227.787,34.118,
228.219,36.2,
228.652,37.052,
229.084,45.84,
229.516,47.376,
229.949,49.24,
230.381,51.638,
230.813,52.194,
231.246,45.578,
231.678,44.9,
232.110,51.277,
232.543,55.952,
232.975,55.209,
233.407,61.346,
233.840,60.026,
234.272,58.476,
234.704,57.135,
235.136,57.197,
235.569,61.56,
236.001,57.836,
236.433,53.671,
236.866,51.224,
237.298,51.719,
237.730,55.196,
238.163,55.116,
238.595,51.77,
239.027,55.36,
239.460,61.166,
239.892,59.484,
240.324,54.303,
240.757,57.449,
241.189,59.1,
241.621,60.633,
242.054,62.762,
242.486,55.633,
242.918,53.75,
243.351,58.509,
243.783,63.045,
244.215,63.111,
244.648,60.03,
245.080,62.328,
245.512,61.795,
245.945,61.738,
246.377,61.631,
246.809,58.514,
247.242,58.758,
247.674,69.066,
248.106,72.99,
248.539,69.944,
248.971,65.02,
249.403,61.365,
249.836,62.974,
250.268,60.058,
250.700,59.849,
251.133,64.358,
251.565,61.27,
251.997,66.047,
252.430,61.345,
252.862,57.837,
253.294,56.637,
253.727,51.457,
254.159,55.851,
254.591,55.25,
255.024,58.853,
255.456,61.604,
255.888,56.485,
256.320,48.017,
256.753,56.767,
257.185,66.607,
257.617,66.219,
258.050,54.855,
258.482,46.129,
258.914,51.834,
259.347,53.163,
259.779,54.369,
260.211,54.528,
260.644,51.958,
261.076,61.664,
261.508,64.822,
261.941,65.811,
262.373,62.733,
262.805,55.892,
263.238,52.79,
263.670,54.365,
264.102,57.542,
264.535,58.576,
264.967,59.13,
265.399,63.301,
265.832,55.131,
266.264,54.525,
266.696,58.381,
267.129,60.55,
267.561,58.249,
267.993,59.639,
268.426,55.632,
268.858,51.019,
269.290,52.716,
269.723,58.253,
270.155,57.764,
270.587,52.771,
271.020,52.346,
271.452,52.551,
271.884,50.324,
272.317,48.322,
272.749,62.739,
273.181,61.331,
273.614,58.797,
274.046,61.125,
274.478,63.464,
274.911,56.268,
275.343,63.32,
275.775,61.687,
276.208,57.284,
276.640,52.844,
277.072,49.766,
277.504,48.124,
277.937,44.866,
278.369,44.855,
278.801,48.093,
279.234,52.777,
279.666,56.433,
280.098,58.486,
280.531,57.67,
280.963,49.827,
281.395,45.001,
281.828,47.727,
282.260,51.339,
282.692,49.201,
283.125,49.067,
283.557,47.532,
283.989,48.714,
284.422,54.719,
284.854,52.415,
285.286,50.58,
285.719,54.094,
286.151,55.5,
286.583,55.94,
287.016,62.286,
287.448,65.416,
287.880,62.402,
288.313,60.498,
288.745,59.926,
289.177,60.366,
289.610,62.669,
290.042,61.35,
290.474,54.814,
290.907,51.355,
291.339,54.661,
291.771,61.64,
292.204,56.689,
292.636,55.547,
293.068,56.105,
293.501,56.111,
293.933,55.256,
294.365,54.908,
294.798,57.552,
295.230,54.282,
295.662,58.158,
296.095,61.258,
296.527,61.871,
296.959,67.216,
297.392,67.464,
297.824,67.429,
298.256,59.963,
298.688,57.557,
299.121,62.71,
299.553,54.249,
299.985,56.649,
300.418,59.05,
300.850,58.749,
301.282,54.841,
301.715,50.432,
302.147,55.899,
302.579,51.284,
303.012,56.937,
303.444,55.48,
303.876,49.45,
304.309,49.036,
304.741,48.621,
305.173,52.768,
305.606,54.516,
306.038,49.601,
306.470,46.052,
306.903,53.577,
307.335,49.427,
307.767,54.605,
308.200,52.017,
308.632,49.908,
309.064,50.795,
309.497,50.148,
309.929,49.65,
310.361,56.63,
310.794,56.453,
311.226,56.445,
311.658,62.309,
312.091,71.564,
312.523,62.001,
312.955,62.078,
313.388,58.185,
313.820,54.74,
314.252,54.106,
314.685,52.992,
315.117,55.49,
315.549,54.852,
315.982,57.926,
316.414,59.653,
316.846,57.336,
317.279,55.253,
317.711,67.002,
318.143,64.428,
318.576,60.377,
319.008,55.719,
319.440,53.173,
319.872,58.568,
320.305,59.486,
320.737,56.241,
321.169,51.557,
321.602,49.698,
322.034,53.165,
322.466,60.825,
322.899,63.58,
323.331,60.209,
323.763,58.843,
324.196,59.658,
324.628,60.558,
325.060,59.906,
325.493,64.168,
325.925,64.976,
326.357,58.875,
326.790,56.109,
327.222,59.027,
327.654,61.59,
328.087,65.856,
328.519,68.123,
328.951,66.7,
329.384,67.97,
329.816,70.499,
330.248,68.207,
330.681,64.689,
331.113,57.923,
331.545,56.263,
331.978,61.915,
332.410,65.118,
332.842,58.39,
333.275,61.24,
333.707,61.874,
334.139,60.484,
334.572,62.687,
335.004,63.242,
335.436,58.523,
335.869,59.125,
336.301,60.552,
336.733,65.237,
337.166,63.897,
337.598,59.585,
338.030,57.412,
338.463,58.492,
338.895,63.197,
339.327,53.178,
339.760,53.539,
340.192,58.271,
340.624,61.008,
341.056,62.879,
341.489,66.243,
341.921,67.898,
342.353,63.17,
342.786,63.17,
343.218,66.238,
343.650,64.814,
344.083,65.487,
344.515,65.417,
344.947,60.521,
345.380,61.725,
345.812,66.506,
346.244,68.548,
346.677,67.024,
347.109,65.338,
347.541,61.698,
347.974,59.776,
348.406,61.105,
348.838,61.723,
349.271,55.512,
349.703,52.137,
350.135,57.548,
350.568,58.597,
351.000,63.025,
351.432,65.26,
351.865,59.747,
352.297,65.24,
352.729,71.322,
353.162,74.972,
353.594,73.886,
354.026,66.031,
354.459,55.417,
354.891,51.883,
355.323,52.813,
355.756,48.375,
356.188,50.983,
356.620,58.362,
357.053,66.051,
357.485,71.27,
357.917,75.587,
358.350,69.861,
358.782,60.443,
359.214,59.388,
359.647,62.738,
360.079,63.937,
360.511,63.141,
360.944,71.107,
361.376,70.794,
361.808,69.816,
362.240,70.433,
362.673,68.426,
363.105,61.931,
363.537,63.632,
363.970,65.583,
364.402,62.772,
364.834,63.347,
365.267,67.536,
365.699,69.157,
366.131,63.711,
366.564,74.158,
366.996,70.593,
367.428,67.111,
367.861,70.141,
368.293,69.754,
368.725,60.358,
369.158,56.755,
369.590,57.605,
370.022,56.566,
370.455,55.23,
370.887,58.76,
371.319,61.205,
371.752,56.03,
372.184,58.29,
372.616,57.438,
373.049,60.082,
373.481,59.053,
373.913,55.858,
374.346,52.061,
374.778,47.805,
375.210,49.254,
375.643,53.262,
376.075,55.456,
376.507,59.868,
376.940,63.123,
377.372,64.112,
377.804,66.866,
378.237,58.93,
378.669,67.002,
379.101,65.56,
379.534,62.794,
379.966,63.395,
380.398,66.218,
380.831,67.321,
381.263,66.296,
381.695,73.638,
382.128,69.191,
382.560,66.462,
382.992,66.581,
383.424,64.245,
383.857,63.694,
384.289,65.319,
384.721,63.979,
385.154,57.771,
385.586,54.719,
386.018,53.3,
386.451,50.01,
386.883,53.89,
387.315,60.057,
387.748,60.649,
388.180,66.762,
388.612,71.587,
389.045,71.628,
389.477,69.256,
389.909,67.642,
390.342,66.356,
390.774,64.467,
391.206,61.699,
391.639,58.939,
392.071,57.072,
392.503,58.387,
392.936,66.932,
393.368,63.67,
393.800,62.539,
394.233,56.222,
394.665,54.321,
395.097,58.737,
395.530,62.966,
395.962,61.103,
396.394,65.659,
396.827,66.799,
397.259,66.936,
397.691,66.552,
398.124,65.772,
398.556,63.089,
398.988,56.906,
399.421,64.739,
399.853,67.058,
400.285,73.507,
400.718,75.505,
401.150,74.883,
401.582,74.231,
402.015,69.666,
402.447,64.496,
402.879,59.159,
403.312,59.413,
403.744,61.162,
404.176,61.351,
404.608,58.825,
405.041,54.422,
405.473,50.898,
405.905,50.38,
406.338,56.87,
406.770,61.554,
407.202,61.913,
407.635,59.251,
408.067,58.054,
408.499,64.256,
408.932,59.849,
409.364,64.368,
409.796,65.352,
410.229,69.292,
410.661,68.667,
411.093,61.679,
411.526,66.882,
411.958,81.503,
412.390,80.689,
412.823,80.47,
413.255,81.678,
413.687,76.753,
414.120,68.432,
414.552,66.157,
414.984,60.18,
415.417,62.952,
415.849,64.816,
416.281,64.426,
416.714,62.721,
417.146,61.177,
417.578,62.044,
418.011,66.693,
418.443,63.831,
418.875,68.834,
419.308,68.3,
419.740,65.289,
420.172,63.5,
420.605,62.3,
421.037,59.736,
421.469,60.941,
421.902,61.896,
422.334,67.113,
422.766,72.591,
423.199,76.287,
423.631,74.91,
424.063,70.903,
424.496,71.611,
424.928,65.957,
425.360,57.891,
425.792,58.721,
426.225,62.869,
426.657,66.799,
427.089,68.494,
427.522,68.164,
427.954,67.869,
428.386,62.381,
428.819,69.706,
429.251,69.694,
429.683,70.481,
430.116,71.07,
430.548,72.342,
430.980,77.156,
431.413,79.548,
431.845,78.763,
432.277,79.342,
432.710,74.302,
433.142,78.155,
433.574,83.147,
434.007,80.507,
434.439,75.569,
434.871,78.331,
435.304,76.846,
435.736,75.281,
436.168,72.914,
436.601,74.367,
437.033,77.485,
437.465,80.154,
437.898,83.252,
438.330,82.997,
438.762,82.909,
439.195,72.784,
439.627,77.913,
440.059,82.428,
440.492,82.841,
440.924,81.756,
441.356,78.625,
441.789,77.295,
442.221,79.485,
442.653,78.04,
443.086,75.132,
443.518,76.401,
443.950,82.033,
444.383,81.782,
444.815,70.102,
445.247,72.14,
445.679,74.51,
446.112,81.964,
446.544,84.316,
446.976,87.978,
447.409,87.336,
447.841,85.148,
448.273,87.896,
448.706,82.078,
449.138,80.672,
449.570,81.518,
450.003,81.129,
450.435,78.352,
450.867,73.108,
451.300,68.216,
451.732,65.29,
452.164,62.278,
452.597,67.647,
453.029,70.924,
453.461,72.829,
453.894,68.556,
454.326,74.524,
454.758,79.687,
455.191,74.075,
455.623,72.697,
456.055,76.819,
456.488,72.587,
456.920,70.037,
457.352,71.685,
457.785,73.152,
458.217,77.077,
458.649,81.533,
459.082,81.791,
459.514,82.746,
459.946,85.042,
460.379,90.178,
460.811,84.454,
461.243,81.886,
461.676,82.824,
462.108,82.441,
462.540,79.922,
462.973,78.616,
463.405,75.735,
463.837,78.299,
464.270,65.047,
464.702,67.46,
465.134,72.257,
465.567,77.806,
465.999,81.461,
466.431,80.877,
466.863,81.844,
467.296,75.884,
467.728,74.644,
468.160,79.671,
468.593,77.216,
469.025,74.744,
469.457,75.406,
469.890,74.957,
470.322,73.511,
470.754,81.622,
471.187,79.226,
471.619,79.99,
472.051,81.477,
472.484,85.947,
472.916,88.424,
473.348,86.514,
473.781,80.115,
474.213,75.41,
474.645,86.291,
475.078,86.202,
475.510,86.287,
475.942,91.469,
476.375,91.022,
476.807,89.2,
477.239,90.099,
477.672,87.457,
478.104,78.726,
478.536,82.725,
478.969,76.582,
479.401,78.345,
479.833,83.598,
480.266,82.659,
480.698,83.272,
481.130,79.986,
481.563,75.664,
481.995,80.971,
482.427,86.868,
482.860,85.1,
483.292,85.1,
483.724,82.884,
484.157,80.796,
484.589,88.281,
485.021,88.348,
485.454,84.166,
485.886,88.344,
486.318,86.902,
486.751,84.429,
487.183,80.677,
487.615,82.883,
488.047,81.957,
488.480,76.415,
488.912,81.197,
489.344,87.992,
489.777,86.442,
490.209,86.661,
490.641,90.706,
491.074,86.678,
491.506,87.917,
491.938,88.873,
492.371,83.284,
492.803,86.55,
493.235,88.862,
493.668,88.172,
494.100,91.999,
494.532,91.418,
494.965,89.719,
495.397,88.105,
495.829,90.767,
496.262,86.445,
496.694,85.206,
497.126,86.666,
497.559,84.235,
