,Live Spectrum 8/25/2018 9:13:37 PM,
Wavelength [nm],Intensity,
222.167,24.434,
222.599,16.552,
223.031,17.557,
223.464,18.649,
223.896,16.902,
224.328,14.54,
224.761,11.24,
225.193,4.394,
225.625,1.2724,
226.058,4.4158,
226.490,11.631,
226.922,-1.5811,
227.355,-3.9658,
227.787,-2.8937,
228.219,-3.9787,
228.652,-8.6022,
229.084,7.5221,
229.516,8.5909,
229.949,5.5979,
230.381,5.8988,
230.813,11.328,
231.246,4.712,
231.678,13.74,
232.110,15.255,
232.543,17.872,
232.975,26.822,
233.407,27.306,
233.840,33.651,
234.272,36.658,
234.704,35.288,
235.136,31.107,
235.569,28.359,
236.001,25.451,
236.433,26.196,
236.866,28.346,
237.298,30.487,
237.730,32.031,
238.163,31.95,
238.595,27.69,
239.027,28.022,
239.460,28.43,
239.892,22.176,
240.324,29.623,
240.757,27.205,
241.189,25.123,
241.621,26.099,
242.054,28.438,
242.486,22.2,
242.918,24.808,
243.351,24.77,
243.783,24.379,
244.215,25.805,
244.648,28.805,
245.080,29.557,
245.512,29.427,
245.945,29.277,
246.377,28.271,
246.809,25.035,
247.242,28.443,
247.674,28.632,
248.106,30.414,
248.539,31.444,
248.971,28.354,
249.403,24.699,
249.836,24.627,
250.268,26.202,
250.700,23.125,
251.133,14.591,
251.565,11.015,
251.997,13.08,
252.430,15.943,
252.862,21.601,
253.294,25.765,
253.727,20.296,
254.159,14.519,
254.591,22.646,
255.024,26.105,
255.456,26.648,
255.888,30.952,
256.320,36.652,
256.753,33.854,
257.185,34.582,
257.617,30.341,
258.050,22.898,
258.482,31.757,
258.914,36.24,
259.347,32.223,
259.779,29.739,
260.211,30.738,
260.644,31.128,
261.076,20.932,
261.508,24.476,
261.941,27.173,
262.373,28.9,
262.805,30.406,
263.238,27.712,
263.670,23.987,
264.102,26.386,
264.535,28.193,
264.967,26.908,
265.399,24.687,
265.832,29.508,
266.264,28.707,
266.696,24.198,
267.129,20.403,
267.561,20.281,
267.993,21.099,
268.426,16.91,
268.858,23.417,
269.290,23.263,
269.723,18.537,
270.155,26.593,
270.587,21.518,
271.020,26.964,
271.452,26.106,
271.884,20.754,
272.317,17.262,
272.749,19.064,
273.181,20.473,
273.614,21.38,
274.046,20.241,
274.478,18.554,
274.911,19.501,
275.343,19.091,
275.775,20.941,
276.208,19.366,
276.640,15.189,
277.072,12.087,
277.504,15.779,
277.937,15.996,
278.369,19.056,
278.801,23.087,
279.234,26.269,
279.666,27.639,
280.098,29.446,
280.531,32.652,
280.963,28.101,
281.395,22.913,
281.828,22.036,
282.260,23.472,
282.692,31.777,
283.125,31.931,
283.557,33.246,
283.989,32.953,
284.422,27.285,
284.854,24.57,
285.286,24.591,
285.719,27.478,
286.151,23.379,
286.583,16.819,
287.016,20.904,
287.448,20.575,
287.880,17.209,
288.313,15.551,
288.745,17.683,
289.177,22.107,
289.610,23.086,
290.042,16.819,
290.474,24.728,
290.907,23.066,
291.339,20.936,
291.771,28.816,
292.204,22.38,
292.636,18.959,
293.068,25.937,
293.501,27.576,
293.933,23.715,
294.365,23.433,
294.798,19.138,
295.230,18.734,
295.662,19.711,
296.095,19.07,
296.527,18.4,
296.959,23.235,
297.392,26.294,
297.824,29.071,
298.256,33.298,
298.688,32.693,
299.121,26.672,
299.553,26.867,
299.985,28.439,
300.418,34.18,
300.850,30.781,
301.282,26.408,
301.715,31.398,
302.147,39.68,
302.579,27.72,
303.012,18.39,
303.444,21.648,
303.876,29.225,
304.309,28.414,
304.741,26.341,
305.173,34.413,
305.606,32.816,
306.038,27.228,
306.470,23.234,
306.903,23.726,
307.335,27.627,
307.767,28.393,
308.200,26.988,
308.632,23.256,
309.064,16.081,
309.497,7.1481,
309.929,20.772,
310.361,24.976,
310.794,30.797,
311.226,30.808,
311.658,26.844,
312.091,29.964,
312.523,25.723,
312.955,25.897,
313.388,26.702,
313.820,31.452,
314.252,37.215,
314.685,34.674,
315.117,32.593,
315.549,30.512,
315.982,26.408,
316.414,27.166,
316.846,31.183,
317.279,27.231,
317.711,31.313,
318.143,18.892,
318.576,20.369,
319.008,20.919,
319.440,16.095,
319.872,22.505,
320.305,19.419,
320.737,19.472,
321.169,22.852,
321.602,22.661,
322.034,19.125,
322.466,21.28,
322.899,27.959,
323.331,28.808,
323.763,33.994,
324.196,37.303,
324.628,35.436,
325.060,32.711,
325.493,39.815,
325.925,36.027,
326.357,36.589,
326.790,36.849,
327.222,33.728,
327.654,28.493,
328.087,20.295,
328.519,25.866,
328.951,27.492,
329.384,28.088,
329.816,27.213,
330.248,21.453,
330.681,13.749,
331.113,14.206,
331.545,18.782,
331.978,22.832,
332.410,23.647,
332.842,22.253,
333.275,25.858,
333.707,26.509,
334.139,27.755,
334.572,32.466,
335.004,34.076,
335.436,31.37,
335.869,42.121,
336.301,29.952,
336.733,32.549,
337.166,35.167,
337.598,34.107,
338.030,34.846,
338.463,46.701,
338.895,39.728,
339.327,33.487,
339.760,34.628,
340.192,31.147,
340.624,23.493,
341.056,25.058,
341.489,24.386,
341.921,26.898,
342.353,28.809,
342.786,28.386,
343.218,27.215,
343.650,28.418,
344.083,33.048,
344.515,30.573,
344.947,23.484,
345.380,22.43,
345.812,24.675,
346.244,25.755,
346.677,29.188,
347.109,30.367,
347.541,28.218,
347.974,23.139,
348.406,21.165,
348.838,24.05,
349.271,26.665,
349.703,20.844,
350.135,26.788,
350.568,31.551,
351.000,37.776,
351.432,43.273,
351.865,43.629,
352.297,39.416,
352.729,36.713,
353.162,31.786,
353.594,28.646,
354.026,27.326,
354.459,27.456,
354.891,29.867,
355.323,33.588,
355.756,27.569,
356.188,28.82,
356.620,34.412,
357.053,34.641,
357.485,25.927,
357.917,28.127,
358.350,42.819,
358.782,40.63,
359.214,39.67,
359.647,39.542,
360.079,37.31,
360.511,36.628,
360.944,40.866,
361.376,37.442,
361.808,38.572,
362.240,39.465,
362.673,36.966,
363.105,33.049,
363.537,34.676,
363.970,37.221,
364.402,38.772,
364.834,42.815,
365.267,49.188,
365.699,51.142,
366.131,43.363,
366.564,54.743,
366.996,52.193,
367.428,54.84,
367.861,53.151,
368.293,47.394,
368.725,42.397,
369.158,39.852,
369.590,44.784,
370.022,45.561,
370.455,44.482,
370.887,42.271,
371.319,42.352,
371.752,46.243,
372.184,45.306,
372.616,51.266,
373.049,53.518,
373.481,54.543,
373.913,55.684,
374.346,55.445,
374.778,51.91,
375.210,51.74,
375.643,39.27,
376.075,34.058,
376.507,39.309,
376.940,40.47,
377.372,35.949,
377.804,45.348,
378.237,48.335,
378.669,41.366,
379.101,39.599,
379.534,41.398,
379.966,45.853,
380.398,51.221,
380.831,52.843,
381.263,50.365,
381.695,52.381,
382.128,52.279,
382.560,56.579,
382.992,60.515,
383.424,58.276,
383.857,57.688,
384.289,51.7,
384.721,53.315,
385.154,52.74,
385.586,50.802,
386.018,49.403,
386.451,50.459,
386.883,55.988,
387.315,48.622,
387.748,48.036,
388.180,52.222,
388.612,53.48,
389.045,50.541,
389.477,48.758,
389.909,53.827,
390.342,53.655,
390.774,64.562,
391.206,64.588,
391.639,63.602,
392.071,66.311,
392.503,68.34,
392.936,65.611,
393.368,63.207,
393.800,59.432,
