,Live Spectrum 8/25/2018 8:47:13 PM,
Wavelength [nm],Intensity,
222.167,97.048,
222.599,98.094,
223.031,95.304,
223.464,95.415,
223.896,96.625,
224.328,91.022,
224.761,111.15,
225.193,110.95,
225.625,106.29,
226.058,102.75,
226.490,100.65,
226.922,112.17,
227.355,114.84,
227.787,112.07,
228.219,108.49,
228.652,107.84,
229.084,102.6,
229.516,103.23,
229.949,101.11,
230.381,99.229,
230.813,100.11,
231.246,91.8,
231.678,87.399,
232.110,87.749,
232.543,91.923,
232.975,95.192,
233.407,84.372,
233.840,90.674,
234.272,97.512,
234.704,106.4,
235.136,114.14,
235.569,109.29,
236.001,108.13,
236.433,101.09,
236.866,98.21,
237.298,100.9,
237.730,102.51,
238.163,87.873,
238.595,82.045,
239.027,79.155,
239.460,79.927,
239.892,86.024,
240.324,85.781,
240.757,92.326,
241.189,101.06,
241.621,105.15,
242.054,101.93,
242.486,103.06,
242.918,101.8,
243.351,101.46,
243.783,104.92,
244.215,111.14,
244.648,113.33,
245.080,109.01,
245.512,106.97,
245.945,108.22,
246.377,110.7,
246.809,109.88,
247.242,98.518,
247.674,100.24,
248.106,113.59,
248.539,120.61,
248.971,106.5,
249.403,96.271,
249.836,99.635,
250.268,99.617,
250.700,92.585,
251.133,83.209,
251.565,87.355,
251.997,93.805,
252.430,96.238,
252.862,102.09,
253.294,109.52,
253.727,109.57,
254.159,106.56,
254.591,103.96,
255.024,102.56,
255.456,102.84,
255.888,103.97,
256.320,100.63,
256.753,101.84,
257.185,106.04,
257.617,114.3,
258.050,120.98,
258.482,111.2,
258.914,101.42,
259.347,89.86,
259.779,91.642,
260.211,101.11,
260.644,103.04,
261.076,104.02,
261.508,110.34,
261.941,118.44,
262.373,120.11,
262.805,112.98,
263.238,109.06,
263.670,107.84,
264.102,105.84,
264.535,108.37,
264.967,111.96,
265.399,108,
265.832,108.65,
266.264,107.22,
266.696,108.24,
267.129,110.87,
267.561,113.23,
267.993,114.78,
268.426,113.05,
268.858,99.523,
269.290,88.129,
269.723,85.082,
270.155,88.218,
270.587,99.678,
271.020,101.38,
271.452,97.26,
271.884,92.029,
272.317,91.061,
272.749,100.48,
273.181,109.2,
273.614,113.45,
274.046,109.8,
274.478,103.94,
274.911,106.22,
275.343,104.58,
275.775,103.92,
276.208,103.91,
276.640,104.81,
277.072,107.05,
277.504,110.99,
