,Live Spectrum 8/25/2018 9:15:09 PM,
Wavelength [nm],Intensity,
222.167,4.6442,
222.599,4.0007,
223.031,4.7574,
223.464,5.5509,
223.896,4.0339,
224.328,-2.4604,
224.761,-2.6214,
225.193,-0.37696,
225.625,-0.10751,
226.058,-2.1134,
226.490,-4.0235,
226.922,-1.8484,
227.355,-0.13516,
227.787,1.2434,
228.219,1.9082,
228.652,1.5286,
229.084,1.3673,
229.516,2.104,
229.949,4.8308,
230.381,8.2467,
230.813,10.931,
231.246,13.755,
231.678,13.682,
232.110,13.65,
232.543,14.049,
232.975,14.746,
233.407,15.312,
233.840,16.714,
234.272,12.822,
234.704,10.41,
235.136,12.656,
235.569,16.212,
236.001,14.322,
236.433,10.493,
236.866,7.8429,
237.298,6.3973,
237.730,3.8512,
238.163,4.013,
238.595,0.58376,
239.027,-0.054509,
239.460,-0.012103,
239.892,-2.9464,
240.324,4.1772,
240.757,6.1938,
241.189,6.6442,
241.621,8.0494,
242.054,12.079,
242.486,18.56,
242.918,19.494,
243.351,16.507,
243.783,10.931,
244.215,6.2424,
244.648,8.9179,
245.080,11.514,
245.512,7.7851,
245.945,7.3823,
246.377,11.159,
246.809,13.135,
247.242,12.972,
247.674,8.3816,
248.106,5.7097,
248.539,5.8925,
248.971,7.8603,
249.403,11.028,
249.836,14.708,
250.268,16.76,
250.700,16.589,
251.133,15.382,
251.565,17.008,
251.997,23.163,
252.430,19.579,
252.862,16.96,
253.294,15.649,
253.727,8.573,
254.159,15.895,
254.591,17.414,
255.024,18.277,
255.456,18.59,
255.888,17.673,
256.320,18.568,
256.753,16.333,
257.185,11.737,
257.617,11.703,
258.050,15.433,
258.482,10.269,
258.914,15.077,
259.347,15.002,
259.779,15.019,
260.211,17.593,
260.644,22.17,
261.076,19.397,
261.508,17.264,
261.941,15.225,
262.373,12.634,
262.805,10.857,
263.238,15.51,
263.670,19.133,
264.102,13.585,
264.535,10.893,
264.967,14.666,
265.399,19.919,
265.832,14.118,
266.264,12.967,
266.696,9.4681,
267.129,9.7646,
267.561,17.311,
267.993,19.355,
268.426,12.561,
268.858,8.9036,
269.290,7.3259,
269.723,7.2648,
270.155,8.8837,
270.587,7.9833,
271.020,9.1594,
271.452,10.664,
271.884,11.94,
272.317,12.595,
272.749,11.776,
273.181,12.925,
273.614,12.941,
274.046,12.19,
274.478,11.814,
274.911,13.538,
275.343,20.918,
275.775,20.461,
276.208,17.949,
276.640,15.1,
277.072,11.456,
277.504,4.1524,
277.937,6.6318,
278.369,6.1111,
278.801,8.5531,
279.234,13.132,
279.666,14.565,
280.098,8.5689,
280.531,13.17,
280.963,13.929,
281.395,14.183,
281.828,16.709,
282.260,19.243,
282.692,15.707,
283.125,16.848,
283.557,24.712,
283.989,31.38,
284.422,28.648,
284.854,19.596,
285.286,20.865,
285.719,22.312,
286.151,18.489,
286.583,12.746,
287.016,12.394,
287.448,2.0159,
287.880,6.3829,
288.313,7.3411,
288.745,6.0474,
289.177,3.9827,
289.610,-2.3933,
290.042,0.24515,
290.474,-0.86062,
290.907,-1.113,
291.339,2.6913,
291.771,8.6837,
292.204,3.1551,
292.636,13.105,
293.068,14.382,
293.501,13.811,
293.933,14.658,
294.365,16.256,
294.798,18.073,
295.230,12.256,
295.662,7.3131,
296.095,3.7403,
296.527,2.4181,
296.959,5.4783,
297.392,12.093,
297.824,13.54,
298.256,9.9454,
298.688,8.8901,
299.121,15.517,
299.553,26.951,
299.985,27.282,
300.418,20.553,
300.850,13.392,
301.282,11.842,
301.715,18.608,
302.147,29.541,
302.579,24.622,
303.012,18.504,
303.444,17.767,
303.876,18.698,
304.309,15.314,
304.741,13.821,
305.173,16.025,
305.606,17.937,
306.038,19.011,
306.470,18.739,
306.903,16.767,
307.335,13.78,
307.767,13.85,
308.200,12.933,
308.632,12.287,
309.064,12.983,
309.497,15.172,
309.929,18.329,
310.361,18.27,
310.794,22.022,
311.226,22.056,
311.658,19.564,
312.091,24.162,
312.523,22.084,
312.955,28.689,
313.388,26.261,
313.820,24.143,
314.252,24.411,
314.685,17.293,
315.117,16.627,
315.549,16.69,
315.982,19.103,
316.414,19.129,
316.846,15.594,
317.279,13.637,
317.711,21.803,
318.143,23.644,
318.576,22.599,
319.008,20.638,
319.440,18.515,
319.872,16.521,
320.305,22.943,
320.737,17.027,
321.169,17.028,
321.602,20.301,
322.034,21.27,
322.466,18.222,
322.899,24.066,
323.331,22.087,
323.763,22.979,
324.196,23.486,
324.628,22.025,
325.060,21.312,
325.493,20.978,
325.925,18.465,
326.357,14.884,
326.790,13.537,
327.222,15.642,
327.654,19.296,
328.087,18.878,
328.519,17.844,
328.951,17.059,
329.384,15.105,
329.816,13.885,
330.248,15.292,
330.681,9.9329,
331.113,8.0593,
331.545,12.181,
331.978,12.832,
332.410,11.187,
332.842,13.321,
333.275,17.261,
333.707,17.262,
334.139,13.685,
334.572,12.541,
335.004,13.985,
335.436,14.075,
335.869,7.7396,
336.301,13.195,
336.733,9.7071,
337.166,10.728,
337.598,14.499,
338.030,16.996,
338.463,18.741,
338.895,13.869,
339.327,15.515,
339.760,14.855,
340.192,11.677,
340.624,9.2523,
341.056,11.048,
341.489,13.739,
341.921,14.954,
342.353,14.935,
342.786,13.963,
343.218,13.345,
343.650,13.217,
344.083,8.335,
344.515,9.3184,
344.947,17.097,
345.380,18.444,
345.812,15.685,
346.244,15.724,
346.677,19.283,
347.109,17.935,
347.541,11.519,
347.974,13.396,
348.406,15.701,
348.838,13.71,
349.271,11.233,
349.703,5.9181,
350.135,5.7796,
350.568,6.7868,
351.000,10.51,
351.432,15.311,
351.865,17.69,
352.297,15.863,
352.729,18.735,
353.162,12.363,
353.594,14.258,
354.026,18.252,
354.459,19.51,
354.891,24.888,
355.323,26.495,
355.756,24.804,
356.188,22.712,
356.620,21.194,
357.053,18.746,
357.485,14.538,
357.917,13.946,
358.350,13.016,
358.782,11.118,
359.214,12.01,
359.647,13.521,
360.079,13.413,
360.511,12.408,
360.944,9.8654,
361.376,9.9537,
361.808,10.106,
362.240,11.365,
362.673,11.379,
363.105,9.3711,
363.537,14.01,
363.970,11.889,
364.402,3.8673,
364.834,2.3669,
365.267,-2.4414,
365.699,-10.072,
366.131,-6.3253,
366.564,-3.6925,
366.996,-2.1061,
367.428,0.53666,
367.861,2.8042,
368.293,2.7448,
368.725,1.2764,
369.158,3.4704,
369.590,5.4262,
370.022,10.707,
370.455,18.771,
370.887,19.882,
371.319,17.384,
371.752,19.165,
372.184,15.075,
372.616,17.629,
373.049,18.044,
373.481,17.479,
373.913,15.127,
374.346,12.498,
374.778,13.091,
375.210,16.244,
375.643,26.91,
376.075,20.737,
376.507,20.247,
376.940,19.47,
377.372,13.883,
377.804,15.711,
378.237,13.492,
378.669,11.034,
379.101,9.4691,
379.534,8.39,
379.966,10.527,
380.398,14.37,
380.831,11.403,
381.263,19.947,
381.695,12.842,
382.128,11.488,
382.560,11.415,
382.992,12.033,
383.424,17.263,
383.857,28.094,
384.289,20.31,
384.721,19.976,
385.154,24.272,
385.586,23.777,
386.018,19.131,
386.451,17.196,
386.883,19.701,
387.315,20.9,
387.748,14.942,
388.180,11.724,
388.612,10.617,
389.045,9.7258,
389.477,10.184,
389.909,16.882,
390.342,11.051,
390.774,15.545,
391.206,19.384,
391.639,21.495,
392.071,20.412,
392.503,17.224,
392.936,20.415,
393.368,15.95,
393.800,12.855,
394.233,12.789,
394.665,14.586,
395.097,16.281,
395.530,16.27,
395.962,13.87,
396.394,6.735,
396.827,7.675,
397.259,9.5444,
397.691,6.4216,
398.124,5.8334,
398.556,14.202,
398.988,23.09,
399.421,31.352,
399.853,22.434,
400.285,23.807,
400.718,24.493,
401.150,19.595,
401.582,14.008,
402.015,14.621,
402.447,7.8991,
402.879,13.698,
403.312,17.226,
403.744,15.975,
404.176,14.019,
404.608,12.591,
405.041,8.9775,
405.473,6.7531,
405.905,8.7379,
406.338,13.132,
406.770,18.5,
407.202,19.728,
407.635,20.799,
408.067,25.816,
408.499,21.751,
408.932,14.666,
409.364,15.186,
409.796,14.968,
410.229,18.18,
410.661,20.868,
411.093,19.826,
411.526,20.983,
411.958,23.059,
412.390,24.638,
412.823,27.448,
413.255,28.208,
413.687,24.274,
414.120,19.578,
414.552,18.176,
414.984,7.6943,
415.417,5.9615,
415.849,9.761,
416.281,10.732,
416.714,8.6768,
417.146,8.859,
417.578,12.577,
418.011,13.004,
418.443,19.163,
418.875,9.5084,
419.308,15.515,
419.740,9.7428,
420.172,5.6965,
420.605,12.425,
421.037,17.619,
421.469,13.503,
421.902,12.548,
422.334,17.634,
422.766,19.917,
423.199,23.575,
423.631,24.657,
424.063,19.305,
424.496,13.151,
424.928,14.629,
425.360,0.090288,
425.792,4.1799,
426.225,4.7393,
426.657,6.3767,
427.089,12.32,
427.522,18.114,
427.954,19.625,
428.386,17.36,
428.819,15.839,
429.251,16.731,
429.683,13.029,
430.116,11.433,
430.548,13.57,
430.980,13.918,
431.413,14.353,
431.845,16.011,
432.277,11.892,
432.710,10.034,
433.142,9.7538,
433.574,10.391,
434.007,12.644,
434.439,15.224,
434.871,9.8794,
435.304,4.2008,
435.736,4.2748,
436.168,7.0927,
436.601,9.0877,
437.033,9.3979,
437.465,8.6738,
437.898,8.3344,
438.330,11.465,
438.762,11.99,
439.195,18.396,
439.627,14.737,
440.059,8.0399,
440.492,6.0806,
440.924,9.6033,
441.356,12.111,
441.789,6.1303,
442.221,3.5017,
442.653,7.434,
443.086,12.346,
443.518,15.875,
443.950,14.342,
444.383,9.4218,
444.815,6.9822,
445.247,5.5414,
445.679,2.1192,
446.112,6.7678,
446.544,14.862,
446.976,17.65,
447.409,20.432,
447.841,22.748,
448.273,19.661,
448.706,20.379,
449.138,13.876,
449.570,10.375,
450.003,14.879,
450.435,15.759,
450.867,16.313,
451.300,18.371,
451.732,18.049,
452.164,13.5,
452.597,11.564,
453.029,6.2282,
453.461,4.6171,
453.894,8.0125,
454.326,8.1427,
454.758,9.7517,
455.191,14.621,
455.623,13.948,
456.055,17.706,
456.488,16.825,
456.920,17.545,
457.352,18.769,
457.785,21.561,
458.217,22.271,
458.649,18.374,
459.082,15.562,
459.514,23.417,
459.946,12.911,
460.379,21.423,
460.811,12.728,
461.243,11.377,
461.676,8.5583,
462.108,5.0781,
462.540,7.887,
462.973,12.714,
463.405,9.1255,
463.837,12.574,
464.270,17.492,
464.702,18.334,
465.134,19.18,
465.567,15.098,
