,Live Spectrum 8/25/2018 10:42:12 PM,
Wavelength [nm],Intensity,
222.167,32,
222.599,32.241,
223.031,32.726,
223.464,32.421,
223.896,30.597,
224.328,27.039,
224.761,28.407,
225.193,27.244,
225.625,26.531,
226.058,27.382,
226.490,29.696,
226.922,32.918,
227.355,33.104,
227.787,30.336,
228.219,28.325,
228.652,30.894,
229.084,31.861,
229.516,39.322,
229.949,43.445,
230.381,42.903,
230.813,39.777,
231.246,40.342,
231.678,39.893,
232.110,40.072,
232.543,40.569,
232.975,40.302,
233.407,36.991,
233.840,41.899,
234.272,40.486,
234.704,42.38,
235.136,47.99,
235.569,42.252,
236.001,44.923,
236.433,45.234,
236.866,45.919,
237.298,46.793,
237.730,45.386,
238.163,45.062,
238.595,43.172,
239.027,43.494,
239.460,47.794,
239.892,54.889,
240.324,50.76,
240.757,49.99,
241.189,54.027,
241.621,55.573,
242.054,51.681,
242.486,59.701,
242.918,68.322,
243.351,70.216,
243.783,70.415,
244.215,70.984,
244.648,67.336,
245.080,65.935,
245.512,67.073,
245.945,64.387,
246.377,60.115,
246.809,62.535,
247.242,69.92,
247.674,59.659,
248.106,53.469,
248.539,50.513,
248.971,46.187,
249.403,56.745,
249.836,50.123,
250.268,49.746,
250.700,49.841,
251.133,44.915,
251.565,38.251,
251.997,45.49,
252.430,44.605,
252.862,42.085,
253.294,39.718,
253.727,35.281,
254.159,36.664,
254.591,40.95,
255.024,41.874,
255.456,40.8,
255.888,42.261,
256.320,52.439,
256.753,51.287,
257.185,52.056,
257.617,56.609,
258.050,60.596,
258.482,53.318,
258.914,56.741,
259.347,50.839,
259.779,50.642,
260.211,54.067,
260.644,50.87,
261.076,47.526,
261.508,46.174,
261.941,48.862,
262.373,50.981,
262.805,51.465,
263.238,59.954,
263.670,47.832,
264.102,47.525,
264.535,46.929,
264.967,45.349,
265.399,50.896,
265.832,52.203,
266.264,55.801,
266.696,57.658,
267.129,58.165,
267.561,57.811,
267.993,53.968,
268.426,50.515,
268.858,50.8,
269.290,52.939,
269.723,54.516,
270.155,53.517,
270.587,52.29,
271.020,50.854,
271.452,46.519,
271.884,43.527,
272.317,43.31,
272.749,35.119,
273.181,37.792,
273.614,39.935,
274.046,43.956,
274.478,47.56,
274.911,45.336,
275.343,42.056,
275.775,44.071,
276.208,44.942,
276.640,47.99,
277.072,52.829,
277.504,47.085,
277.937,46.353,
278.369,45.319,
278.801,48.63,
279.234,54.604,
279.666,58.23,
280.098,59.38,
280.531,52.361,
280.963,50.971,
281.395,52.393,
281.828,52.938,
282.260,51.99,
282.692,55.114,
283.125,52.426,
283.557,50.26,
283.989,48.917,
284.422,47.771,
284.854,51.227,
285.286,49.367,
285.719,54.125,
286.151,63.041,
286.583,69.066,
287.016,64.676,
287.448,56.769,
287.880,57.101,
288.313,57.764,
288.745,56.045,
289.177,51.709,
289.610,46.755,
290.042,44.859,
290.474,38.749,
290.907,41.673,
291.339,47.313,
291.771,47.087,
292.204,49.315,
292.636,54.719,
293.068,59.073,
293.501,60.989,
293.933,59.423,
294.365,54.486,
294.798,50.934,
295.230,50.151,
295.662,55.632,
296.095,57.072,
296.527,54.093,
296.959,57.464,
297.392,52.337,
297.824,52.804,
298.256,59.025,
298.688,65.087,
299.121,66.128,
299.553,62.244,
299.985,54.63,
300.418,53.402,
300.850,56.551,
301.282,58.254,
301.715,54.656,
302.147,50.183,
302.579,52.133,
303.012,50.803,
303.444,51.54,
303.876,54.607,
304.309,56.547,
304.741,52.319,
305.173,50.134,
305.606,48.984,
306.038,48.511,
306.470,48.263,
306.903,48.769,
307.335,55.657,
307.767,58.265,
308.200,58.662,
308.632,59.435,
309.064,59.294,
309.497,55.528,
309.929,58.684,
310.361,55.261,
310.794,55.679,
311.226,54.071,
311.658,50.844,
312.091,53.209,
312.523,49.883,
312.955,50.383,
313.388,50.246,
313.820,50.58,
314.252,51.925,
314.685,53.212,
315.117,55.958,
315.549,48.645,
315.982,45.407,
316.414,48.177,
316.846,51.331,
317.279,46.03,
317.711,46.447,
318.143,47.445,
318.576,57.554,
319.008,57.986,
319.440,47.698,
319.872,50.122,
320.305,46.368,
320.737,48.163,
321.169,48.548,
321.602,49.636,
322.034,51.94,
322.466,52.1,
322.899,48.426,
323.331,53.536,
323.763,54.353,
324.196,51.743,
324.628,50.005,
325.060,52.357,
325.493,50.852,
325.925,50.925,
326.357,50.648,
326.790,56.412,
327.222,62.886,
327.654,57.558,
328.087,53.71,
328.519,54.246,
328.951,51.348,
329.384,53.731,
329.816,58.319,
330.248,55.506,
330.681,53.413,
331.113,61.304,
331.545,61.51,
331.978,61.617,
332.410,65.386,
332.842,69.489,
333.275,61.862,
333.707,64.983,
334.139,65.107,
334.572,64.75,
335.004,66.282,
335.436,68.276,
335.869,63.126,
336.301,70.344,
336.733,71.115,
337.166,69.728,
337.598,68.179,
338.030,68.298,
338.463,71.749,
338.895,67.717,
339.327,67.64,
339.760,65.566,
340.192,58.236,
340.624,52.436,
341.056,58.535,
341.489,54.415,
341.921,50.837,
342.353,50.271,
342.786,51.695,
343.218,53.22,
343.650,53.03,
344.083,50.252,
344.515,45.242,
344.947,44.267,
345.380,47.21,
345.812,53.989,
346.244,63.176,
346.677,70.911,
347.109,71.164,
347.541,56.796,
347.974,54.531,
348.406,61.594,
348.838,67.414,
349.271,65.032,
349.703,64.442,
350.135,62.674,
350.568,66.347,
351.000,69.414,
351.432,70.607,
351.865,72.119,
352.297,74.226,
352.729,62.992,
353.162,61.626,
353.594,62.548,
354.026,63.793,
354.459,64.716,
354.891,64.751,
355.323,72.023,
355.756,69.709,
356.188,72.109,
356.620,72.549,
357.053,71.728,
357.485,73.786,
357.917,70.909,
358.350,67.609,
358.782,67.069,
359.214,60.972,
359.647,60.506,
360.079,67.274,
360.511,63.916,
360.944,60.865,
361.376,61.683,
361.808,66.724,
362.240,75.655,
362.673,79.041,
363.105,70.988,
363.537,67.74,
363.970,57.898,
364.402,66.323,
364.834,74.876,
365.267,73.662,
365.699,66.311,
366.131,65.188,
366.564,67.481,
366.996,69.775,
367.428,69.711,
367.861,71.318,
368.293,72.952,
368.725,71.927,
369.158,69.464,
369.590,65.808,
370.022,63.964,
370.455,62.348,
370.887,63.383,
371.319,64.607,
371.752,62.361,
372.184,61.044,
372.616,56.447,
373.049,50.208,
373.481,54.27,
373.913,58.433,
374.346,59.246,
374.778,63.118,
375.210,56.897,
375.643,66.193,
376.075,66.234,
376.507,66.096,
376.940,66.301,
377.372,67.842,
377.804,76.028,
378.237,82.001,
378.669,79.772,
379.101,79.49,
379.534,77.382,
379.966,75.78,
380.398,77,
380.831,76.334,
381.263,67.705,
381.695,67.597,
382.128,72.898,
382.560,76.094,
382.992,77.114,
383.424,80.545,
383.857,87.453,
384.289,74.537,
384.721,85.19,
385.154,90.479,
385.586,91.683,
386.018,92.984,
386.451,95.883,
386.883,99.502,
387.315,93.164,
387.748,86.75,
388.180,88.377,
388.612,90.88,
389.045,89.515,
389.477,86.254,
389.909,87.727,
390.342,95.016,
390.774,95.448,
391.206,97.562,
391.639,98.578,
392.071,100.1,
392.503,102.14,
392.936,93.691,
393.368,105.2,
393.800,105.13,
394.233,108.79,
394.665,109.1,
395.097,106.4,
395.530,104.87,
395.962,101.77,
396.394,111.83,
396.827,109.38,
397.259,109.93,
397.691,115.62,
398.124,121.5,
398.556,125.06,
398.988,130.43,
399.421,119.67,
399.853,126.33,
400.285,127.67,
400.718,132.35,
401.150,138.89,
401.582,141.81,
402.015,141.82,
402.447,149.32,
402.879,150.51,
403.312,152.98,
403.744,158.76,
404.176,163.06,
404.608,165.48,
405.041,171.91,
405.473,182.9,
405.905,182.55,
406.338,185.49,
406.770,187.85,
407.202,194.36,
407.635,204.62,
408.067,213.08,
408.499,218.61,
408.932,240.47,
409.364,245.26,
409.796,249.72,
410.229,265.18,
410.661,281.85,
411.093,292.24,
411.526,307.25,
411.958,314.6,
412.390,345.44,
412.823,367.42,
413.255,395.96,
413.687,424.59,
414.120,450.6,
414.552,480.04,
414.984,504.99,
415.417,535.74,
415.849,571.58,
416.281,609.03,
416.714,652.43,
417.146,708.21,
417.578,766.19,
418.011,801.53,
418.443,869.02,
418.875,914.91,
419.308,976.96,
419.740,1038,
420.172,1111.1,
420.605,1194.8,
421.037,1271.5,
421.469,1354.3,
421.902,1467.6,
422.334,1572.7,
422.766,1684.5,
423.199,1802.7,
423.631,1925.8,
424.063,2050.6,
424.496,2175.9,
424.928,2319.5,
425.360,2482.3,
425.792,2661,
426.225,2849.8,
426.657,3029.8,
427.089,3211.8,
427.522,3413.3,
427.954,3619.9,
428.386,3840.6,
428.819,4082.4,
429.251,4346.1,
429.683,4617.6,
430.116,4902.2,
430.548,5193,
430.980,5475.9,
431.413,5766.2,
431.845,6092.4,
432.277,6381.1,
432.710,6772.4,
433.142,7153.7,
433.574,7520.8,
434.007,7892.3,
434.439,8253.4,
434.871,8628.4,
435.304,9045.2,
435.736,9453.5,
436.168,9913.1,
436.601,10366,
437.033,10799,
437.465,11213,
437.898,11601,
438.330,12009,
438.762,12378,
439.195,12755,
439.627,13064,
440.059,13370,
440.492,13669,
440.924,13900,
441.356,14022,
441.789,14100,
442.221,14143,
442.653,14209,
443.086,14222,
443.518,14203,
443.950,14124,
444.383,13985,
444.815,13832,
445.247,13662,
445.679,13425,
446.112,13121,
446.544,12817,
446.976,12528,
447.409,12194,
447.841,11817,
448.273,11462,
448.706,11125,
449.138,10792,
449.570,10413,
450.003,10013,
450.435,9611.1,
450.867,9229.9,
451.300,8874.9,
451.732,8529.7,
452.164,8173.8,
452.597,7820.9,
453.029,7475.4,
453.461,7123.9,
453.894,6785.9,
454.326,6473.6,
454.758,6197.5,
455.191,5949.9,
455.623,5709.8,
456.055,5489.2,
456.488,5280.9,
456.920,5093.9,
457.352,4891.7,
457.785,4704.7,
458.217,4522.8,
458.649,4350.6,
459.082,4202.4,
459.514,4048.6,
459.946,3915,
460.379,3787.4,
460.811,3669.1,
461.243,3541.3,
461.676,3409.4,
462.108,3284.6,
462.540,3167.2,
462.973,3047.7,
463.405,2928.8,
463.837,2820.8,
464.270,2723.3,
464.702,2629.1,
465.134,2541.4,
465.567,2450.8,
465.999,2357.8,
466.431,2275.2,
466.863,2207.7,
467.296,2132.5,
467.728,2061,
468.160,2000.8,
468.593,1939.2,
469.025,1881,
469.457,1827.1,
469.890,1779.1,
470.322,1739.4,
470.754,1702.6,
471.187,1665.5,
471.619,1626.1,
472.051,1588.3,
472.484,1557.1,
472.916,1528.9,
473.348,1500.1,
473.781,1472.4,
474.213,1451.7,
474.645,1440,
475.078,1414.9,
475.510,1391.2,
475.942,1374.2,
476.375,1361,
476.807,1349.8,
477.239,1341.3,
477.672,1336.6,
478.104,1331,
478.536,1314.2,
478.969,1292.5,
479.401,1294.2,
479.833,1295.5,
480.266,1299.2,
480.698,1294.7,
481.130,1294.2,
481.563,1295.3,
481.995,1289.7,
482.427,1301.6,
482.860,1301.3,
483.292,1307.9,
483.724,1314.1,
484.157,1323.6,
484.589,1338.7,
485.021,1358.1,
485.454,1375.2,
485.886,1386.5,
486.318,1399.7,
486.751,1424.6,
487.183,1444.2,
487.615,1457.6,
488.047,1478.2,
488.480,1504.3,
488.912,1533.8,
489.344,1560.8,
489.777,1585.4,
490.209,1615,
490.641,1647.8,
491.074,1681.6,
491.506,1713.5,
491.938,1747,
492.371,1785.4,
492.803,1827.5,
493.235,1867,
493.668,1906.4,
494.100,1949,
494.532,1987.7,
494.965,2030.6,
495.397,2064.1,
495.829,2105.5,
496.262,2145.5,
496.694,2182.6,
497.126,2224.4,
497.559,2267.2,
497.991,2305.8,
498.423,2342.7,
498.856,2380,
499.288,2423.4,
499.720,2465,
500.153,2499.3,
500.585,2542.4,
501.017,2586,
501.450,2625.5,
501.882,2664.1,
502.314,2702.1,
502.747,2736,
503.179,2772,
503.611,2801.2,
504.044,2842.9,
504.476,2878.3,
504.908,2907.6,
505.341,2940.5,
505.773,2977.9,
506.205,3010,
506.638,3038.2,
507.070,3075.3,
507.502,3114.8,
507.935,3143.8,
508.367,3178.2,
508.799,3208.4,
509.231,3244.7,
509.664,3274.4,
510.096,3306.3,
510.528,3342.4,
510.961,3379.8,
511.393,3413.6,
511.825,3434.5,
512.258,3464.3,
512.690,3492.2,
513.122,3514.4,
513.555,3542.1,
513.987,3579.1,
514.419,3615.2,
514.852,3641.5,
515.284,3662.4,
515.716,3689.1,
516.149,3719.6,
516.581,3736.9,
517.013,3756.1,
517.446,3776.1,
517.878,3801.2,
518.310,3823.4,
518.743,3835.3,
519.175,3852.1,
519.607,3882.3,
520.040,3909.2,
520.472,3921.6,
520.904,3943.8,
521.337,3972.8,
521.769,3994.8,
522.201,4012.2,
522.634,4032.6,
523.066,4058.1,
523.498,4073.9,
523.931,4088.9,
524.363,4109.3,
524.795,4129.6,
525.228,4146.6,
525.660,4162.9,
526.092,4178.5,
526.525,4189.1,
526.957,4205.2,
527.389,4213.8,
527.822,4221.9,
528.254,4236.9,
528.686,4243.6,
529.119,4245.1,
529.551,4256,
529.983,4273.7,
530.415,4286.1,
530.848,4304.1,
531.280,4319.8,
531.712,4330.8,
532.145,4329.5,
532.577,4340.3,
533.009,4349.8,
533.442,4363.9,
533.874,4377.4,
534.306,4385.6,
534.739,4396.5,
535.171,4411.8,
535.603,4421.9,
536.036,4436.9,
536.468,4448.9,
536.900,4454.5,
537.333,4461.6,
537.765,4468.6,
538.197,4474.3,
538.630,4476.9,
539.062,4478.5,
539.494,4481.2,
539.927,4488.5,
540.359,4507.2,
540.791,4513.4,
541.224,4514.3,
541.656,4511.9,
542.088,4504.5,
542.521,4502.8,
542.953,4507.5,
543.385,4509.1,
543.818,4514.6,
544.250,4529.1,
544.682,4540.4,
545.115,4539.2,
545.547,4540.1,
545.979,4543.6,
546.412,4543.5,
546.844,4533.3,
547.276,4534.9,
547.709,4536.7,
548.141,4546,
548.573,4557.1,
549.006,4555.4,
549.438,4551.9,
549.870,4551,
550.303,4540,
550.735,4536.7,
551.167,4532.9,
551.599,4523.4,
552.032,4531.2,
552.464,4535.7,
552.896,4533.2,
553.329,4531.8,
553.761,4529.4,
554.193,4523.1,
554.626,4524.6,
555.058,4532.8,
555.490,4539.5,
555.923,4547.2,
556.355,4541.4,
556.787,4543.6,
557.220,4542.7,
557.652,4529.6,
558.084,4514.1,
558.517,4495,
558.949,4487.8,
559.381,4481,
559.814,4480.9,
560.246,4476,
560.678,4470.9,
561.111,4475.9,
561.543,4468.3,
561.975,4458,
562.408,4444.5,
562.840,4440.5,
563.272,4440.9,
563.705,4438.8,
564.137,4432.5,
564.569,4431.8,
565.002,4418.1,
565.434,4403.5,
565.866,4395.6,
566.299,4390.1,
566.731,4383.7,
567.163,4376.1,
567.596,4367.6,
568.028,4358.5,
568.460,4356.8,
568.893,4340.1,
569.325,4333.2,
569.757,4333.2,
570.190,4326.5,
570.622,4312.8,
571.054,4304.9,
571.487,4296,
571.919,4286,
572.351,4276.9,
572.783,4265.4,
573.216,4253.6,
573.648,4243.3,
574.080,4238.5,
574.513,4230.7,
574.945,4224,
575.377,4218.3,
575.810,4209,
576.242,4195.5,
576.674,4189,
577.107,4183.3,
577.539,4181.2,
577.971,4177.8,
578.404,4168.5,
578.836,4154,
579.268,4136.6,
579.701,4123.5,
580.133,4115.1,
580.565,4102.9,
580.998,4085.9,
581.430,4081.7,
581.862,4075.3,
582.295,4071.4,
582.727,4052.4,
583.159,4044.6,
583.592,4037.6,
584.024,4030.5,
584.456,4020.2,
584.889,4006.8,
585.321,3996.3,
585.753,3988.3,
586.186,3975.5,
586.618,3952.6,
587.050,3953.6,
587.483,3941.2,
587.915,3928.4,
588.347,3913.3,
588.780,3893.3,
589.212,3880.7,
589.644,3871.6,
590.077,3856.2,
590.509,3847.3,
590.941,3850.5,
591.374,3850.6,
591.806,3841.5,
592.238,3830.8,
592.671,3818,
593.103,3804.2,
593.535,3797,
593.967,3790.8,
594.400,3775.8,
594.832,3781.6,
595.264,3769.5,
595.697,3778.5,
596.129,3765.7,
596.561,3761.9,
596.994,3749.7,
597.426,3738.2,
597.858,3728.9,
598.291,3719.2,
598.723,3718.9,
599.155,3724.5,
599.588,3727,
600.020,3735.8,
600.452,3738,
600.885,3724,
601.317,3719.9,
601.749,3721,
602.182,3724.4,
602.614,3712.6,
603.046,3724.5,
603.479,3720.3,
603.911,3719.8,
604.343,3715.9,
604.776,3705.9,
605.208,3698,
605.640,3702.9,
606.073,3712.2,
606.505,3715.3,
606.937,3717.4,
607.370,3721.8,
607.802,3724.8,
608.234,3733,
608.667,3746.4,
609.099,3758.6,
609.531,3766.2,
609.964,3783.7,
610.396,3790.6,
610.828,3797.6,
611.261,3808.4,
611.693,3829.6,
612.125,3839,
