,Live Spectrum 8/25/2018 10:38:06 PM,
Wavelength [nm],Intensity,
222.167,27.8,
222.599,30.293,
223.031,32.483,
223.464,34.823,
223.896,37.376,
224.328,39.743,
224.761,37.73,
225.193,43.124,
225.625,45.098,
226.058,45.2,
226.490,50.517,
226.922,40.93,
227.355,38.54,
227.787,38.34,
228.219,39.425,
228.652,41.869,
229.084,41.546,
229.516,43.089,
229.949,46.833,
230.381,49.627,
230.813,49.011,
231.246,49.092,
231.678,52.649,
232.110,52.565,
232.543,50.86,
232.975,49.489,
233.407,46.663,
233.840,44.902,
234.272,45.196,
234.704,43.277,
235.136,38.786,
235.569,37.412,
236.001,36.519,
236.433,35.752,
236.866,38.575,
237.298,41.597,
237.730,37.119,
238.163,44.48,
238.595,44.398,
239.027,45.864,
239.460,47.035,
239.892,43.568,
240.324,48.263,
240.757,49.11,
241.189,47.366,
241.621,44.482,
242.054,42.022,
242.486,41.536,
242.918,42.1,
243.351,39.723,
243.783,38.33,
244.215,38.566,
244.648,34.837,
245.080,29.902,
245.512,28.454,
245.945,32.891,
246.377,40.873,
246.809,46.533,
247.242,45.397,
247.674,44.596,
248.106,43.238,
248.539,42.542,
248.971,43.109,
249.403,39.373,
249.836,41.632,
250.268,42.709,
250.700,46.611,
251.133,53.601,
251.565,54.089,
251.997,46.233,
252.430,44.99,
252.862,44.827,
253.294,43.877,
253.727,43.719,
254.159,42.336,
254.591,42.64,
255.024,45.491,
255.456,47.928,
255.888,47.113,
256.320,45.81,
256.753,45.849,
257.185,44.108,
257.617,42.176,
258.050,41.622,
258.482,43.024,
258.914,47.669,
259.347,47.368,
259.779,46.24,
260.211,47.92,
260.644,53.768,
261.076,53.442,
261.508,56.889,
261.941,54.077,
262.373,51.297,
262.805,52.079,
263.238,46.365,
263.670,45.09,
264.102,42.301,
264.535,43.981,
264.967,47.841,
265.399,46.094,
265.832,46.012,
266.264,34.824,
266.696,35.169,
267.129,40.694,
267.561,42.594,
267.993,47.582,
268.426,39.9,
268.858,45.743,
269.290,46.833,
269.723,42.225,
270.155,46.561,
270.587,47.461,
271.020,46.354,
271.452,44.471,
271.884,44.553,
272.317,46.287,
272.749,40.717,
273.181,42.941,
273.614,40.748,
274.046,42.056,
274.478,45.34,
274.911,42.908,
275.343,49.222,
275.775,53.913,
276.208,55.711,
276.640,52.745,
277.072,48.489,
277.504,56.777,
277.937,51.887,
278.369,53.029,
278.801,52.508,
279.234,50.635,
279.666,51.288,
280.098,46.771,
280.531,56.898,
280.963,53.617,
281.395,49.67,
281.828,50.788,
282.260,44.532,
282.692,49.136,
283.125,43.652,
283.557,48.154,
283.989,52.309,
284.422,44.476,
284.854,47.356,
285.286,48.673,
285.719,48.939,
286.151,49.714,
286.583,48.811,
287.016,43.058,
287.448,44.788,
