,Live Spectrum 8/25/2018 10:38:51 PM,
Wavelength [nm],Intensity,
222.167,36.6,
222.599,30.487,
223.031,32.775,
223.464,35.035,
223.896,33.862,
224.328,30.553,
224.761,32.404,
225.193,38.054,
225.625,42.108,
226.058,44.496,
226.490,47.689,
226.922,44.225,
227.355,43.798,
227.787,43.574,
228.219,45.595,
228.652,51.163,
229.084,42.537,
229.516,45.583,
229.949,47.599,
230.381,43.265,
230.813,33.641,
231.246,37.595,
231.678,42.273,
232.110,44.485,
232.543,41.275,
232.975,35.328,
233.407,42.676,
233.840,41.73,
234.272,46.874,
234.704,47.485,
235.136,42.718,
235.569,48.052,
236.001,47.139,
236.433,43.732,
236.866,39.778,
237.298,36.715,
237.730,35.526,
238.163,38.438,
238.595,36.192,
239.027,40.799,
239.460,46.272,
239.892,42.561,
240.324,49.199,
240.757,48.98,
241.189,47.634,
241.621,43.766,
242.054,37.895,
242.486,41.622,
242.918,41.975,
243.351,45.753,
243.783,52.036,
244.215,55.398,
244.648,45.101,
245.080,48.131,
245.512,39.629,
245.945,36.096,
246.377,39.035,
246.809,38.433,
247.242,37.297,
247.674,31.665,
248.106,32.959,
248.539,35.403,
248.971,31.388,
249.403,33.581,
249.836,35.335,
250.268,38.074,
250.700,38.689,
251.133,36.601,
251.565,37.089,
251.997,29.233,
252.430,28.233,
252.862,27.427,
253.294,28.398,
253.727,38.181,
254.159,37.856,
254.591,35.37,
255.024,35.569,
255.456,37.848,
255.888,39.812,
256.320,39.893,
256.753,40.049,
257.185,38.532,
257.617,37.075,
258.050,36.681,
258.482,36.6,
258.914,36.6,
259.347,34.126,
259.779,35.532,
260.211,36.562,
260.644,29.977,
261.076,31.772,
261.508,35.631,
261.941,31.716,
262.373,28.895,
262.805,31.099,
263.238,22.936,
263.670,31.659,
264.102,34.061,
264.535,32.864,
264.967,30.277,
265.399,27.508,
265.832,28.979,
266.264,33.157,
266.696,30.859,
267.129,25.783,
267.561,25.074,
267.993,34.968,
268.426,32.584,
268.858,34.441,
269.290,36.2,
269.723,35.088,
270.155,31.682,
270.587,34.383,
271.020,35.977,
271.452,38.391,
271.884,39.276,
272.317,38.502,
272.749,44.564,
273.181,47.162,
273.614,45.979,
274.046,49.193,
274.478,55.469,
274.911,56.442,
275.343,54.474,
275.775,50.175,
276.208,46.447,
276.640,42.416,
277.072,38.735,
277.504,40.868,
277.937,41.466,
278.369,41.789,
278.801,42.531,
279.234,43.49,
279.666,44.298,
280.098,46.926,
280.531,38.515,
280.963,37.965,
281.395,38.748,
281.828,35.411,
282.260,30.507,
282.692,37.743,
283.125,39.167,
283.557,37.973,
283.989,39.645,
284.422,46.794,
284.854,50.99,
285.286,48.854,
285.719,42.633,
286.151,40.499,
286.583,43.633,
287.016,46.435,
287.448,40.257,
287.880,40.295,
288.313,39.561,
288.745,41.668,
289.177,46.993,
289.610,48.063,
290.042,42.292,
290.474,47.82,
290.907,46.412,
291.339,41.918,
291.771,42.328,
292.204,40.76,
292.636,44.352,
293.068,42.389,
293.501,39.443,
293.933,39.136,
294.365,42.104,
294.798,41.278,
295.230,38.88,
295.662,38.1,
296.095,40.627,
296.527,44.559,
296.959,45.225,
297.392,47.126,
297.824,42.161,
298.256,42.568,
298.688,44.909,
299.121,45.82,
299.553,48.708,
299.985,39.356,
300.418,40.088,
300.850,39.599,
301.282,36.948,
301.715,35.36,
302.147,37.265,
302.579,39.007,
303.012,38.438,
303.444,40.628,
303.876,40.26,
304.309,32.085,
304.741,31.339,
305.173,31.693,
305.606,37.465,
306.038,40.777,
306.470,38.301,
306.903,32.406,
307.335,31.659,
307.767,40.393,
308.200,41.078,
308.632,38.637,
309.064,37.379,
309.497,37.788,
309.929,36.708,
310.361,34.431,
310.794,37.636,
311.226,39.393,
311.658,39.923,
312.091,46.571,
312.523,46.238,
312.955,43.919,
313.388,42.362,
313.820,42.08,
314.252,41.202,
314.685,37.054,
315.117,39.052,
315.549,39.81,
315.982,43.932,
316.414,47.434,
316.846,47.668,
317.279,45.692,
317.711,38.693,
318.143,45.507,
318.576,45.205,
319.008,44.513,
319.440,46.206,
319.872,42.5,
320.305,42.5,
320.737,45.64,
321.169,44.881,
321.602,46.153,
322.034,49.062,
322.466,45.157,
322.899,47.077,
323.331,48.186,
323.763,48.901,
324.196,46.993,
324.628,43.165,
325.060,41.216,
325.493,41.383,
325.925,44.63,
326.357,40.826,
326.790,35.834,
327.222,34.479,
327.654,36.354,
328.087,33.343,
328.519,42.409,
328.951,42.109,
329.384,41.961,
329.816,44.692,
330.248,45.935,
330.681,47.61,
331.113,50.553,
331.545,50.418,
331.978,49.011,
332.410,47.143,
332.842,46.006,
333.275,50.701,
333.707,46.286,
334.139,46.157,
334.572,52.674,
335.004,57.049,
335.436,52.81,
335.869,49.003,
336.301,43.464,
336.733,39.657,
337.166,37.654,
337.598,37.894,
338.030,37.15,
338.463,29.098,
338.895,33.886,
339.327,36.698,
339.760,39.104,
340.192,41.209,
340.624,40.696,
341.056,35.229,
341.489,33.716,
341.921,32.59,
342.353,33.413,
342.786,35.616,
343.218,36.557,
343.650,34.629,
344.083,34.797,
344.515,35.048,
344.947,36.036,
345.380,37.164,
345.812,38.082,
346.244,39.831,
346.677,45.285,
347.109,53.797,
347.541,52.105,
347.974,50.717,
348.406,47.998,
348.838,44.831,
349.271,45.305,
349.703,38.387,
350.135,37.9,
350.568,36.58,
351.000,38.777,
351.432,42.068,
351.865,42.032,
352.297,42.141,
352.729,33.272,
353.162,32.812,
353.594,36.054,
354.026,41.673,
354.459,46.739,
354.891,46.2,
355.323,46.2,
355.756,45.893,
356.188,46.229,
356.620,46.638,
357.053,48.903,
357.485,52.975,
357.917,48.912,
358.350,51.094,
358.782,63.034,
359.214,63.9,
359.647,65.429,
360.079,72.503,
360.511,67.435,
360.944,59.215,
361.376,56.488,
361.808,60.189,
362.240,57.261,
362.673,50.365,
363.105,49.017,
363.537,49.054,
363.970,46.255,
364.402,47.079,
364.834,47.824,
365.267,46.652,
365.699,45.266,
366.131,47.241,
366.564,49.959,
366.996,51.308,
367.428,53.106,
367.861,53.597,
368.293,51.385,
368.725,47.02,
369.158,43.737,
369.590,45.863,
370.022,47.385,
370.455,47.679,
370.887,49.52,
371.319,50.753,
371.752,49.418,
372.184,54.761,
372.616,51.526,
373.049,46.007,
373.481,39.65,
373.913,40.551,
374.346,45.049,
374.778,41.45,
375.210,43.922,
375.643,45.156,
376.075,52.316,
376.507,57.139,
376.940,55.585,
377.372,50.758,
377.804,51.125,
378.237,58.976,
378.669,67.305,
379.101,63.644,
379.534,61.154,
379.966,60.806,
380.398,59.623,
380.831,60.864,
381.263,56.507,
381.695,56.332,
382.128,58.162,
382.560,60.556,
382.992,60.508,
383.424,56.979,
383.857,54.796,
384.289,61.639,
384.721,62.248,
385.154,60.537,
385.586,62.379,
386.018,62.059,
386.451,55.076,
386.883,56.316,
387.315,56.659,
387.748,52.783,
388.180,57.662,
388.612,59.312,
389.045,57.575,
389.477,57.824,
389.909,50.927,
390.342,55.986,
390.774,55.771,
391.206,56.968,
391.639,59.355,
392.071,61.753,
392.503,64.173,
392.936,67.718,
393.368,62.223,
393.800,71.194,
394.233,67.811,
394.665,64.379,
395.097,63.445,
395.530,60.719,
395.962,60.931,
396.394,56.891,
396.827,62.479,
397.259,62.418,
397.691,69.494,
398.124,77.914,
398.556,79.516,
398.988,84.125,
399.421,86.621,
399.853,76.651,
400.285,74.892,
400.718,78.323,
401.150,79.723,
401.582,76.768,
402.015,75.471,
402.447,83.399,
402.879,84.032,
403.312,84.446,
403.744,90.467,
404.176,95.408,
404.608,98.679,
405.041,106.81,
405.473,109.31,
405.905,111.03,
406.338,113.2,
406.770,113.43,
407.202,115.11,
407.635,120.19,
408.067,128.09,
408.499,137.18,
408.932,125.94,
409.364,142.26,
409.796,149.73,
410.229,153.93,
410.661,161.65,
411.093,174.13,
411.526,187.32,
411.958,187.49,
412.390,200.61,
412.823,216.23,
413.255,227.4,
413.687,242.45,
414.120,261.23,
414.552,274.83,
414.984,291.99,
415.417,312.44,
415.849,337.28,
416.281,353.77,
416.714,380.43,
417.146,415.21,
417.578,446.26,
418.011,475.92,
418.443,504.11,
418.875,539.84,
419.308,576.01,
419.740,610.74,
420.172,652.24,
420.605,695.68,
421.037,730.69,
421.469,775.72,
421.902,825.59,
422.334,873.37,
422.766,931.14,
423.199,987.89,
423.631,1047.1,
424.063,1109.2,
424.496,1163.7,
424.928,1240.6,
425.360,1310.5,
425.792,1397.8,
426.225,1483.9,
426.657,1565.4,
427.089,1649.3,
427.522,1740.5,
427.954,1832.8,
428.386,1932.4,
428.819,2034.5,
429.251,2136.6,
429.683,2256.4,
430.116,2381.6,
430.548,2505.7,
430.980,2630.9,
431.413,2742.2,
431.845,2879.6,
432.277,3005.5,
432.710,3137.4,
433.142,3276.3,
433.574,3408.2,
434.007,3532,
434.439,3661.5,
434.871,3794.5,
435.304,3933.9,
435.736,4082.7,
436.168,4245.7,
436.601,4413.5,
437.033,4578.1,
437.465,4735.9,
437.898,4892.8,
438.330,5068.4,
438.762,5228.1,
439.195,5409.6,
439.627,5553.1,
440.059,5696.2,
440.492,5848.7,
440.924,5974.7,
441.356,6041.2,
441.789,6101.4,
442.221,6168.7,
442.653,6245.8,
443.086,6312.7,
443.518,6363.1,
443.950,6389.5,
444.383,6394,
444.815,6390.5,
445.247,6388.1,
445.679,6347.4,
446.112,6261.4,
446.544,6175.7,
446.976,6087.9,
447.409,5970.7,
447.841,5830.1,
448.273,5698.4,
448.706,5572.7,
449.138,5429.7,
449.570,5272.6,
450.003,5080.9,
450.435,4879.3,
450.867,4692,
451.300,4521.2,
451.732,4356.2,
452.164,4190.9,
452.597,4006.9,
453.029,3829.8,
453.461,3651.2,
453.894,3485.9,
454.326,3330.2,
454.758,3185.8,
455.191,3057.4,
455.623,2943,
456.055,2832.1,
456.488,2730.4,
456.920,2640,
457.352,2547.6,
457.785,2458.8,
458.217,2373,
458.649,2292.4,
459.082,2222.2,
459.514,2160.6,
459.946,2111.3,
460.379,2059.7,
460.811,2012.1,
461.243,1956,
461.676,1900.2,
462.108,1846,
462.540,1791.3,
462.973,1736.7,
463.405,1672.9,
463.837,1621.5,
464.270,1585,
464.702,1543,
465.134,1505.6,
465.567,1463.2,
