,Live Spectrum 8/25/2018 10:39:30 PM,
Wavelength [nm],Intensity,
222.167,43.4,
222.599,34.713,
223.031,31.321,
223.464,27.813,
223.896,26.421,
224.328,34.861,
224.761,26.49,
225.193,24.637,
225.625,27.58,
226.058,29.354,
226.490,23.304,
226.922,28.298,
227.355,30.587,
227.787,29.948,
228.219,29.08,
228.652,31.307,
229.084,35.499,
229.516,35.893,
229.949,39.778,
230.381,43.8,
230.813,43.667,
231.246,42.699,
231.678,37.53,
232.110,35.069,
232.543,36.327,
232.975,39.627,
233.407,39.223,
233.840,31.59,
234.272,31.646,
234.704,36.174,
235.136,40.988,
235.569,42.685,
236.001,32.689,
236.433,31.358,
236.866,33.687,
237.298,36.919,
237.730,40.249,
238.163,36.771,
238.595,45.828,
239.027,46.102,
239.460,43.981,
239.892,52.874,
240.324,45.589,
240.757,38.792,
241.189,39.561,
241.621,41.997,
242.054,41.186,
242.486,45.479,
242.918,43.476,
243.351,45.669,
243.783,45.035,
244.215,40.453,
244.648,42.48,
245.080,39.047,
245.512,42.313,
245.945,43.795,
246.377,42.938,
246.809,44.957,
247.242,44.227,
247.674,44.503,
248.106,42.721,
248.539,40.983,
248.971,41.697,
249.403,40.154,
249.836,41.901,
250.268,40.099,
250.700,40.849,
251.133,45.105,
251.565,40.797,
251.997,39.429,
252.430,33.996,
252.862,34.025,
253.294,37.968,
253.727,36.152,
254.159,40.465,
254.591,40.863,
255.024,41.824,
255.456,42.849,
255.888,42.149,
256.320,39.707,
256.753,39.202,
257.185,41.396,
257.617,42.338,
258.050,40.976,
258.482,41.348,
258.914,50.721,
259.347,50.77,
259.779,44.924,
260.211,38.379,
260.644,36.044,
261.076,35.473,
261.508,36.183,
261.941,32.488,
262.373,31.789,
262.805,36.147,
263.238,30.27,
263.670,29.783,
264.102,33.478,
264.535,40.63,
264.967,47.243,
265.399,47.922,
265.832,46.86,
266.264,47.186,
266.696,42.387,
267.129,36.646,
267.561,35.052,
267.993,37.014,
268.426,45,
268.858,42.998,
269.290,42.878,
269.723,45.464,
270.155,41.96,
270.587,44.333,
271.020,41.931,
271.452,41.415,
271.884,44.574,
272.317,49.57,
272.749,49.406,
273.181,48.534,
273.614,43.081,
274.046,41.918,
274.478,45.466,
274.911,47.141,
275.343,46.403,
275.775,45.947,
276.208,46.379,
276.640,47.385,
277.072,47.23,
277.504,41.978,
277.937,44.164,
278.369,45.518,
278.801,43.026,
279.234,37.878,
279.666,33.967,
280.098,35.446,
280.531,37.955,
280.963,40.473,
281.395,39.637,
