,Live Spectrum 8/25/2018 10:38:36 PM,
Wavelength [nm],Intensity,
222.167,43.9,
222.599,40.683,
223.031,44.223,
223.464,45.636,
223.896,43.46,
224.328,42.586,
224.761,42.103,
225.193,44.089,
225.625,45.694,
226.058,46.273,
226.490,45.917,
226.922,36.33,
227.355,40.015,
227.787,44.851,
228.219,49.214,
228.652,54.428,
229.084,52.654,
229.516,48.67,
229.949,45.856,
230.381,46.827,
230.813,50.938,
231.246,45.37,
231.678,47.045,
232.110,47.209,
232.543,47.785,
232.975,49.998,
233.407,49.433,
233.840,52.52,
234.272,54.126,
234.704,51.775,
235.136,47.1,
235.569,47.1,
236.001,52.947,
236.433,50.196,
236.866,47.96,
237.298,48.057,
237.730,45.979,
238.163,40.883,
238.595,37.941,
239.027,38.425,
239.460,42.045,
239.892,46.645,
240.324,43.084,
240.757,44.209,
241.189,47.193,
241.621,47.707,
242.054,43.997,
242.486,43.348,
242.918,53.122,
243.351,52.759,
243.783,50.271,
244.215,51.426,
244.648,53.777,
245.080,48.742,
245.512,44.553,
245.945,40.702,
246.377,38.52,
246.809,40.133,
247.242,38.997,
247.674,44.101,
248.106,47.472,
248.539,48.713,
248.971,48.548,
249.403,39.776,
249.836,39.412,
250.268,39.328,
250.700,38.352,
251.133,36.156,
251.565,32.092,
251.997,34.543,
252.430,35.808,
252.862,41.082,
253.294,48.994,
253.727,52.681,
254.159,48.938,
254.591,50.595,
255.024,51.456,
255.456,50.019,
255.888,47.499,
256.320,48.883,
256.753,45.944,
257.185,52.179,
257.617,56.477,
258.050,53.513,
258.482,50.997,
258.914,50.508,
259.347,47.482,
259.779,46.295,
260.211,46.291,
260.644,44.906,
261.076,48.005,
261.508,45.979,
261.941,43.68,
262.373,40.368,
262.805,36.316,
263.238,36.398,
263.670,43.853,
264.102,47.323,
264.535,48.002,
264.967,46.968,
265.399,44.677,
265.832,40.264,
266.264,42.238,
266.696,38.234,
267.129,35.175,
267.561,40.187,
267.993,46.811,
268.426,47.413,
268.858,53.202,
269.290,56.289,
269.723,53.88,
270.155,49.124,
270.587,46.505,
271.020,44.3,
271.452,43.909,
271.884,44.135,
272.317,43.621,
272.749,42.638,
273.181,42.757,
273.614,36.367,
274.046,38.939,
274.478,46.646,
274.911,42.15,
275.343,37.804,
275.775,31.975,
276.208,35.748,
276.640,40.372,
277.072,38.967,
277.504,38.802,
277.937,39.043,
278.369,39.226,
278.801,42.769,
279.234,47.706,
279.666,48.698,
280.098,40.73,
280.531,43.874,
280.963,45.969,
281.395,46.272,
281.828,44.691,
282.260,39.82,
282.692,37.024,
283.125,35.965,
283.557,36.583,
283.989,36.654,
284.422,35.875,
284.854,42.375,
285.286,44.264,
285.719,39.375,
286.151,35.043,
286.583,36.72,
287.016,45.198,
287.448,46.269,
287.880,50.593,
288.313,50.395,
288.745,47.602,
289.177,46.591,
289.610,51.463,
290.042,49.896,
290.474,48.864,
290.907,52.596,
291.339,55.622,
291.771,51.107,
292.204,39.637,
292.636,37.374,
293.068,40.12,
293.501,44.814,
293.933,46.739,
294.365,42.067,
294.798,35.79,
295.230,39.841,
295.662,45.251,
296.095,48.862,
296.527,49.476,
296.959,47.114,
297.392,38.185,
297.824,45.325,
298.256,49.549,
298.688,49.15,
299.121,45.727,
299.553,39.085,
299.985,43.223,
300.418,41.378,
300.850,42.901,
301.282,41.236,
301.715,32.772,
302.147,36.334,
302.579,40.14,
303.012,46.775,
303.444,48.119,
303.876,47.017,
304.309,48.939,
304.741,45.954,
305.173,50.597,
305.606,56.087,
306.038,54.915,
306.470,49.018,
306.903,45.617,
307.335,43.377,
307.767,48.705,
308.200,50.4,
308.632,52.356,
309.064,53.722,
309.497,50.56,
309.929,55.96,
310.361,55.229,
310.794,58.736,
311.226,63.978,
311.658,65.59,
312.091,59.994,
312.523,61.076,
312.955,66.131,
313.388,68.695,
313.820,67.621,
314.252,63.917,
314.685,59.949,
315.117,59.283,
315.549,58.908,
315.982,57.34,
316.414,57.068,
316.846,58.627,
317.279,59.285,
317.711,57.702,
318.143,55.9,
318.576,53.786,
319.008,52.521,
319.440,53.175,
319.872,55.181,
320.305,46.841,
320.737,47.406,
321.169,51.105,
321.602,51.505,
322.034,48.266,
322.466,47.418,
