,Live Spectrum 8/25/2018 10:42:42 PM,
Wavelength [nm],Intensity,
222.167,37.2,
222.599,40.659,
223.031,39.795,
223.464,41.47,
223.896,46.229,
224.328,49.184,
224.761,48.62,
225.193,49.956,
225.625,50.099,
226.058,47.057,
226.490,40.478,
226.922,41.767,
227.355,44.245,
227.787,44.841,
228.219,45.588,
228.652,49.965,
229.084,56.817,
229.516,54.553,
229.949,54.144,
230.381,56.689,
230.813,59.371,
231.246,54.046,
231.678,58.932,
232.110,56.43,
232.543,52.772,
232.975,51.924,
233.407,43.203,
233.840,42.776,
234.272,43.369,
234.704,43.8,
235.136,44.944,
235.569,49.954,
236.001,44.634,
236.433,45.493,
236.866,46.44,
237.298,47.022,
237.730,50.885,
238.163,43.605,
238.595,42.722,
239.027,46.234,
239.460,45.931,
239.892,35.814,
240.324,43.99,
240.757,46.849,
241.189,47.702,
241.621,46.044,
242.054,42.817,
242.486,46.058,
242.918,45.925,
243.351,42.887,
243.783,42.453,
244.215,45.854,
244.648,46.989,
245.080,53.343,
245.512,52.69,
245.945,50.662,
246.377,51.644,
246.809,57.161,
247.242,49.694,
247.674,45.783,
248.106,47.3,
248.539,48.503,
248.971,44.509,
249.403,46.865,
249.836,42.201,
250.268,39.53,
250.700,40.225,
251.133,42.277,
251.565,39.757,
251.997,44.785,
252.430,47.801,
252.862,51.972,
253.294,57.207,
253.727,60.362,
254.159,58.002,
254.591,54.563,
255.024,52.367,
255.456,55.294,
255.888,63.122,
256.320,58.4,
256.753,59.193,
257.185,54.448,
257.617,52.423,
258.050,56.463,
258.482,59.276,
258.914,54.549,
259.347,60.414,
259.779,60.309,
260.211,53.949,
260.644,49.475,
261.076,42.135,
261.508,39.42,
261.941,40.917,
262.373,39.048,
262.805,33.253,
263.238,41.171,
263.670,37.991,
264.102,37.405,
264.535,39.517,
264.967,43.315,
265.399,46.849,
265.832,43.417,
266.264,44.774,
266.696,48.669,
267.129,53.344,
267.561,55.83,
267.993,49.86,
268.426,47.566,
268.858,48.981,
269.290,49.212,
269.723,47.534,
270.155,47.072,
270.587,48.136,
271.020,49.408,
271.452,49.185,
271.884,50.743,
272.317,54.347,
272.749,49.104,
273.181,47.325,
273.614,49.813,
274.046,49.354,
274.478,47.086,
274.911,49.76,
275.343,49.268,
275.775,44.54,
276.208,42.442,
276.640,44.484,
277.072,49.018,
277.504,51.07,
277.937,57.003,
