,Live Spectrum 8/25/2018 10:42:26 PM,
Wavelength [nm],Intensity,
222.167,41.6,
222.599,41.6,
223.031,43.609,
223.464,43.949,
223.896,41.749,
224.328,38.422,
224.761,28.682,
225.193,29.575,
225.625,32.79,
226.058,36.161,
226.490,40.676,
226.922,40.273,
227.355,40.002,
227.787,40.413,
228.219,40.265,
228.652,37.714,
229.084,31.667,
229.516,35.359,
229.949,41.875,
230.381,48.739,
230.813,53.326,
231.246,47.679,
231.678,45.072,
232.110,42.865,
232.543,41.905,
232.975,43.507,
233.407,49.079,
233.840,50.465,
234.272,48.07,
234.704,45.774,
235.136,44.828,
235.569,42.323,
236.001,47.105,
236.433,51.712,
236.866,49.096,
237.298,42.853,
237.730,44.789,
238.163,53.768,
238.595,51.778,
239.027,49.661,
239.460,51.372,
239.892,55.658,
240.324,48.211,
240.757,47.83,
241.189,48.762,
241.621,50.997,
242.054,54.4,
242.486,54.4,
242.918,57.249,
243.351,58.312,
243.783,57.659,
244.215,55.548,
244.648,51.738,
245.080,52.824,
245.512,54.696,
245.945,54.85,
246.377,56.158,
246.809,63.919,
247.242,60.835,
247.674,64.192,
248.106,66.003,
248.539,63.454,
248.971,58.166,
249.403,62.47,
249.836,56.466,
250.268,53.393,
250.700,52.159,
251.133,51.54,
251.565,54.141,
251.997,53.167,
252.430,47.917,
252.862,47.857,
253.294,52.622,
253.727,53.857,
254.159,51.416,
254.591,57.75,
255.024,55.574,
255.456,49.9,
255.888,50.04,
256.320,51.017,
256.753,50.504,
257.185,52.596,
257.617,51.441,
258.050,46.424,
258.482,46.134,
258.914,52.817,
259.347,53.285,
259.779,56.342,
260.211,60.244,
260.644,58.193,
261.076,53.054,
261.508,54.536,
261.941,61.207,
262.373,62.926,
262.805,56.332,
263.238,56.495,
263.670,52.219,
264.102,57.316,
264.535,62.152,
264.967,58.806,
265.399,45.225,
265.832,51.026,
266.264,49.262,
266.696,44.366,
267.129,41.623,
267.561,44.136,
267.993,48.797,
268.426,50.721,
268.858,47.118,
269.290,45.864,
269.723,47.072,
270.155,44.752,
270.587,49.991,
271.020,50.039,
271.452,49.853,
271.884,47.196,
272.317,42.855,
272.749,50.31,
273.181,52.962,
273.614,59.608,
274.046,59.107,
274.478,54.702,
274.911,58.64,
275.343,50.44,
275.775,46.758,
276.208,44.595,
276.640,41.52,
277.072,39.573,
277.504,49.257,
277.937,50.047,
278.369,48.123,
278.801,55.641,
279.234,64.86,
279.666,61.298,
280.098,63.926,
280.531,63.979,
280.963,58.044,
281.395,51.578,
281.828,49.466,
282.260,52.938,
282.692,54.253,
283.125,49.021,
283.557,48.655,
283.989,49.972,
284.422,47.133,
284.854,44.911,
285.286,47.459,
285.719,47.474,
286.151,46.015,
286.583,44.549,
287.016,44.153,
287.448,44.729,
287.880,43.716,
288.313,44.831,
288.745,46.656,
289.177,45.999,
289.610,39.525,
290.042,44.802,
290.474,50.213,
290.907,52.005,
291.339,53.224,
291.771,55.467,
292.204,48.371,
292.636,46.195,
293.068,48.673,
293.501,49.432,
293.933,48.046,
294.365,47.09,
294.798,40.152,
295.230,42.045,
295.662,43.245,
296.095,45.586,
296.527,48.563,
296.959,47.84,
297.392,43.871,
297.824,49.672,
298.256,51.176,
298.688,49.476,
299.121,49.887,
299.553,57.093,
299.985,56.762,
300.418,56.633,
300.850,59.451,
301.282,59.97,
301.715,54.778,
302.147,52.542,
302.579,54.37,
303.012,54.864,
303.444,55.041,
303.876,54.751,
304.309,54.263,
304.741,57.911,
305.173,52.753,
305.606,48.837,
306.038,49.838,
306.470,51.9,
306.903,48.529,
307.335,44.794,
307.767,49.47,
308.200,50.048,
308.632,50.973,
309.064,52.129,
309.497,49.697,
309.929,53.518,
310.361,53.152,
310.794,57.126,
311.226,59.667,
311.658,58.442,
312.091,57.189,
312.523,59.351,
312.955,59.674,
313.388,58.224,
313.820,59.778,
314.252,63.128,
314.685,60.682,
315.117,57.852,
315.549,56.334,
315.982,54.327,
316.414,51.127,
316.846,49.829,
317.279,55.754,
317.711,56.504,
318.143,58.418,
318.576,59.717,
319.008,59.569,
319.440,61.199,
319.872,69.932,
320.305,69.014,
320.737,68.024,
321.169,64.991,
321.602,61.225,
322.034,59.471,
322.466,62.758,
322.899,72.025,
323.331,66.161,
323.763,60.604,
324.196,56.665,
324.628,54.544,
325.060,55.419,
325.493,56.673,
325.925,53.344,
326.357,47.913,
326.790,46.805,
327.222,49.426,
327.654,49.452,
328.087,49.034,
328.519,49.692,
328.951,53.598,
329.384,57.329,
329.816,60.485,
330.248,63.019,
330.681,53.892,
331.113,60.294,
331.545,62.352,
331.978,59.131,
332.410,52.822,
332.842,46.782,
333.275,44.351,
333.707,48.485,
334.139,51.509,
334.572,53.347,
335.004,55.211,
335.436,58.787,
335.869,65.098,
336.301,53.516,
336.733,57.532,
337.166,58.921,
337.598,57.577,
338.030,57.625,
338.463,59.216,
338.895,59.468,
339.327,62.137,
339.760,64.188,
340.192,58.634,
340.624,51.937,
341.056,58.62,
341.489,57.022,
341.921,54.88,
342.353,63.262,
342.786,67.238,
343.218,64.949,
343.650,63.686,
344.083,62.423,
344.515,63.061,
344.947,57.987,
345.380,59.332,
345.812,63.488,
346.244,65.49,
346.677,70.72,
347.109,68.95,
347.541,69.134,
347.974,65.388,
348.406,60.021,
348.838,57.868,
349.271,61.425,
349.703,59.907,
350.135,62.075,
350.568,61.129,
351.000,59.255,
351.432,61.24,
351.865,67.43,
352.297,65.459,
352.729,59.208,
353.162,61.645,
353.594,58.34,
354.026,57.011,
354.459,63.112,
354.891,68.939,
355.323,73.843,
355.756,74.453,
356.188,78.973,
356.620,79.048,
357.053,74.063,
357.485,70.372,
357.917,71.895,
358.350,64.979,
358.782,64.943,
359.214,62.221,
359.647,63.014,
360.079,68.846,
360.511,69.142,
360.944,70.667,
361.376,64.842,
361.808,64.716,
