,Live Spectrum 8/25/2018 9:07:01 PM,
Wavelength [nm],Intensity,
222.167,28.428,
222.599,17.248,
223.031,12.397,
223.464,5.695,
223.896,0.65817,
224.328,9.8014,
224.761,12.377,
225.193,9.3832,
225.625,6.9336,
226.058,3.8708,
226.490,-4.0181,
226.922,-3.1319,
227.355,-1.7834,
227.787,-3.1298,
228.219,-3.4128,
228.652,1.5778,
229.084,-1.002,
229.516,1.6673,
229.949,0.8403,
230.381,2.2128,
230.813,10.494,
231.246,10.978,
231.678,17.257,
232.110,17.874,
232.543,15.143,
232.975,13.105,
233.407,14.64,
233.840,17.392,
234.272,11.858,
234.704,9.25,
235.136,12.448,
235.569,10.347,
236.001,9.1267,
236.433,8.7671,
236.866,10.608,
237.298,14.631,
237.730,19.011,
238.163,9.3854,
238.595,14.318,
239.027,22.502,
239.460,26.092,
239.892,21.484,
240.324,22.051,
240.757,20.868,
241.189,23.538,
241.621,25.83,
242.054,24.943,
242.486,30.047,
242.918,25.48,
243.351,24.78,
243.783,25.083,
244.215,25.978,
244.648,33.355,
245.080,29.735,
245.512,29.012,
245.945,26.917,
246.377,24.283,
246.809,25.28,
247.242,22.764,
247.674,20.181,
248.106,14.3,
248.539,7.9199,
248.971,4.9,
249.403,3.9254,
249.836,5.8022,
250.268,4.6254,
250.700,2.6362,
251.133,2.9749,
251.565,8.0142,
251.997,10.194,
252.430,13.827,
252.862,15.197,
253.294,14.024,
253.727,13.366,
254.159,19.143,
254.591,18.508,
255.024,21.199,
255.456,23.617,
255.888,21.74,
256.320,28.091,
256.753,29.448,
257.185,29.112,
257.617,27.317,
258.050,23.784,
258.482,17.958,
258.914,4.2656,
259.347,6.6199,
259.779,6.1312,
260.211,1.834,
260.644,2.2166,
261.076,3.1138,
261.508,8.4253,
261.941,13.115,
262.373,14.981,
262.805,13.792,
263.238,12.078,
263.670,7.0332,
264.102,1.8279,
264.535,3.8872,
264.967,7.5017,
265.399,0.088926,
265.832,6.3805,
266.264,5.4538,
266.696,6.0603,
267.129,9.5007,
267.561,12.526,
267.993,5.8205,
268.426,14.836,
268.858,16.408,
269.290,15.77,
269.723,15.26,
270.155,13.5,
270.587,14.564,
271.020,16.459,
271.452,16.308,
271.884,14.933,
272.317,15.045,
272.749,21.189,
273.181,18.436,
273.614,9.9203,
274.046,5.4398,
274.478,6.7681,
274.911,8.9525,
275.343,11.74,
275.775,17.777,
276.208,21.391,
276.640,20.066,
277.072,16.214,
277.504,20.071,
277.937,20.29,
278.369,16.236,
278.801,17.838,
279.234,23.516,
279.666,24.856,
280.098,18.038,
280.531,19.61,
280.963,23.83,
281.395,28.16,
281.828,29.539,
282.260,24.485,
282.692,26.458,
283.125,20.013,
283.557,20.602,
283.989,24.446,
284.422,22.917,
284.854,17.403,
285.286,15.173,
285.719,19.772,
286.151,18.501,
286.583,13.713,
287.016,17.534,
287.448,14.322,
287.880,21.013,
288.313,24.494,
288.745,22.902,
289.177,20.006,
289.610,23.558,
290.042,20.589,
290.474,22.235,
290.907,22.045,
291.339,18.277,
291.771,13.601,
292.204,16.902,
292.636,18.774,
293.068,19.785,
293.501,21.374,
293.933,24.01,
294.365,26.542,
294.798,23.239,
295.230,23.452,
295.662,24.95,
296.095,23.762,
296.527,20.983,
296.959,22.675,
297.392,24.907,
297.824,20.201,
298.256,13.741,
298.688,13.007,
299.121,18.087,
299.553,16.635,
299.985,16.966,
300.418,16.221,
300.850,12.977,
301.282,12.36,
301.715,16.756,
302.147,15.845,
302.579,19.649,
303.012,20.143,
303.444,17.294,
303.876,15.375,
304.309,17.341,
304.741,14.191,
305.173,16.151,
305.606,13.28,
306.038,10.104,
306.470,9.6253,
306.903,11.937,
307.335,13.597,
307.767,10.516,
308.200,11.075,
308.632,12.468,
309.064,12.826,
309.497,12.347,
309.929,10.602,
310.361,15.214,
310.794,14.05,
311.226,12.561,
311.658,12.049,
312.091,8.6313,
312.523,15.533,
312.955,9.9988,
313.388,7.2738,
313.820,4.4495,
314.252,1.6787,
314.685,5.0909,
315.117,8.5037,
315.549,4.6996,
315.982,10.037,
316.414,15.191,
316.846,14.828,
317.279,14.55,
317.711,10.717,
318.143,11.028,
318.576,12.729,
319.008,16.193,
319.440,18.939,
319.872,15.408,
320.305,8.4022,
320.737,3.2933,
321.169,7.7113,
321.602,13.445,
322.034,12.443,
322.466,4.2969,
322.899,12.479,
323.331,5.7511,
323.763,9.4494,
324.196,14.473,
324.628,14.682,
325.060,13.917,
325.493,10.658,
325.925,13.784,
326.357,16.514,
326.790,17.67,
327.222,16.949,
327.654,13.864,
328.087,6.3346,
328.519,11.344,
328.951,11.331,
329.384,13.729,
329.816,14.373,
330.248,4.1875,
330.681,0.33552,
331.113,2.1091,
331.545,7.9842,
331.978,9.303,
332.410,6.1879,
332.842,4.8505,
333.275,10.802,
333.707,15.77,
334.139,20.19,
334.572,17.846,
335.004,13.088,
335.436,13.444,
335.869,21.024,
336.301,20.772,
336.733,16.499,
337.166,14.681,
337.598,13.946,
338.030,12.31,
338.463,11.384,
338.895,15.5,
339.327,16.687,
339.760,19.506,
340.192,22.131,
340.624,22.849,
341.056,22.18,
341.489,23.525,
341.921,19.355,
342.353,17.634,
342.786,16.96,
343.218,15.354,
343.650,13.612,
344.083,19.42,
344.515,13.744,
344.947,13.798,
345.380,18.717,
345.812,20.145,
346.244,13.528,
346.677,6.5928,
347.109,8.0256,
347.541,13.657,
347.974,15.728,
348.406,12.939,
348.838,10.652,
349.271,16.029,
349.703,18.644,
350.135,15.926,
350.568,17.327,
351.000,24.014,
351.432,28.476,
351.865,25.08,
352.297,24.778,
352.729,17.176,
353.162,23.96,
353.594,25.368,
354.026,24.683,
354.459,25.906,
354.891,24.078,
355.323,26.868,
355.756,21.223,
356.188,18.386,
356.620,16.168,
357.053,13.81,
357.485,13.897,
357.917,21.006,
358.350,18.327,
358.782,16.585,
359.214,19.522,
359.647,23.758,
360.079,25.149,
360.511,22.747,
360.944,17.578,
361.376,15.735,
361.808,14.582,
362.240,15.724,
