,Live Spectrum 8/25/2018 8:56:29 PM,
Wavelength [nm],Intensity,
222.167,63.37,
222.599,65.944,
223.031,66.265,
223.464,65.119,
223.896,62.854,
224.328,59.34,
224.761,51.291,
225.193,41.087,
225.625,33.979,
226.058,33.654,
226.490,41.512,
226.922,43.848,
227.355,51.005,
227.787,57.593,
228.219,58.53,
228.652,51.735,
229.084,54.477,
229.516,53.557,
229.949,47.699,
230.381,39.696,
230.813,35.095,
231.246,46.229,
231.678,61.566,
232.110,67.076,
232.543,60.939,
232.975,46.201,
233.407,31.989,
233.840,46.619,
234.272,55.337,
234.704,56.989,
235.136,53.375,
235.569,46.829,
236.001,41.003,
236.433,37.498,
236.866,41.767,
237.298,55.296,
237.730,74.736,
238.163,71.663,
238.595,64.345,
239.027,56.519,
239.460,51.027,
239.892,49.876,
240.324,52.952,
240.757,57.498,
241.189,57.334,
241.621,49.114,
242.054,37.031,
242.486,46.186,
242.918,50.169,
243.351,55.191,
243.783,57.714,
244.215,55.954,
244.648,52.306,
245.080,33.561,
245.512,34.065,
245.945,40.33,
246.377,45.722,
246.809,49.579,
247.242,46.332,
247.674,47.246,
248.106,51.928,
248.539,53.282,
248.971,46.274,
249.403,45.543,
249.836,44.154,
250.268,43.452,
250.700,51.568,
251.133,65.945,
251.565,62.938,
251.997,58.658,
252.430,55.929,
252.862,58.11,
253.294,59.947,
253.727,51.103,
254.159,46.547,
254.591,39.088,
255.024,47.112,
255.456,58.718,
255.888,57.037,
256.320,47.755,
256.753,53.679,
257.185,47.906,
257.617,36.213,
258.050,29.201,
258.482,37.475,
258.914,38.453,
259.347,38.987,
259.779,41.687,
260.211,43.445,
260.644,40.293,
261.076,45.595,
261.508,42.14,
261.941,42.951,
262.373,44.379,
262.805,43.222,
263.238,45.018,
263.670,43.88,
264.102,56.245,
264.535,65.648,
264.967,63.216,
265.399,50.353,
265.832,51.497,
266.264,67.636,
266.696,72.01,
267.129,64.502,
267.561,54.59,
267.993,55.816,
268.426,53.523,
268.858,42.486,
269.290,38.666,
269.723,39.917,
270.155,30.642,
270.587,39.154,
271.020,47.876,
271.452,51.17,
271.884,52.621,
272.317,54.453,
272.749,48.309,
273.181,62.48,
273.614,60.907,
274.046,49.736,
274.478,38.485,
274.911,36.315,
275.343,46.81,
275.775,44.668,
276.208,46.591,
276.640,48.56,
277.072,46.854,
277.504,48.742,
277.937,51.762,
278.369,54.295,
278.801,55.505,
279.234,55.452,
279.666,55.716,
280.098,63.191,
280.531,63.822,
280.963,66.558,
281.395,67.783,
281.828,62.785,
282.260,49.516,
282.692,54.614,
283.125,54.233,
283.557,52.932,
283.989,52.019,
284.422,50.327,
284.854,43.415,
285.286,53.626,
285.719,52.273,
286.151,47.542,
286.583,47.765,
287.016,56.846,
287.448,65.33,
287.880,67.165,
288.313,71.79,
288.745,68.358,
289.177,55.904,
289.610,53.486,
290.042,49.94,
290.474,50.072,
290.907,48.002,
291.339,47.157,
291.771,51.214,
292.204,53.772,
292.636,59.427,
293.068,61.922,
293.501,67.419,
293.933,74.498,
294.365,76.036,
294.798,65.463,
295.230,50.623,
295.662,49.131,
296.095,50.467,
296.527,49.812,
296.959,53.093,
297.392,59.542,
297.824,56.08,
