,Live Spectrum 8/25/2018 9:14:29 PM,
Wavelength [nm],Intensity,
222.167,22.355,
222.599,20.907,
223.031,19.764,
223.464,17.726,
223.896,14.007,
224.328,8.6088,
224.761,14.002,
225.193,17.054,
225.625,16.271,
226.058,14.634,
226.490,17.222,
226.922,19.961,
227.355,21.181,
227.787,23.653,
228.219,22.354,
228.652,13.745,
229.084,27.048,
229.516,25.916,
229.949,25.599,
230.381,27.415,
230.813,27.829,
231.246,18.147,
231.678,16.721,
232.110,15.652,
232.543,16.243,
232.975,17.744,
233.407,11.042,
233.840,14.308,
234.272,10.905,
234.704,5.3461,
235.136,2.1135,
235.569,3.2448,
236.001,7.3397,
236.433,8.4161,
236.866,9.5412,
237.298,12.074,
237.730,15.482,
238.163,13.783,
238.595,12.149,
239.027,11.224,
239.460,11.85,
239.892,13.779,
240.324,9.0035,
240.757,7.5854,
241.189,8.427,
241.621,9.5232,
242.054,9.7785,
242.486,11.804,
242.918,21.102,
243.351,21.691,
243.783,20.052,
244.215,20.029,
244.648,17.678,
245.080,16.852,
245.512,24.759,
245.945,29.005,
246.377,26.957,
246.809,24.303,
247.242,28.523,
247.674,26.169,
248.106,24.559,
248.539,21.862,
248.971,15.207,
249.403,11.796,
249.836,13.429,
250.268,18.613,
250.700,21.963,
251.133,20.006,
251.565,13.991,
251.997,12.425,
252.430,14.972,
252.862,17.949,
253.294,18.823,
253.727,16.817,
254.159,17.875,
254.591,18.325,
255.024,15.425,
255.456,13.133,
255.888,15.412,
256.320,17.204,
256.753,12.733,
257.185,18.323,
257.617,22.12,
258.050,18.752,
258.482,17.469,
258.914,20.24,
259.347,14.385,
259.779,15.871,
260.211,20.771,
260.644,16.776,
261.076,17.999,
261.508,20.362,
261.941,19.883,
262.373,18.999,
262.805,19.575,
263.238,19.167,
263.670,18.759,
264.102,16.278,
264.535,15.224,
264.967,14.981,
265.399,12.68,
265.832,18.481,
266.264,18.522,
266.696,19.076,
267.129,20.35,
267.561,20.422,
267.993,16.333,
268.426,20.692,
268.858,17.994,
269.290,16.276,
269.723,16.94,
270.155,15.164,
270.587,18.275,
271.020,25.954,
271.452,23.687,
271.884,18.191,
272.317,18.147,
272.749,20.85,
273.181,21.191,
273.614,25.989,
274.046,30.207,
274.478,30.795,
274.911,27.591,
275.343,24.311,
275.775,22.514,
276.208,23.797,
276.640,27.778,
277.072,31.47,
277.504,28.105,
277.937,20.939,
278.369,21.647,
278.801,23.461,
279.234,22.895,
279.666,20.762,
280.098,27.005,
280.531,23.313,
280.963,24.711,
281.395,24.209,
281.828,21.61,
282.260,29.432,
282.692,18.168,
283.125,16.523,
283.557,13.026,
283.989,12.131,
284.422,17.757,
284.854,12.326,
285.286,20.187,
285.719,21.003,
286.151,22.668,
286.583,24.972,
287.016,21.018,
287.448,16.241,
287.880,12.763,
288.313,14.882,
288.745,14.142,
289.177,8.9797,
289.610,11.543,
290.042,11.049,
290.474,15.168,
290.907,19.772,
291.339,25.157,
291.771,30.094,
292.204,23.988,
292.636,25.184,
293.068,27.599,
293.501,26.364,
293.933,24.256,
294.365,25.837,
294.798,16.256,
295.230,24.861,
295.662,31.101,
296.095,33.235,
296.527,33.647,
296.959,35.818,
297.392,38.298,
297.824,34.761,
298.256,34.011,
298.688,34.719,
299.121,33.101,
299.553,26.368,
299.985,22.148,
300.418,18.867,
300.850,17.005,
301.282,17.57,
301.715,20.446,
302.147,22.517,
302.579,25.889,
303.012,20.624,
303.444,23.322,
303.876,27.792,
304.309,22.511,
304.741,24.169,
305.173,25.749,
305.606,26.401,
306.038,24.863,
306.470,23.58,
306.903,24.792,
307.335,17.157,
307.767,21.296,
308.200,20.971,
308.632,19.458,
309.064,19.796,
309.497,22.007,
309.929,22.505,
310.361,30.856,
310.794,32.208,
311.226,28.203,
